quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
459/8	0.125	20	20	3/32	3/32	3/4	1	1	1/32		1/32	1		-2	70	Bb4	4	282
115/2	0.125	20	20	1/8	1/8	3/4	1	1	1/32		1/32	1		3	69	A4	4	283
115/2	0.5	20	20	1/8	1/8	3/4	1	2	1/8		1/8	1	1	3	69	A4	4	287
461/8	0.125	20	20	5/32	5/32	3/4	1	1	1/32		1/32	1		-2	70	Bb4	4	284
231/4	0.25	20	20	3/16	3/16	3/4	1	1	1/16		1/16	1	1	0	72	C5	5	285
58	2.0	20	20	1/4	1/4	3/4	2	1	1/2		1/2	1		3	57	A3	3	296
58	0.75	20	20	1/4	1/4	3/4	1	3	3/16		1/8	3/2		2	62	D4	4	289
58	1.0	20	20	1/4	1/4	3/4	1	2	1/4		1/4	1	-1	3	69	A4	4	288
58	1.0	20	20	1/4	1/4	3/4	1	1	1/4		1/4	1	-1	0	72	C5	5	286
235/4	0.08333333333333333	20	20	7/16	7/16	3/4	1	3	1/48		1/32	2/3		2	62	D4	4	290
353/6	0.08333333333333333	20	20	11/24	11/24	3/4	1	3	1/48		1/32	2/3		4	64	E4	4	291
707/12	0.08333333333333333	20	20	23/48	23/48	3/4	1	3	1/48		1/32	2/3		6	66	F#4	4	292
59	0.75	20	20	1/2	1/2	3/4	1	3	3/16		1/8	3/2		6	66	F#4	4	293
239/4	0.125	20	20	11/16	11/16	3/4	1	3	1/32		1/32	1		4	64	E4	4	294
479/8	0.125	20	20	23/32	23/32	3/4	1	3	1/32		1/32	1		6	66	F#4	4	295
60	0.5	21	21	0	0	3/4	2	1	1/8		1/8	1		-1	41	F2	2	303
60	1.0	21	21	0	0	3/4	1	3	1/4		1/4	1		5	59	B3	3	301
60	1.0	21	21	0	0	3/4	1	2	1/4		1/4	1		2	62	D4	4	299
60	3.0	21	21	0	0	3/4	1	1	3/4		1/2	3/2	1	1	67	G4	4	298
121/2	0.5	21	21	1/8	1/8	3/4	2	1	1/8		1/8	1		5	47	B2	2	304
61	0.5	21	21	1/4	1/4	3/4	2	1	1/8		1/8	1		2	50	D3	3	305
61	2.0	21	21	1/4	1/4	3/4	1	3	1/2		1/2	1		5	59	B3	3	302
61	2.0	21	21	1/4	1/4	3/4	1	2	1/2		1/2	1		-1	65	F4	4	300
123/2	0.5	21	21	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53	F3	3	306
62	0.25	21	21	1/2	1/2	3/4	2	1	1/16		1/16	1		-4	56	Ab3	3	307
249/4	0.125	21	21	9/16	9/16	3/4	2	1	1/32		1/32	1		1	55	G3	3	308
499/8	0.125	21	21	19/32	19/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	309
125/2	0.125	21	21	5/8	5/8	3/4	2	1	1/32		1/32	1		-3	51	Eb3	3	310
501/8	0.125	21	21	21/32	21/32	3/4	2	1	1/32		1/32	1		-1	53	F3	3	311
251/4	0.25	21	21	11/16	11/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	312
63	0.25	22	22	0	0	3/4	2	1	1/16		1/16	1		-3	51	Eb3	3	318
63	1.0	22	22	0	0	3/4	1	3	1/4		1/4	1		0	60	C4	4	316
63	1.0	22	22	0	0	3/4	1	2	1/4		1/4	1		-3	63	Eb4	4	314
63	3.0	22	22	0	0	3/4	1	1	3/4		1/2	3/2	0	1	67	G4	4	313
253/4	0.25	22	22	1/16	1/16	3/4	2	1	1/16		1/16	1		2	50	D3	3	319
127/2	0.25	22	22	1/8	1/8	3/4	2	1	1/16		1/16	1		0	48	C3	3	320
255/4	0.125	22	22	3/16	3/16	3/4	2	1	1/32		1/32	1		2	50	D3	3	321
511/8	0.125	22	22	7/32	7/32	3/4	2	1	1/32		1/32	1		5	47	B2	2	322
64	0.25	22	22	1/4	1/4	3/4	2	1	1/16		1/16	1		0	48	C3	3	323
64	2.0	22	22	1/4	1/4	3/4	1	3	1/2		1/2	1		0	60	C4	4	317
64	2.0	22	22	1/4	1/4	3/4	1	2	1/2		1/2	1		-3	63	Eb4	4	315
257/4	0.25	22	22	5/16	5/16	3/4	2	1	1/16		1/16	1		-3	51	Eb3	3	324
129/2	0.25	22	22	3/8	3/8	3/4	2	1	1/16		1/16	1		2	50	D3	3	325
259/4	0.25	22	22	7/16	7/16	3/4	2	1	1/16		1/16	1		0	48	C3	3	326
65	0.125	22	22	1/2	1/2	3/4	2	1	1/32		1/32	1		-2	46	Bb2	2	327
521/8	0.125	22	22	17/32	17/32	3/4	2	1	1/32		1/32	1		-4	44	Ab2	2	328
261/4	0.125	22	22	9/16	9/16	3/4	2	1	1/32		1/32	1		-2	46	Bb2	2	329
523/8	0.125	22	22	19/32	19/32	3/4	2	1	1/32		1/32	1		1	43	G2	2	330
131/2	0.125	22	22	5/8	5/8	3/4	2	1	1/32		1/32	1		-4	44	Ab2	2	331
525/8	0.125	22	22	21/32	21/32	3/4	2	1	1/32		1/32	1		6	42	F#2	2	332
263/4	0.25	22	22	11/16	11/16	3/4	2	1	1/16		1/16	1		1	43	G2	2	333
66	1.0	23	23	0	0	3/4	2	2	1/4		1/4	1		7	37	C#2	2	351
66	0.5	23	23	0	0	3/4	1	3	1/8		1/8	1		-2	58	Bb3	3	348
66	0.5	23	23	0	0	3/4	1	2	1/8		1/8	1		4	64	E4	4	345
66	0.25	23	23	0	0	3/4	1	1	1/16		1/16	1	-1	1	67	G4	4	334
265/4	0.25	23	23	1/16	1/16	3/4	1	1	1/16		1/16	1		3	69	A4	4	335
133/2	0.25	23	23	1/8	1/8	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	336
267/4	0.25	23	23	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	337
67	2.0	23	23	1/4	1/4	3/4	2	2	1/2		1/2	1		2	38	D2	2	352
67	0.25	23	23	1/4	1/4	3/4	1	1	1/16		1/16	1		6	66	F#4	4	338
269/4	0.25	23	23	5/16	5/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	339
135/2	0.25	23	23	3/8	3/8	3/4	1	1	1/16		1/16	1		7	61	C#4	4	340
135/2	0.5	23	23	3/8	3/8	3/4	1	2	1/8		1/8	1		7	61	C#4	4	346
271/4	0.25	23	23	7/16	7/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	341
68	1.0	23	23	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	350
68	1.0	23	23	1/2	1/2	3/4	1	3	1/4		1/4	1		0	60	C4	4	349
68	1.0	23	23	1/2	1/2	3/4	1	2	1/4		1/4	1		2	62	D4	4	347
68	0.75	23	23	1/2	1/2	3/4	1	1	3/16		1/8	3/2		1	67	G4	4	342
275/4	0.125	23	23	11/16	11/16	3/4	1	1	1/32		1/32	1		3	69	A4	4	343
551/8	0.125	23	23	23/32	23/32	3/4	1	1	1/32		1/32	1		6	66	F#4	4	344
69	3.0	24	24	0	0	3/4	2	2	3/4		1/2	3/2		1	43	G2	2	362
69	0.5	24	24	0	0	3/4	1	2	1/8		1/8	1		0	60	C4	4	355
69	1.0	24	24	0	0	3/4	1	3	1/4		1/4	1		2	62	D4	4	359
69	1.0	24	24	0	0	3/4	1	1	1/4		1/4	1		1	67	G4	4	353
139/2	0.5	24	24	1/8	1/8	3/4	1	2	1/8		1/8	1		3	57	A3	3	356
70	0.0	24	24	1/4	1/4	3/4	1	2	0	appoggiatura	1/8	1		3	57	A3	3	357
70	2.0	24	24	1/4	1/4	3/4	2	1	1/2		1/2	1		1	55	G3	3	361
70	2.0	24	24	1/4	1/4	3/4	1	2	1/2		1/2	1		-2	58	Bb3	3	358
70	2.0	24	24	1/4	1/4	3/4	1	3	1/2		1/2	1		2	62	D4	4	360
70	2.0	24	24	1/4	1/4	3/4	1	1	1/2		1/2	1		1	67	G4	4	354
