quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
165/2	2.0	16	14	1	1	3/2	1	2	1/2		1/2	1		1	67	G4	4	276
165/2	1.5	16	14	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	273
83	0.5	16	14	9/8	9/8	3/2	2	1	1/8		1/8	1		1	55	G3	3	286
167/2	0.5	16	14	5/4	5/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	287
84	0.5	16	14	11/8	11/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	288
84	0.5	16	14	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	274
169/2	0.5	17	15	0	0	3/2	2	1	1/8		1/8	1		2	50	D3	3	294
169/2	3.0	17	15	0	0	3/2	1	2	3/4		1/2	3/2		6	66	F#4	4	293
169/2	3.0	17	15	0	0	3/2	1	2	3/4		1/2	3/2		3	69	A4	4	293
169/2	3.0	17	15	0	0	3/2	1	1	3/4		1/2	3/2		2	74	D5	5	289
85	0.5	17	15	1/8	1/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	295
171/2	0.5	17	15	1/4	1/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	296
86	0.5	17	15	3/8	3/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	297
173/2	0.5	17	15	1/2	1/2	3/2	2	1	1/8		1/8	1		7	61	C#4	4	298
87	0.5	17	15	5/8	5/8	3/2	2	1	1/8		1/8	1		4	64	E4	4	299
175/2	0.5	17	15	3/4	3/4	3/2	2	1	1/8		1/8	1		2	62	D4	4	300
175/2	1.0	17	15	3/4	3/4	3/2	1	1	1/4		1/4	1		6	78	F#5	5	290
88	0.5	17	15	7/8	7/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	301
177/2	0.5	17	15	1	1	3/2	2	1	1/8		1/8	1		4	64	E4	4	302
177/2	1.5	17	15	1	1	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	291
89	0.5	17	15	9/8	9/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	303
179/2	0.5	17	15	5/4	5/4	3/2	2	1	1/8		1/8	1		7	61	C#4	4	304
90	0.5	17	15	11/8	11/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	305
90	0.5	17	15	11/8	11/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	292
181/2	0.5	18	16	0	0	3/2	2	1	1/8		1/8	1		10	58	A#3	3	313
181/2	1.5	18	16	0	0	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	306
91	0.5	18	16	1/8	1/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	314
183/2	0.5	18	16	1/4	1/4	3/2	2	1	1/8		1/8	1		7	61	C#4	4	315
92	0.5	18	16	3/8	3/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	316
92	0.5	18	16	3/8	3/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	307
185/2	0.5	18	16	1/2	1/2	3/2	2	1	1/8		1/8	1		4	64	E4	4	317
185/2	1.0	18	16	1/2	1/2	3/2	1	1	1/4		1/4	1		7	73	C#5	5	308
93	0.5	18	16	5/8	5/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	318
187/2	0.5	18	16	3/4	3/4	3/2	2	1	1/8		1/8	1		4	64	E4	4	319
187/2	0.5	18	16	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	309
94	0.5	18	16	7/8	7/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	320
94	0.5	18	16	7/8	7/8	3/2	1	1	1/8		1/8	1		10	70	A#4	4	310
189/2	0.5	18	16	1	1	3/2	2	1	1/8		1/8	1		1	67	G4	4	321
189/2	1.5	18	16	1	1	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	311
95	0.5	18	16	9/8	9/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	322
191/2	0.5	18	16	5/4	5/4	3/2	2	1	1/8		1/8	1		1	67	G4	4	323
96	0.5	18	16	11/8	11/8	3/2	2	1	1/8		1/8	1		4	64	E4	4	324
96	0.5	18	16	11/8	11/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	312
193/2	0.5	19	17	0	0	3/2	2	1	1/8		1/8	1		6	66	F#4	4	334
193/2	1.5	19	17	0	0	3/2	1	1	3/8		1/4	3/2		10	70	A#4	4	325
97	0.5	19	17	1/8	1/8	3/2	2	1	1/8		1/8	1		1	67	G4	4	335
195/2	0.5	19	17	1/4	1/4	3/2	2	1	1/8		1/8	1		6	66	F#4	4	336
98	0.5	19	17	3/8	3/8	3/2	2	1	1/8		1/8	1		4	64	E4	4	337
98	0.5	19	17	3/8	3/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	326
197/2	0.5	19	17	1/2	1/2	3/2	2	1	1/8		1/8	1		2	62	D4	4	338
197/2	0.5	19	17	1/2	1/2	3/2	1	1	1/8		1/8	1		6	66	F#4	4	327
99	0.5	19	17	5/8	5/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	339
99	0.5	19	17	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	328
199/2	0.5	19	17	3/4	3/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	340
199/2	1.0	19	17	3/4	3/4	3/2	1	1	1/4		1/4	1		6	78	F#5	5	329
100	0.5	19	17	7/8	7/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	341
201/2	0.5	19	17	1	1	3/2	2	1	1/8		1/8	1		8	56	G#3	3	342
201/2	1.0	19	17	1	1	3/2	1	2	1/4		1/4	1		5	71	B4	4	332
201/2	1.5	19	17	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	330
101	0.5	19	17	9/8	9/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	343
203/2	0.5	19	17	5/4	5/4	3/2	2	1	1/8		1/8	1		10	58	A#3	3	344
203/2	1.0	19	17	5/4	5/4	3/2	1	2	1/4		1/4	1		7	73	C#5	5	333
102	0.5	19	17	11/8	11/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	345
102	0.5	19	17	11/8	11/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	331
205/2	0.5	20	18	0	0	3/2	2	1	1/8		1/8	1		5	59	B3	3	356
205/2	2.0	20	18	0	0	3/2	1	2	1/2		1/2	1		6	66	F#4	4	354
205/2	1.5	20	18	0	0	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	346
103	0.5	20	18	1/8	1/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	357
207/2	0.5	20	18	1/4	1/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	358
104	0.5	20	18	3/8	3/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	359
104	0.5	20	18	3/8	3/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	347
209/2	0.5	20	18	1/2	1/2	3/2	2	1	1/8		1/8	1		1	55	G3	3	360
209/2	0.5	20	18	1/2	1/2	3/2	1	1	1/8		1/8	1		5	71	B4	4	348
105	0.5	20	18	5/8	5/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	361
105	0.5	20	18	5/8	5/8	3/2	1	1	1/8		1/8	1		10	70	A#4	4	349
211/2	0.5	20	18	3/4	3/4	3/2	2	1	1/8		1/8	1		1	55	G3	3	362
211/2	0.5	20	18	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	350
106	0.5	20	18	7/8	7/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	363
106	0.5	20	18	7/8	7/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	351
213/2	0.5	20	18	1	1	3/2	2	1	1/8		1/8	1		6	54	F#3	3	364
213/2	2.0	20	18	1	1	3/2	1	2	1/2		1/2	1		10	70	A#4	4	355
213/2	1.5	20	18	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	352
107	0.5	20	18	9/8	9/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	365
215/2	0.5	20	18	5/4	5/4	3/2	2	1	1/8		1/8	1		6	54	F#3	3	366
108	0.5	20	18	11/8	11/8	3/2	2	1	1/8		1/8	1		6	42	F#2	2	367
108	0.5	20	18	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	353
217/2	0.5	21	19	0	0	3/2	2	1	1/8		1/8	1		5	47	B2	2	376
217/2	3.0	21	19	0	0	3/2	1	2	3/4		1/2	3/2		2	62	D4	4	374
217/2	3.0	21	19	0	0	3/2	1	2	3/4		1/2	3/2		6	66	F#4	4	374
217/2	3.0	21	19	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	368
109	0.5	21	19	1/8	1/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	377
219/2	0.5	21	19	1/4	1/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	378
110	0.5	21	19	3/8	3/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	379
221/2	0.5	21	19	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	380
111	0.5	21	19	5/8	5/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	381
223/2	0.5	21	19	3/4	3/4	3/2	2	1	1/8		1/8	1		8	44	G#2	2	382
223/2	1.0	21	19	3/4	3/4	3/2	1	1	1/4		1/4	1		5	71	B4	4	369
112	0.5	21	19	7/8	7/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	383
225/2	0.0	21	19	1	1	3/2	1	1	0	grace16	1/16	1		7	73	C#5	5	370
225/2	0.0	21	19	1	1	3/2	1	1	0	grace16	1/16	1		2	74	D5	5	371
225/2	0.5	21	19	1	1	3/2	2	1	1/8		1/8	1		3	45	A2	2	384
225/2	2.0	21	19	1	1	3/2	1	2	1/2		1/2	1		5	71	B4	4	375
225/2	1.5	21	19	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	372
113	0.5	21	19	9/8	9/8	3/2	2	1	1/8		1/8	1		8	44	G#2	2	385
227/2	0.5	21	19	5/4	5/4	3/2	2	1	1/8		1/8	1		6	42	F#2	2	386
114	0.5	21	19	11/8	11/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	387
114	0.5	21	19	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	373
229/2	0.5	22	20	0	0	3/2	2	1	1/8		1/8	1		3	45	A2	2	399
229/2	2.0	22	20	0	0	3/2	1	2	1/2		1/2	1		3	69	A4	4	395
229/2	1.5	22	20	0	0	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	388
115	0.5	22	20	1/8	1/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	400
231/2	0.5	22	20	1/4	1/4	3/2	2	1	1/8		1/8	1		3	45	A2	2	401
116	0.5	22	20	3/8	3/8	3/2	2	1	1/8		1/8	1		8	44	G#2	2	402
116	0.5	22	20	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	389
233/2	0.5	22	20	1/2	1/2	3/2	2	1	1/8		1/8	1		6	42	F#2	2	403
233/2	0.5	22	20	1/2	1/2	3/2	1	1	1/8		1/8	1		3	69	A4	4	390
117	0.5	22	20	5/8	5/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	404
117	0.5	22	20	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	391
235/2	0.5	22	20	3/4	3/4	3/2	2	1	1/8		1/8	1		2	38	D2	2	405
235/2	1.0	22	20	3/4	3/4	3/2	1	2	1/4		1/4	1		3	57	A3	3	396
235/2	1.0	22	20	3/4	3/4	3/2	1	1	1/4		1/4	1		6	66	F#4	4	392
118	0.5	22	20	7/8	7/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	406
237/2	0.5	22	20	1	1	3/2	2	1	1/8		1/8	1		2	38	D2	2	407
237/2	1.5	22	20	1	1	3/2	1	2	3/8		1/4	3/2		5	59	B3	3	397
237/2	1.5	22	20	1	1	3/2	1	2	3/8		1/4	3/2		2	62	D4	4	397
237/2	1.5	22	20	1	1	3/2	1	2	3/8		1/4	3/2		4	64	E4	4	397
237/2	1.5	22	20	1	1	3/2	1	1	3/8		1/4	3/2		8	68	G#4	4	393
119	0.5	22	20	9/8	9/8	3/2	2	1	1/8		1/8	1		7	37	C#2	2	408
239/2	0.5	22	20	5/4	5/4	3/2	2	1	1/8		1/8	1		5	35	B1	1	409
120	0.5	22	20	11/8	11/8	3/2	2	1	1/8		1/8	1		3	33	A1	1	410
120	0.5	22	20	11/8	11/8	3/2	1	2	1/8		1/8	1		7	61	C#4	4	398
120	0.5	22	20	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	394
241/2	0.5	23	21	0	0	3/2	2	1	1/8		1/8	1		4	40	E2	2	420
241/2	2.0	23	21	0	0	3/2	1	2	1/2		1/2	1		5	59	B3	3	419
241/2	1.5	23	21	0	0	3/2	1	1	3/8		1/4	3/2		8	68	G#4	4	411
121	0.5	23	21	1/8	1/8	3/2	2	1	1/8		1/8	1		9	39	D#2	2	421
243/2	0.5	23	21	1/4	1/4	3/2	2	1	1/8		1/8	1		4	40	E2	2	422
122	0.5	23	21	3/8	3/8	3/2	2	1	1/8		1/8	1		6	42	F#2	2	423
122	0.5	23	21	3/8	3/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	412
245/2	0.5	23	21	1/2	1/2	3/2	2	1	1/8		1/8	1		8	44	G#2	2	424
245/2	1.0	23	21	1/2	1/2	3/2	1	1	1/4		1/4	1		4	64	E4	4	413
123	0.5	23	21	5/8	5/8	3/2	2	1	1/8		1/8	1		6	42	F#2	2	425
247/2	0.5	23	21	3/4	3/4	3/2	2	1	1/8		1/8	1		8	44	G#2	2	426
247/2	0.5	23	21	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	414
124	0.5	23	21	7/8	7/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	427
124	0.25	23	21	7/8	7/8	3/2	1	1	1/16		1/16	1		7	73	C#5	5	415
497/4	0.25	23	21	15/16	15/16	3/2	1	1	1/16		1/16	1		2	74	D5	5	416
249/2	0.5	23	21	1	1	3/2	2	1	1/8		1/8	1		3	45	A2	2	428
249/2	1.5	23	21	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	417
125	0.5	23	21	9/8	9/8	3/2	2	1	1/8		1/8	1		8	44	G#2	2	429
251/2	0.5	23	21	5/4	5/4	3/2	2	1	1/8		1/8	1		3	45	A2	2	430
126	0.5	23	21	11/8	11/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	431
126	0.5	23	21	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	418
253/2	0.0	24	22	0	0	3/2	1	2	0	appoggiatura	1/8	1		5	71	B4	4	439
253/2	0.5	24	22	0	0	3/2	2	1	1/8		1/8	1		7	49	C#3	3	444
253/2	1.0	24	22	0	0	3/2	1	2	1/4		1/4	1		5	71	B4	4	440
253/2	1.5	24	22	0	0	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	432
127	0.5	24	22	1/8	1/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	445
255/2	0.5	24	22	1/4	1/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	446
255/2	1.0	24	22	1/4	1/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	441
128	0.5	24	22	3/8	3/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	447
128	0.5	24	22	3/8	3/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	433
257/2	0.5	24	22	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	448
257/2	0.5	24	22	1/2	1/2	3/2	1	1	1/8		1/8	1		1	79	G5	5	434
129	0.5	24	22	5/8	5/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	449
129	0.5	24	22	5/8	5/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	435
259/2	0.5	24	22	3/4	3/4	3/2	2	1	1/8		1/8	1		7	49	C#3	3	450
259/2	1.0	24	22	3/4	3/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	442
259/2	1.0	24	22	3/4	3/4	3/2	1	2	1/4		1/4	1		4	76	E5	5	442
259/2	1.0	24	22	3/4	3/4	3/2	1	1	1/4		1/4	1		3	81	A5	5	436
130	0.5	24	22	7/8	7/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	451
261/2	0.5	24	22	1	1	3/2	2	1	1/8		1/8	1		2	50	D3	3	452
261/2	2.0	24	22	1	1	3/2	1	2	1/2		1/2	1		4	76	E5	5	443
261/2	1.5	24	22	1	1	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	437
131	0.5	24	22	9/8	9/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	453
263/2	0.5	24	22	5/4	5/4	3/2	2	1	1/8		1/8	1		5	47	B2	2	454
132	0.5	24	22	11/8	11/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	455
132	0.5	24	22	11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	438
265/2	0.5	25	23	0	0	3/2	2	1	1/8		1/8	1		2	50	D3	3	468
265/2	1.5	25	23	0	0	3/2	1	2	3/8		1/4	3/2		3	69	A4	4	464
265/2	1.5	25	23	0	0	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	456
133	0.5	25	23	1/8	1/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	469
267/2	0.5	25	23	1/4	1/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	470
134	0.5	25	23	3/8	3/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	471
134	0.5	25	23	3/8	3/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	465
134	0.5	25	23	3/8	3/8	3/2	1	1	1/8		1/8	1		8	80	G#5	5	457
269/2	0.5	25	23	1/2	1/2	3/2	2	1	1/8		1/8	1		7	49	C#3	3	472
269/2	0.5	25	23	1/2	1/2	3/2	1	2	1/8		1/8	1		7	73	C#5	5	466
269/2	0.5	25	23	1/2	1/2	3/2	1	1	1/8		1/8	1		3	81	A5	5	458
135	0.5	25	23	5/8	5/8	3/2	2	1	1/8		1/8	1		5	47	B2	2	473
135	0.5	25	23	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	459
271/2	0.5	25	23	3/4	3/4	3/2	2	1	1/8		1/8	1		3	45	A2	2	474
271/2	0.5	25	23	3/4	3/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	460
136	0.5	25	23	7/8	7/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	475
136	0.5	25	23	7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	461
273/2	0.5	25	23	1	1	3/2	2	1	1/8		1/8	1		4	52	E3	3	476
273/2	2.0	25	23	1	1	3/2	1	2	1/2		1/2	1		8	68	G#4	4	467
273/2	1.5	25	23	1	1	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	462
137	0.5	25	23	9/8	9/8	3/2	2	1	1/8		1/8	1		2	50	D3	3	477
275/2	0.5	25	23	5/4	5/4	3/2	2	1	1/8		1/8	1		4	52	E3	3	478
138	0.5	25	23	11/8	11/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	479
138	0.5	25	23	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	463
277/2	1.5	26	24	0	0	3/2	2	1	3/8		1/4	3/2		3	45	A2	2	487
277/2	3.0	26	24	0	0	3/2	1	1	3/4		1/2	3/2	1	3	69	A4	4	480
139	0.5	26	24	1/8	1/8	3/2	1	2	1/8		1/8	1	1	4	64	E4	4	482
279/2	2.0	26	24	1/4	1/4	3/2	1	3	1/2		1/2	1	1	7	61	C#4	4	485
279/2	2.0	26	24	1/4	1/4	3/2	1	2	1/2		1/2	1	0	4	64	E4	4	483
140	0.5	26	24	3/8	3/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	488
281/2	0.5	26	24	1/2	1/2	3/2	2	1	1/8		1/8	1		3	33	A1	1	489
281/2	1.0	26	24	1/2	1/2	3/2	2	2	1/4		1/4	1	1	3	33	A1	1	492
141	0.5	26	24	5/8	5/8	3/2	2	1	1/8		1/8	1		4	40	E2	2	490
283/2	2.0	26	24	3/4	3/4	3/2	2	2	1/2		1/2	1	-1	3	33	A1	1	493
283/2	2.0	26	24	3/4	3/4	3/2	2	1	1/2		1/2	1		3	45	A2	2	491
283/2	2.0	26	24	3/4	3/4	3/2	1	3	1/2		1/2	1	-1	7	61	C#4	4	486
283/2	2.0	26	24	3/4	3/4	3/2	1	2	1/2		1/2	1	-1	4	64	E4	4	484
283/2	2.0	26	24	3/4	3/4	3/2	1	1	1/2		1/2	1	-1	3	69	A4	4	481
