quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
173/4	0.5	12	11	3/4	3/4	4/4	2	1	1/8	1/8	1		3	45	A2	2	282
173/4	1.0	12	11	3/4	3/4	4/4	1	2	1/4	1/4	1		7	73	C#5	5	271
173/4	0.75	12	11	3/4	3/4	4/4	1	1	3/16	1/8	3/2		4	76	E5	5	268
175/4	0.5	12	11	7/8	7/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	283
44	0.25	12	11	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	269
177/4	1.0	13	12	0	0	4/4	2	1	1/4	1/4	1		2	38	D2	2	296
177/4	2.0	13	12	0	0	4/4	1	1	1/2	1/2	1	1	2	74	D5	5	285
89/2	0.25	13	12	1/16	1/16	4/4	1	3	1/16	1/16	1		0	72	C5	5	289
179/4	0.25	13	12	1/8	1/8	4/4	1	3	1/16	1/16	1		-2	70	Bb4	4	290
45	0.25	13	12	3/16	3/16	4/4	1	3	1/16	1/16	1		3	69	A4	4	291
181/4	0.25	13	12	1/4	1/4	4/4	1	3	1/16	1/16	1		1	67	G4	4	292
181/4	1.0	13	12	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4	287
91/2	0.25	13	12	5/16	5/16	4/4	1	3	1/16	1/16	1		3	69	A4	4	293
183/4	0.5	13	12	3/8	3/8	4/4	1	3	1/8	1/8	1		-2	70	Bb4	4	294
46	0.25	13	12	7/16	7/16	4/4	2	1	1/16	1/16	1		7	61	C#4	4	297
185/4	1.5	13	12	1/2	1/2	4/4	2	1	3/8	1/4	3/2		2	62	D4	4	298
185/4	1.5	13	12	1/2	1/2	4/4	1	2	3/8	1/4	3/2		6	66	F#4	4	288
185/4	1.5	13	12	1/2	1/2	4/4	1	3	3/8	1/4	3/2		3	69	A4	4	295
185/4	1.5	13	12	1/2	1/2	4/4	1	1	3/8	1/4	3/2	-1	2	74	D5	5	286
93/2	0.25	13	12	9/16	9/16	4/4	2	2	1/16	1/16	1		6	54	F#3	3	299
187/4	0.25	13	12	5/8	5/8	4/4	2	2	1/16	1/16	1		1	55	G3	3	300
47	0.25	13	12	11/16	11/16	4/4	2	2	1/16	1/16	1		3	57	A3	3	301
189/4	0.5	13	12	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3	302
48	0.25	14	12	0	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	303
193/4	1.0	15	13	0	0	4/4	2	1	1/4	1/4	1	1	2	50	D3	3	320
193/4	0.25	15	13	0	0	4/4	1	1	1/16	1/16	1		3	69	A4	4	304
97/2	0.25	15	13	1/16	1/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	305
195/4	0.25	15	13	1/8	1/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	306
49	0.25	15	13	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	307
197/4	0.25	15	13	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	2	50	D3	3	321
197/4	0.25	15	13	1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	308
99/2	0.25	15	13	5/16	5/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	322
99/2	0.25	15	13	5/16	5/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	309
199/4	0.25	15	13	3/8	3/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	323
199/4	0.25	15	13	3/8	3/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	310
50	0.25	15	13	7/16	7/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	324
50	0.25	15	13	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	311
201/4	0.5	15	13	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	F3	3	327
201/4	0.25	15	13	1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	312
101/2	0.25	15	13	9/16	9/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	313
203/4	0.5	15	13	5/8	5/8	4/4	2	2	1/8	1/8	1		-3	51	Eb3	3	328
203/4	1.0	15	13	5/8	5/8	4/4	2	1	1/4	1/4	1		0	60	C4	4	325
203/4	0.25	15	13	5/8	5/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	314
51	0.25	15	13	11/16	11/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	315
205/4	0.5	15	13	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3	329
205/4	0.25	15	13	3/4	3/4	4/4	1	1	1/16	1/16	1		2	74	D5	5	316
103/2	0.25	15	13	13/16	13/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	317
207/4	0.5	15	13	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	330
207/4	0.5	15	13	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	326
207/4	0.25	15	13	7/8	7/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	318
52	0.25	15	13	15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	319
209/4	0.25	16	14	0	0	4/4	2	2	1/16	1/16	1		0	48	C3	3	357
209/4	0.5	16	14	0	0	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	331
105/2	0.25	16	14	1/16	1/16	4/4	2	2	1/16	1/16	1		0	60	C4	4	358
105/2	0.5	16	14	1/16	1/16	4/4	2	1	1/8	1/8	1		0	60	C4	4	344
211/4	0.25	16	14	1/8	1/8	4/4	2	2	1/16	1/16	1		1	55	G3	3	359
211/4	0.25	16	14	1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	332
53	0.25	16	14	3/16	3/16	4/4	2	2	1/16	1/16	1		-3	51	Eb3	3	360
53	0.25	16	14	3/16	3/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	333
213/4	0.25	16	14	1/4	1/4	4/4	2	1	1/16	1/16	1		0	48	C3	3	345
213/4	0.75	16	14	1/4	1/4	4/4	1	1	3/16	1/8	3/2		1	79	G5	5	334
107/2	0.25	16	14	5/16	5/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	346
215/4	0.25	16	14	3/8	3/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	347
54	0.25	16	14	7/16	7/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	348
54	0.25	16	14	7/16	7/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	335
217/4	0.25	16	14	1/2	1/2	4/4	2	1	1/16	1/16	1		4	52	E3	3	349
217/4	0.25	16	14	1/2	1/2	4/4	1	1	1/16	1/16	1		1	79	G5	5	336
109/2	0.25	16	14	9/16	9/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	350
109/2	0.25	16	14	9/16	9/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	337
219/4	0.25	16	14	5/8	5/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	351
219/4	0.25	16	14	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	338
55	0.25	16	14	11/16	11/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	352
55	0.25	16	14	11/16	11/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	339
221/4	0.25	16	14	3/4	3/4	4/4	2	1	1/16	1/16	1		1	55	G3	3	353
221/4	0.25	16	14	3/4	3/4	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	340
111/2	0.25	16	14	13/16	13/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	354
111/2	0.25	16	14	13/16	13/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	341
223/4	0.25	16	14	7/8	7/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	355
223/4	0.25	16	14	7/8	7/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	342
56	0.25	16	14	15/16	15/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	356
56	0.25	16	14	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	343
225/4	0.25	17	15	0	0	4/4	2	1	1/16	1/16	1		3	57	A3	3	375
225/4	0.75	17	15	0	0	4/4	1	1	3/16	1/8	3/2		-1	77	F5	5	361
113/2	0.25	17	15	1/16	1/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	376
227/4	0.5	17	15	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	377
57	0.25	17	15	3/16	3/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	362
229/4	0.5	17	15	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3	378
229/4	0.25	17	15	1/4	1/4	4/4	1	1	1/16	1/16	1		2	74	D5	5	363
115/2	0.25	17	15	5/16	5/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	364
231/4	0.5	17	15	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	379
231/4	0.25	17	15	3/8	3/8	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	365
58	0.25	17	15	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	366
233/4	0.5	17	15	1/2	1/2	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	380
233/4	0.25	17	15	1/2	1/2	4/4	1	1	1/16	1/16	1		1	67	G4	4	367
117/2	0.25	17	15	9/16	9/16	4/4	1	1	1/16	1/16	1		-1	65	F4	4	368
235/4	0.5	17	15	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	39	Eb2	2	381
235/4	0.25	17	15	5/8	5/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	369
59	0.25	17	15	11/16	11/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	370
237/4	0.5	17	15	3/4	3/4	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	382
237/4	0.25	17	15	3/4	3/4	4/4	1	1	1/16	1/16	1		0	72	C5	5	371
119/2	0.25	17	15	13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	372
239/4	0.5	17	15	7/8	7/8	4/4	2	1	1/8	1/8	1		0	48	C3	3	383
239/4	0.25	17	15	7/8	7/8	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	373
60	0.25	17	15	15/16	15/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	374
241/4	0.25	18	16	0	0	4/4	2	1	1/16	1/16	1		-1	53	F3	3	397
241/4	0.25	18	16	0	0	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	384
121/2	0.25	18	16	1/16	1/16	4/4	2	1	1/16	1/16	1		-1	41	F2	2	398
121/2	0.25	18	16	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	385
243/4	0.25	18	16	1/8	1/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	399
243/4	0.25	18	16	1/8	1/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	386
61	0.25	18	16	3/16	3/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	400
61	0.25	18	16	3/16	3/16	4/4	1	1	1/16	1/16	1		-1	65	F4	4	387
245/4	0.25	18	16	1/4	1/4	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	401
245/4	0.75	18	16	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-1	77	F5	5	388
123/2	0.25	18	16	5/16	5/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	402
247/4	0.25	18	16	3/8	3/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	403
62	0.25	18	16	7/16	7/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	404
62	0.25	18	16	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	389
249/4	0.25	18	16	1/2	1/2	4/4	2	1	1/16	1/16	1		2	50	D3	3	405
249/4	0.25	18	16	1/2	1/2	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	390
125/2	0.25	18	16	9/16	9/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	406
125/2	0.25	18	16	9/16	9/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	391
251/4	0.25	18	16	5/8	5/8	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	407
251/4	0.25	18	16	5/8	5/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	392
63	0.25	18	16	11/16	11/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	408
63	0.25	18	16	11/16	11/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	393
253/4	0.5	18	16	3/4	3/4	4/4	2	1	1/8	1/8	1		-1	53	F3	3	409
253/4	1.0	18	16	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	396
253/4	0.75	18	16	3/4	3/4	4/4	1	1	3/16	1/8	3/2		0	72	C5	5	394
255/4	0.5	18	16	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	41	F2	2	410
64	0.25	18	16	15/16	15/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	395
257/4	0.25	19	17	0	0	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	423
257/4	1.0	19	17	0	0	4/4	1	1	1/4	1/4	1	1	-2	70	Bb4	4	411
129/2	0.25	19	17	1/16	1/16	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	424
259/4	0.25	19	17	1/8	1/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	425
65	0.25	19	17	3/16	3/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	426
261/4	0.25	19	17	1/4	1/4	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	427
261/4	0.25	19	17	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	-2	70	Bb4	4	412
131/2	0.25	19	17	5/16	5/16	4/4	2	1	1/16	1/16	1		1	43	G2	2	428
131/2	0.25	19	17	5/16	5/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	413
263/4	0.25	19	17	3/8	3/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	429
263/4	0.25	19	17	3/8	3/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	414
66	0.25	19	17	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	430
66	0.25	19	17	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	415
265/4	0.25	19	17	1/2	1/2	4/4	2	1	1/16	1/16	1		0	48	C3	3	431
265/4	0.25	19	17	1/2	1/2	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	416
133/2	0.25	19	17	9/16	9/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	432
133/2	0.25	19	17	9/16	9/16	4/4	1	1	1/16	1/16	1		2	62	D4	4	417
267/4	0.25	19	17	5/8	5/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	433
267/4	0.5	19	17	5/8	5/8	4/4	1	1	1/8	1/8	1	1	0	60	C4	4	418
67	0.25	19	17	11/16	11/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	434
269/4	0.25	19	17	3/4	3/4	4/4	2	1	1/16	1/16	1		4	52	E3	3	435
269/4	0.25	19	17	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	0	60	C4	4	419
135/2	0.25	19	17	13/16	13/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	436
135/2	0.25	19	17	13/16	13/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	420
271/4	0.25	19	17	7/8	7/8	4/4	2	1	1/16	1/16	1		1	55	G3	3	437
271/4	0.25	19	17	7/8	7/8	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	421
68	0.25	19	17	15/16	15/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	438
68	0.25	19	17	15/16	15/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	422
273/4	1.0	20	18	0	0	4/4	2	1	1/4	1/4	1	1	2	50	D3	3	455
273/4	0.25	20	18	0	0	4/4	1	1	1/16	1/16	1		6	66	F#4	4	439
137/2	0.25	20	18	1/16	1/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	440
275/4	0.25	20	18	1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	441
69	0.25	20	18	3/16	3/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	442
277/4	0.25	20	18	1/4	1/4	4/4	2	1	1/16	1/16	1	-1	2	50	D3	3	456
277/4	0.25	20	18	1/4	1/4	4/4	1	1	1/16	1/16	1		2	62	D4	4	443
139/2	0.25	20	18	5/16	5/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	457
139/2	0.25	20	18	5/16	5/16	4/4	1	1	1/16	1/16	1		7	61	C#4	4	444
279/4	0.25	20	18	3/8	3/8	4/4	2	1	1/16	1/16	1		6	54	F#3	3	458
279/4	0.25	20	18	3/8	3/8	4/4	1	1	1/16	1/16	1		2	62	D4	4	445
70	0.25	20	18	7/16	7/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	459
70	0.25	20	18	7/16	7/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	446
281/4	0.5	20	18	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3	462
281/4	0.25	20	18	1/2	1/2	4/4	1	1	1/16	1/16	1		6	66	F#4	4	447
141/2	0.25	20	18	9/16	9/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	448
283/4	0.5	20	18	5/8	5/8	4/4	2	2	1/8	1/8	1		-2	46	Bb2	2	463
283/4	1.0	20	18	5/8	5/8	4/4	2	1	1/4	1/4	1		1	55	G3	3	460
283/4	0.25	20	18	5/8	5/8	4/4	1	1	1/16	1/16	1		2	62	D4	4	449
71	0.25	20	18	11/16	11/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	450
285/4	0.5	20	18	3/4	3/4	4/4	2	2	1/8	1/8	1		0	48	C3	3	464
285/4	0.25	20	18	3/4	3/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	451
143/2	0.25	20	18	13/16	13/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	452
287/4	0.5	20	18	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3	465
287/4	0.5	20	18	7/8	7/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	461
287/4	0.25	20	18	7/8	7/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	453
72	0.25	20	18	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	454
289/4	0.25	21	19	0	0	4/4	2	2	1/16	1/16	1		1	55	G3	3	491
289/4	0.5	21	19	0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3	478
289/4	0.25	21	19	0	0	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	466
145/2	0.25	21	19	1/16	1/16	4/4	2	2	1/16	1/16	1		1	43	G2	2	492
145/2	0.25	21	19	1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	467
291/4	0.25	21	19	1/8	1/8	4/4	2	2	1/16	1/16	1		-2	46	Bb2	2	493
291/4	0.25	21	19	1/8	1/8	4/4	1	1	1/16	1/16	1		1	67	G4	4	468
73	0.25	21	19	3/16	3/16	4/4	2	2	1/16	1/16	1		2	50	D3	3	494
73	0.25	21	19	3/16	3/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	469
293/4	0.25	21	19	1/4	1/4	4/4	2	1	1/16	1/16	1		1	55	G3	3	479
293/4	0.25	21	19	1/4	1/4	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	470
147/2	0.25	21	19	5/16	5/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	480
147/2	0.25	21	19	5/16	5/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	471
295/4	0.25	21	19	3/8	3/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	481
295/4	0.25	21	19	3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	472
74	0.25	21	19	7/16	7/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	482
74	0.25	21	19	7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	473
297/4	0.25	21	19	1/2	1/2	4/4	2	1	1/16	1/16	1		2	50	D3	3	483
297/4	0.5	21	19	1/2	1/2	4/4	1	1	1/8	1/8	1		-1	77	F5	5	474
149/2	0.25	21	19	9/16	9/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	484
299/4	0.25	21	19	5/8	5/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	485
299/4	0.5	21	19	5/8	5/8	4/4	1	1	1/8	1/8	1		-2	70	Bb4	4	475
75	0.25	21	19	11/16	11/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	486
301/4	0.25	21	19	3/4	3/4	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	487
301/4	0.75	21	19	3/4	3/4	4/4	1	1	3/16	1/8	3/2		-4	80	Ab5	5	476
151/2	0.25	21	19	13/16	13/16	4/4	2	1	1/16	1/16	1		-4	44	Ab2	2	488
303/4	0.25	21	19	7/8	7/8	4/4	2	1	1/16	1/16	1		1	43	G2	2	489
76	0.25	21	19	15/16	15/16	4/4	2	1	1/16	1/16	1		-1	41	F2	2	490
76	0.25	21	19	15/16	15/16	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	477
305/4	1.0	22	20	0	0	4/4	2	1	1/4	1/4	1		-3	39	Eb2	2	510
305/4	2.0	22	20	0	0	4/4	1	1	1/2	1/2	1		1	79	G5	5	495
153/2	0.25	22	20	1/16	1/16	4/4	1	2	1/16	1/16	1		-1	77	F5	5	501
307/4	0.25	22	20	1/8	1/8	4/4	1	2	1/16	1/16	1		-3	75	Eb5	5	502
77	0.25	22	20	3/16	3/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	503
309/4	1.0	22	20	1/4	1/4	4/4	2	1	1/4	1/4	1	1	-3	51	Eb3	3	511
309/4	0.25	22	20	1/4	1/4	4/4	1	2	1/16	1/16	1		0	72	C5	5	504
155/2	0.25	22	20	5/16	5/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	505
311/4	0.25	22	20	3/8	3/8	4/4	1	2	1/16	1/16	1		-3	75	Eb5	5	506
78	0.25	22	20	7/16	7/16	4/4	1	2	1/16	1/16	1		-2	70	Bb4	4	507
313/4	0.25	22	20	1/2	1/2	4/4	2	1	1/16	1/16	1	-1	-3	51	Eb3	3	512
313/4	1.0	22	20	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	508
313/4	1.0	22	20	1/2	1/2	4/4	1	1	1/4	1/4	1	1	-1	77	F5	5	496
157/2	0.25	22	20	9/16	9/16	4/4	2	1	1/16	1/16	1		1	67	G4	4	513
315/4	0.25	22	20	5/8	5/8	4/4	2	1	1/16	1/16	1		-1	65	F4	4	514
79	0.25	22	20	11/16	11/16	4/4	2	1	1/16	1/16	1		-3	63	Eb4	4	515
317/4	0.25	22	20	3/4	3/4	4/4	2	1	1/16	1/16	1		2	62	D4	4	516
317/4	1.0	22	20	3/4	3/4	4/4	1	2	1/4	1/4	1	1	-4	68	Ab4	4	509
317/4	0.25	22	20	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	-1	77	F5	5	497
159/2	0.25	22	20	13/16	13/16	4/4	2	1	1/16	1/16	1		-3	63	Eb4	4	517
159/2	0.25	22	20	13/16	13/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	498
319/4	0.25	22	20	7/8	7/8	4/4	2	1	1/16	1/16	1		-1	65	F4	4	518
319/4	0.25	22	20	7/8	7/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	499
80	0.25	22	20	15/16	15/16	4/4	2	1	1/16	1/16	1		-4	56	Ab3	3	519
80	0.25	22	20	15/16	15/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	500
321/4	0.25	23	21	0	0	4/4	2	1	1/16	1/16	1		1	55	G3	3	536
321/4	0.25	23	21	0	0	4/4	1	2	1/16	1/16	1	-1	-4	68	Ab4	4	531
321/4	1.0	23	21	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	520
161/2	0.25	23	21	1/16	1/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	537
161/2	0.25	23	21	1/16	1/16	4/4	1	2	1/16	1/16	1		-4	68	Ab4	4	532
323/4	0.25	23	21	1/8	1/8	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	538
323/4	0.5	23	21	1/8	1/8	4/4	1	2	1/8	1/8	1	1	1	67	G4	4	533
81	0.25	23	21	3/16	3/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	539
325/4	0.25	23	21	1/4	1/4	4/4	2	1	1/16	1/16	1		0	48	C3	3	540
325/4	1.0	23	21	1/4	1/4	4/4	1	2	1/4	1/4	1	-1	1	67	G4	4	534
325/4	0.75	23	21	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	75	Eb5	5	521
163/2	0.25	23	21	5/16	5/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	541
327/4	0.25	23	21	3/8	3/8	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	542
82	0.25	23	21	7/16	7/16	4/4	2	1	1/16	1/16	1		1	43	G2	2	543
82	0.25	23	21	7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	522
329/4	0.5	23	21	1/2	1/2	4/4	2	1	1/8	1/8	1		6	42	F#2	2	544
329/4	0.5	23	21	1/2	1/2	4/4	1	2	1/8	1/8	1		3	69	A4	4	535
329/4	0.25	23	21	1/2	1/2	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	523
165/2	0.25	23	21	9/16	9/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	524
331/4	0.5	23	21	5/8	5/8	4/4	2	1	1/8	1/8	1		1	43	G2	2	545
331/4	0.25	23	21	5/8	5/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	525
83	0.25	23	21	11/16	11/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	526
333/4	0.5	23	21	3/4	3/4	4/4	2	1	1/8	1/8	1		0	48	C3	3	546
333/4	0.25	23	21	3/4	3/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	527
167/2	0.25	23	21	13/16	13/16	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	528
335/4	0.5	23	21	7/8	7/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	547
335/4	0.25	23	21	7/8	7/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	529
84	0.25	23	21	15/16	15/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	530
337/4	0.5	24	22	0	0	4/4	2	1	1/8	1/8	1		2	50	D3	3	562
337/4	0.25	24	22	0	0	4/4	1	1	1/16	1/16	1		6	66	F#4	4	548
169/2	0.25	24	22	1/16	1/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	549
339/4	0.5	24	22	1/8	1/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	550
85	0.25	24	22	3/16	3/16	4/4	2	1	1/16	1/16	1		-3	63	Eb4	4	563
341/4	0.25	24	22	1/4	1/4	4/4	2	1	1/16	1/16	1		2	62	D4	4	564
341/4	0.75	24	22	1/4	1/4	4/4	1	1	3/16	1/8	3/2		3	69	A4	4	551
171/2	0.25	24	22	5/16	5/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	565
343/4	0.25	24	22	3/8	3/8	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	566
86	0.25	24	22	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	567
86	0.25	24	22	7/16	7/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	552
345/4	0.25	24	22	1/2	1/2	4/4	2	1	1/16	1/16	1		-2	58	Bb3	3	568
345/4	0.25	24	22	1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	553
173/2	0.25	24	22	9/16	9/16	4/4	2	1	1/16	1/16	1		0	60	C4	4	569
