quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
85/2	0.125	12	11	9/16	9/16	4/4	1	1	1/32		1/32	1		1	79	G5	5	277
341/8	0.125	12	11	19/32	19/32	4/4	1	1	1/32		1/32	1		3	81	A5	5	278
171/4	0.5	12	11	5/8	5/8	4/4	2	2	1/8		1/8	1		4	40	E2	2	291
171/4	0.25	12	11	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79	G5	5	279
43	0.25	12	11	11/16	11/16	4/4	1	1	1/16		1/16	1		6	78	F#5	5	280
173/4	1.0	12	11	3/4	3/4	4/4	2	2	1/4		1/4	1		5	47	B2	2	292
173/4	1.0	12	11	3/4	3/4	4/4	1	2	1/4		1/4	1		9	75	D#5	5	283
173/4	0.75	12	11	3/4	3/4	4/4	1	1	3/16		1/8	3/2		6	78	F#5	5	281
44	0.25	12	11	15/16	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	282
177/4	2.0	13	12	0	0	4/4	2	2	1/2		1/2	1		4	52	E3	3	312
177/4	2.0	13	12	0	0	4/4	1	1	1/2		1/2	1	1	4	76	E5	5	293
89/2	0.25	13	12	1/16	1/16	4/4	1	3	1/16		1/16	1		2	74	D5	5	298
179/4	0.25	13	12	1/8	1/8	4/4	1	3	1/16		1/16	1		0	72	C5	5	299
45	0.25	13	12	3/16	3/16	4/4	2	1	1/16		1/16	1		8	56	G#3	3	306
45	0.25	13	12	3/16	3/16	4/4	1	3	1/16		1/16	1		5	71	B4	4	300
181/4	0.25	13	12	1/4	1/4	4/4	2	1	1/16		1/16	1		3	57	A3	3	307
181/4	0.25	13	12	1/4	1/4	4/4	1	3	1/16		1/16	1		0	72	C5	5	301
91/2	0.25	13	12	5/16	5/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	308
91/2	0.25	13	12	5/16	5/16	4/4	1	2	1/16		1/16	1		8	68	G#4	4	295
91/2	0.25	13	12	5/16	5/16	4/4	1	3	1/16		1/16	1		8	68	G#4	4	302
183/4	0.25	13	12	3/8	3/8	4/4	2	1	1/16		1/16	1		0	60	C4	4	309
183/4	0.25	13	12	3/8	3/8	4/4	1	3	1/16		1/16	1		3	69	A4	4	303
183/4	0.5	13	12	3/8	3/8	4/4	1	2	1/8		1/8	1		3	69	A4	4	296
46	0.25	13	12	7/16	7/16	4/4	2	1	1/16		1/16	1		9	63	D#4	4	310
46	0.25	13	12	7/16	7/16	4/4	1	3	1/16		1/16	1		0	72	C5	5	304
185/4	1.0	13	12	1/2	1/2	4/4	2	1	1/4		1/4	1		4	64	E4	4	311
185/4	1.5	13	12	1/2	1/2	4/4	1	2	3/8		1/4	3/2		8	68	G#4	4	297
185/4	1.5	13	12	1/2	1/2	4/4	1	3	3/8		1/4	3/2		5	71	B4	4	305
185/4	1.5	13	12	1/2	1/2	4/4	1	1	3/8		1/4	3/2	-1	4	76	E5	5	294
93/2	0.25	13	12	9/16	9/16	4/4	2	2	1/16		1/16	1		4	40	E2	2	313
93/2	0.75	13	12	9/16	9/16	4/4	2	3	3/16		1/8	3/2	1	4	40	E2	2	317
187/4	0.25	13	12	5/8	5/8	4/4	2	2	1/16		1/16	1		8	44	G#2	2	314
47	0.25	13	12	11/16	11/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	315
189/4	0.75	13	12	3/4	3/4	4/4	2	3	3/16		1/8	3/2	-1	4	40	E2	2	318
189/4	0.75	13	12	3/4	3/4	4/4	2	2	3/16		1/8	3/2		4	52	E3	3	316
48	0.25	14	12	0	15/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	319
193/4	0.25	15	13	0	0	4/4	2	2	1/16		1/16	1		4	40	E2	2	336
193/4	0.75	15	13	0	0	4/4	1	2	3/16		1/8	3/2		4	64	E4	4	334
193/4	0.75	15	13	0	0	4/4	1	3	3/16		1/8	3/2		8	68	G#4	4	335
193/4	0.75	15	13	0	0	4/4	1	1	3/16		1/8	3/2		5	71	B4	4	320
97/2	0.25	15	13	1/16	1/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	337
195/4	0.25	15	13	1/8	1/8	4/4	2	2	1/16		1/16	1		4	52	E3	3	338
49	0.25	15	13	3/16	3/16	4/4	2	2	1/16		1/16	1		6	54	F#3	3	339
49	0.25	15	13	3/16	3/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	321
197/4	0.5	15	13	1/4	1/4	4/4	2	2	1/8		1/8	1		8	56	G#3	3	340
197/4	0.25	15	13	1/4	1/4	4/4	1	1	1/16		1/16	1		2	62	D4	4	322
99/2	0.25	15	13	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	323
199/4	0.5	15	13	3/8	3/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	341
199/4	0.25	15	13	3/8	3/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	324
50	0.25	15	13	7/16	7/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	325
201/4	0.5	15	13	1/2	1/2	4/4	2	2	1/8		1/8	1		5	59	B3	3	342
201/4	0.25	15	13	1/2	1/2	4/4	1	1	1/16		1/16	1		8	68	G#4	4	326
101/2	0.25	15	13	9/16	9/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	327
203/4	0.5	15	13	5/8	5/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	343
203/4	0.25	15	13	5/8	5/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	328
51	0.25	15	13	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	329
205/4	0.5	15	13	3/4	3/4	4/4	2	2	1/8		1/8	1		8	56	G#3	3	344
205/4	0.25	15	13	3/4	3/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	330
103/2	0.25	15	13	13/16	13/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	331
207/4	0.5	15	13	7/8	7/8	4/4	2	2	1/8		1/8	1		4	52	E3	3	345
207/4	0.25	15	13	7/8	7/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	332
52	0.25	15	13	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	333
209/4	0.75	16	14	0	0	4/4	2	2	3/16		1/8	3/2		3	57	A3	3	362
209/4	0.25	16	14	0	0	4/4	1	1	1/16		1/16	1		7	61	C#4	4	346
105/2	0.25	16	14	1/16	1/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	347
211/4	0.25	16	14	1/8	1/8	4/4	1	1	1/16		1/16	1		3	57	A3	3	348
53	0.25	16	14	3/16	3/16	4/4	2	2	1/16		1/16	1		3	45	A2	2	363
53	0.25	16	14	3/16	3/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	349
213/4	0.25	16	14	1/4	1/4	4/4	2	2	1/16		1/16	1		1	43	G2	2	364
213/4	0.25	16	14	1/4	1/4	4/4	1	1	1/16		1/16	1		7	61	C#4	4	350
107/2	0.25	16	14	5/16	5/16	4/4	2	2	1/16		1/16	1		-2	46	Bb2	2	365
107/2	0.25	16	14	5/16	5/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	351
215/4	0.25	16	14	3/8	3/8	4/4	2	2	1/16		1/16	1		3	45	A2	2	366
215/4	0.25	16	14	3/8	3/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	352
54	0.25	16	14	7/16	7/16	4/4	2	2	1/16		1/16	1		1	43	G2	2	367
54	0.25	16	14	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	353
217/4	0.25	16	14	1/2	1/2	4/4	2	2	1/16		1/16	1		7	49	C#3	3	368
217/4	0.25	16	14	1/2	1/2	4/4	1	1	1/16		1/16	1		1	67	G4	4	354
109/2	0.25	16	14	9/16	9/16	4/4	2	2	1/16		1/16	1		3	45	A2	2	369
109/2	0.25	16	14	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	355
219/4	0.25	16	14	5/8	5/8	4/4	2	2	1/16		1/16	1		-2	46	Bb2	2	370
219/4	0.25	16	14	5/8	5/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	356
55	0.25	16	14	11/16	11/16	4/4	2	2	1/16		1/16	1		3	45	A2	2	371
55	0.25	16	14	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	357
221/4	0.25	16	14	3/4	3/4	4/4	2	2	1/16		1/16	1		4	52	E3	3	372
221/4	0.25	16	14	3/4	3/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	358
111/2	0.25	16	14	13/16	13/16	4/4	2	2	1/16		1/16	1		1	43	G2	2	373
111/2	0.25	16	14	13/16	13/16	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	359
223/4	0.25	16	14	7/8	7/8	4/4	2	2	1/16		1/16	1		3	45	A2	2	374
223/4	0.25	16	14	7/8	7/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	360
56	0.25	16	14	15/16	15/16	4/4	2	2	1/16		1/16	1		-2	46	Bb2	2	375
56	0.25	16	14	15/16	15/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	361
225/4	0.25	17	15	0	0	4/4	2	2	1/16		1/16	1		6	42	F#2	2	393
225/4	0.75	17	15	0	0	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	376
113/2	0.25	17	15	1/16	1/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	394
113/2	0.25	17	15	1/16	1/16	4/4	1	2	1/16		1/16	1		3	69	A4	4	389
227/4	0.25	17	15	1/8	1/8	4/4	2	2	1/16		1/16	1		4	52	E3	3	395
227/4	0.5	17	15	1/8	1/8	4/4	1	2	1/8		1/8	1		2	62	D4	4	390
57	0.25	17	15	3/16	3/16	4/4	2	2	1/16		1/16	1		6	54	F#3	3	396
57	0.25	17	15	3/16	3/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	377
229/4	0.25	17	15	1/4	1/4	4/4	2	2	1/16		1/16	1		1	55	G3	3	397
229/4	0.25	17	15	1/4	1/4	4/4	1	1	1/16		1/16	1		5	71	B4	4	378
115/2	0.25	17	15	5/16	5/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	398
115/2	0.25	17	15	5/16	5/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	379
231/4	0.25	17	15	3/8	3/8	4/4	2	2	1/16		1/16	1		3	57	A3	3	399
231/4	0.25	17	15	3/8	3/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	380
58	0.125	17	15	7/16	7/16	4/4	2	2	1/32		1/32	1		1	55	G3	3	400
58	0.125	17	15	7/16	7/16	4/4	1	1	1/32		1/32	1		5	71	B4	4	381
465/8	0.125	17	15	15/32	15/32	4/4	2	2	1/32		1/32	1		3	57	A3	3	401
465/8	0.125	17	15	15/32	15/32	4/4	1	1	1/32		1/32	1		0	72	C5	5	382
233/4	0.25	17	15	1/2	1/2	4/4	2	2	1/16		1/16	1		5	59	B3	3	402
233/4	1.5	17	15	1/2	1/2	4/4	1	2	3/8		1/4	3/2		1	67	G4	4	391
233/4	0.75	17	15	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	383
117/2	0.25	17	15	9/16	9/16	4/4	2	2	1/16		1/16	1		0	60	C4	4	403
235/4	0.25	17	15	5/8	5/8	4/4	2	2	1/16		1/16	1		0	60	C4	4	404
59	0.125	17	15	11/16	11/16	4/4	2	2	1/32		1/32	1		5	59	B3	3	405
59	0.25	17	15	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	384
473/8	0.125	17	15	23/32	23/32	4/4	2	2	1/32		1/32	1		0	60	C4	4	406
237/4	0.5	17	15	3/4	3/4	4/4	2	2	1/8		1/8	1		2	62	D4	4	407
237/4	0.25	17	15	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	385
119/2	0.25	17	15	13/16	13/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	386
239/4	0.5	17	15	7/8	7/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	408
239/4	0.5	17	15	7/8	7/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	392
239/4	0.25	17	15	7/8	7/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	387
60	0.25	17	15	15/16	15/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	388
241/4	0.25	18	16	0	0	4/4	2	2	1/16		1/16	1		1	43	G2	2	425
241/4	0.75	18	16	0	0	4/4	1	2	3/16		1/8	3/2		1	67	G4	4	423
241/4	0.75	18	16	0	0	4/4	1	1	3/16		1/8	3/2		5	71	B4	4	409
121/2	0.25	18	16	1/16	1/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	426
243/4	0.25	18	16	1/8	1/8	4/4	2	2	1/16		1/16	1		1	55	G3	3	427
61	0.25	18	16	3/16	3/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	428
61	0.25	18	16	3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	410
245/4	0.5	18	16	1/4	1/4	4/4	2	2	1/8		1/8	1		5	59	B3	3	429
245/4	0.25	18	16	1/4	1/4	4/4	1	1	1/16		1/16	1		-1	65	F4	4	411
123/2	0.25	18	16	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	412
247/4	0.5	18	16	3/8	3/8	4/4	2	2	1/8		1/8	1		0	60	C4	4	430
247/4	0.25	18	16	3/8	3/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	413
62	0.25	18	16	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	414
249/4	0.5	18	16	1/2	1/2	4/4	2	2	1/8		1/8	1		2	62	D4	4	431
249/4	0.25	18	16	1/2	1/2	4/4	1	1	1/16		1/16	1		5	71	B4	4	415
125/2	0.25	18	16	9/16	9/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	416
251/4	0.5	18	16	5/8	5/8	4/4	2	2	1/8		1/8	1		0	60	C4	4	432
251/4	0.25	18	16	5/8	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	417
63	0.25	18	16	11/16	11/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	418
253/4	0.5	18	16	3/4	3/4	4/4	2	2	1/8		1/8	1		5	59	B3	3	433
253/4	1.0	18	16	3/4	3/4	4/4	2	1	1/4		1/4	1	1	5	59	B3	3	424
253/4	0.25	18	16	3/4	3/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	419
127/2	0.25	18	16	13/16	13/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	420
255/4	0.5	18	16	7/8	7/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	434
255/4	0.25	18	16	7/8	7/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	421
64	0.25	18	16	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	422
257/4	0.0	19	17	0	0	4/4	1	1	0	appoggiatura	1/8	1		-1	65	F4	4	435
257/4	0.5	19	17	0	0	4/4	2	2	1/8		1/8	1		8	56	G#3	3	455
257/4	2.0	19	17	0	0	4/4	2	1	1/2		1/2	1	0	5	59	B3	3	450
257/4	0.75	19	17	0	0	4/4	1	1	3/16		1/8	3/2		4	64	E4	4	436
259/4	0.5	19	17	1/8	1/8	4/4	2	2	1/8		1/8	1		3	57	A3	3	456
65	0.25	19	17	3/16	3/16	4/4	1	1	1/16		1/16	1		5	83	B5	5	437
261/4	0.5	19	17	1/4	1/4	4/4	2	2	1/8		1/8	1		8	56	G#3	3	457
261/4	0.25	19	17	1/4	1/4	4/4	1	1	1/16		1/16	1		2	74	D5	5	438
131/2	0.25	19	17	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	439
263/4	0.5	19	17	3/8	3/8	4/4	2	2	1/8		1/8	1		6	54	F#3	3	458
263/4	0.25	19	17	3/8	3/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	440
66	0.25	19	17	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	441
265/4	0.5	19	17	1/2	1/2	4/4	2	2	1/8		1/8	1		4	52	E3	3	459
265/4	0.5	19	17	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	5	59	B3	3	451
265/4	0.25	19	17	1/2	1/2	4/4	1	1	1/16		1/16	1		8	80	G#5	5	442
133/2	0.25	19	17	9/16	9/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	443
267/4	0.5	19	17	5/8	5/8	4/4	2	2	1/8		1/8	1		2	50	D3	3	460
267/4	0.5	19	17	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59	B3	3	452
267/4	0.25	19	17	5/8	5/8	4/4	1	1	1/16		1/16	1		-1	77	F5	5	444
67	0.25	19	17	11/16	11/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	445
269/4	0.5	19	17	3/4	3/4	4/4	2	2	1/8		1/8	1		0	48	C3	3	461
269/4	0.5	19	17	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	453
269/4	0.25	19	17	3/4	3/4	4/4	1	1	1/16		1/16	1		5	83	B5	5	446
135/2	0.25	19	17	13/16	13/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	447
271/4	0.5	19	17	7/8	7/8	4/4	2	2	1/8		1/8	1		5	47	B2	2	462
271/4	0.5	19	17	7/8	7/8	4/4	2	1	1/8		1/8	1		8	56	G#3	3	454
271/4	0.25	19	17	7/8	7/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	448
68	0.25	19	17	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	449
273/4	0.75	20	18	0	0	4/4	2	2	3/16		1/8	3/2		3	45	A2	2	481
273/4	0.75	20	18	0	0	4/4	2	1	3/16		1/8	3/2		3	57	A3	3	479
273/4	0.25	20	18	0	0	4/4	1	1	1/16		1/16	1		7	73	C#5	5	463
137/2	0.25	20	18	1/16	1/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	464
275/4	0.25	20	18	1/8	1/8	4/4	1	1	1/16		1/16	1		7	73	C#5	5	465
69	0.25	20	18	3/16	3/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	482
69	0.25	20	18	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	466
277/4	0.25	20	18	1/4	1/4	4/4	2	2	1/16		1/16	1		-2	58	Bb3	3	483
277/4	0.75	20	18	1/4	1/4	4/4	1	1	3/16		1/8	3/2		1	79	G5	5	467
139/2	0.25	20	18	5/16	5/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	484
279/4	0.25	20	18	3/8	3/8	4/4	2	2	1/16		1/16	1		-2	58	Bb3	3	485
70	0.25	20	18	7/16	7/16	4/4	2	2	1/16		1/16	1		1	55	G3	3	486
70	0.25	20	18	7/16	7/16	4/4	1	2	1/16		1/16	1		4	76	E5	5	475
70	0.25	20	18	7/16	7/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	468
281/4	0.25	20	18	1/2	1/2	4/4	2	2	1/16		1/16	1		7	61	C#4	4	487
281/4	0.5	20	18	1/2	1/2	4/4	1	2	1/8		1/8	1		4	76	E5	5	476
281/4	0.25	20	18	1/2	1/2	4/4	1	1	1/16		1/16	1		1	79	G5	5	469
141/2	0.25	20	18	9/16	9/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	488
141/2	0.25	20	18	9/16	9/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	470
283/4	0.25	20	18	5/8	5/8	4/4	2	2	1/16		1/16	1		2	62	D4	4	489
283/4	0.5	20	18	5/8	5/8	4/4	1	2	1/8		1/8	1		2	74	D5	5	477
283/4	0.25	20	18	5/8	5/8	4/4	1	1	1/16		1/16	1		-1	77	F5	5	471
71	0.25	20	18	11/16	11/16	4/4	2	2	1/16		1/16	1		1	55	G3	3	490
71	0.25	20	18	11/16	11/16	4/4	1	1	1/16		1/16	1		1	79	G5	5	472
285/4	0.5	20	18	3/4	3/4	4/4	2	2	1/8		1/8	1		3	57	A3	3	491
285/4	1.0	20	18	3/4	3/4	4/4	2	1	1/4		1/4	1	1	3	57	A3	3	480
285/4	1.0	20	18	3/4	3/4	4/4	1	2	1/4		1/4	1		7	73	C#5	5	478
285/4	0.75	20	18	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	473
287/4	0.5	20	18	7/8	7/8	4/4	2	2	1/8		1/8	1		3	45	A2	2	492
72	0.25	20	18	15/16	15/16	4/4	1	1	1/16		1/16	1		3	81	A5	5	474
289/4	1.0	21	19	0	0	4/4	2	2	1/4		1/4	1	1	2	50	D3	3	506
289/4	1.0	21	19	0	0	4/4	2	1	1/4		1/4	1	-1	3	57	A3	3	505
289/4	0.25	21	19	0	0	4/4	1	1	1/16		1/16	1		1	79	G5	5	493
145/2	0.25	21	19	1/16	1/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	494
291/4	0.25	21	19	1/8	1/8	4/4	1	1	1/16		1/16	1		4	76	E5	5	495
73	0.25	21	19	3/16	3/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	496
293/4	0.25	21	19	1/4	1/4	4/4	2	2	1/16		1/16	1	-1	2	50	D3	3	507
293/4	0.75	21	19	1/4	1/4	4/4	1	1	3/16		1/8	3/2		-1	77	F5	5	497
147/2	0.25	21	19	5/16	5/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	508
295/4	0.25	21	19	3/8	3/8	4/4	2	2	1/16		1/16	1		4	52	E3	3	509
74	0.25	21	19	7/16	7/16	4/4	2	2	1/16		1/16	1		-1	53	F3	3	510
74	0.25	21	19	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	77	F5	5	498
297/4	0.25	21	19	1/2	1/2	4/4	2	2	1/16		1/16	1		1	55	G3	3	511
297/4	0.25	21	19	1/2	1/2	4/4	1	1	1/16		1/16	1		-1	77	F5	5	499
149/2	0.25	21	19	9/16	9/16	4/4	2	2	1/16		1/16	1		1	55	G3	3	512
149/2	0.25	21	19	9/16	9/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	500
299/4	0.25	21	19	5/8	5/8	4/4	2	2	1/16		1/16	1		3	57	A3	3	513
299/4	0.25	21	19	5/8	5/8	4/4	1	1	1/16		1/16	1		0	72	C5	5	501
75	0.25	21	19	11/16	11/16	4/4	2	2	1/16		1/16	1		5	59	B3	3	514
75	0.25	21	19	11/16	11/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	502
301/4	0.25	21	19	3/4	3/4	4/4	2	2	1/16		1/16	1		0	60	C4	4	515
301/4	0.75	21	19	3/4	3/4	4/4	1	1	3/16		1/8	3/2		4	76	E5	5	503
151/2	0.25	21	19	13/16	13/16	4/4	2	2	1/16		1/16	1		0	60	C4	4	516
303/4	0.25	21	19	7/8	7/8	4/4	2	2	1/16		1/16	1		2	62	D4	4	517
76	0.25	21	19	15/16	15/16	4/4	2	2	1/16		1/16	1		4	64	E4	4	518
76	0.25	21	19	15/16	15/16	4/4	1	1	1/16		1/16	1		4	76	E5	5	504
305/4	1.0	22	20	0	0	4/4	2	2	1/4		1/4	1	1	-1	65	F4	4	531
305/4	0.25	22	20	0	0	4/4	1	1	1/16		1/16	1		4	76	E5	5	519
153/2	0.25	22	20	1/16	1/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	520
307/4	0.25	22	20	1/8	1/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	521
77	0.25	22	20	3/16	3/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	522
309/4	0.25	22	20	1/4	1/4	4/4	2	2	1/16		1/16	1	-1	-1	65	F4	4	532
309/4	0.75	22	20	1/4	1/4	4/4	1	1	3/16		1/8	3/2		2	74	D5	5	523
155/2	0.25	22	20	5/16	5/16	4/4	2	2	1/16		1/16	1		5	47	B2	2	533
311/4	0.25	22	20	3/8	3/8	4/4	2	2	1/16		1/16	1		0	48	C3	3	534
78	0.25	22	20	7/16	7/16	4/4	2	2	1/16		1/16	1		2	50	D3	3	535
78	0.25	22	20	7/16	7/16	4/4	1	1	1/16		1/16	1		2	74	D5	5	524
313/4	0.25	22	20	1/2	1/2	4/4	2	2	1/16		1/16	1		4	52	E3	3	536
313/4	0.25	22	20	1/2	1/2	4/4	1	1	1/16		1/16	1		2	74	D5	5	525
157/2	0.25	22	20	9/16	9/16	4/4	2	2	1/16		1/16	1		4	52	E3	3	537
157/2	0.25	22	20	9/16	9/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	526
315/4	0.25	22	20	5/8	5/8	4/4	2	2	1/16		1/16	1		6	54	F#3	3	538
315/4	0.25	22	20	5/8	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	527
79	0.25	22	20	11/16	11/16	4/4	2	2	1/16		1/16	1		8	56	G#3	3	539
79	0.25	22	20	11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	528
317/4	0.25	22	20	3/4	3/4	4/4	2	2	1/16		1/16	1		3	57	A3	3	540
317/4	0.75	22	20	3/4	3/4	4/4	1	1	3/16		1/8	3/2		0	72	C5	5	529
159/2	0.25	22	20	13/16	13/16	4/4	2	2	1/16		1/16	1		3	57	A3	3	541
319/4	0.25	22	20	7/8	7/8	4/4	2	2	1/16		1/16	1		5	59	B3	3	542
80	0.25	22	20	15/16	15/16	4/4	2	2	1/16		1/16	1		0	60	C4	4	543
80	0.25	22	20	15/16	15/16	4/4	1	1	1/16		1/16	1		0	72	C5	5	530
321/4	1.0	23	21	0	0	4/4	2	1	1/4		1/4	1	1	2	62	D4	4	560
321/4	0.25	23	21	0	0	4/4	1	1	1/16		1/16	1		0	72	C5	5	544
161/2	0.25	23	21	1/16	1/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	545
323/4	0.25	23	21	1/8	1/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	546
81	0.25	23	21	3/16	3/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	547
325/4	0.25	23	21	1/4	1/4	4/4	2	1	1/16		1/16	1	-1	2	62	D4	4	561
325/4	0.25	23	21	1/4	1/4	4/4	1	1	1/16		1/16	1		-2	70	Bb4	4	548
163/2	0.25	23	21	5/16	5/16	4/4	2	1	1/16		1/16	1		-1	53	F3	3	562
163/2	0.25	23	21	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	549
327/4	0.25	23	21	3/8	3/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	563
327/4	0.25	23	21	3/8	3/8	4/4	1	1	1/16		1/16	1		8	68	G#4	4	550
82	0.25	23	21	7/16	7/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	564
82	0.25	23	21	7/16	7/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	551
329/4	0.25	23	21	1/2	1/2	4/4	2	1	1/16		1/16	1		8	56	G#3	3	565
329/4	0.25	23	21	1/2	1/2	4/4	1	1	1/16		1/16	1		2	62	D4	4	552
165/2	0.25	23	21	9/16	9/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	566
165/2	0.25	23	21	9/16	9/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	553
331/4	0.25	23	21	5/8	5/8	4/4	2	1	1/16		1/16	1		-1	53	F3	3	567
331/4	0.25	23	21	5/8	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	554
83	0.25	23	21	11/16	11/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	568
83	0.25	23	21	11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	555
333/4	0.25	23	21	3/4	3/4	4/4	2	1	1/16		1/16	1		3	57	A3	3	569
333/4	0.25	23	21	3/4	3/4	4/4	1	1	1/16		1/16	1		0	72	C5	5	556
167/2	0.25	23	21	13/16	13/16	4/4	2	1	1/16		1/16	1		2	50	D3	3	570
167/2	0.25	23	21	13/16	13/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	557
