quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
115/2	0.125	15	15	3/8	3/8	4/4	2	1	1/32	1/32	1	-1	-2	58	Bb3	3	298
461/8	0.125	15	15	13/32	13/32	4/4	2	1	1/32	1/32	1		-2	58	Bb3	3	299
231/4	0.125	15	15	7/16	7/16	4/4	2	1	1/32	1/32	1		3	57	A3	3	300
231/4	0.25	15	15	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	278
463/8	0.125	15	15	15/32	15/32	4/4	2	1	1/32	1/32	1		1	55	G3	3	301
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	A3	3	302
58	0.5	15	15	1/2	1/2	4/4	1	2	1/8	1/8	1	0	4	64	E4	4	288
58	0.5	15	15	1/2	1/2	4/4	1	1	1/8	1/8	1	1	7	73	C#5	5	279
117/2	0.125	15	15	5/8	5/8	4/4	1	2	1/32	1/32	1	-1	4	64	E4	4	289
117/2	0.125	15	15	5/8	5/8	4/4	1	1	1/32	1/32	1	-1	7	73	C#5	5	280
469/8	0.125	15	15	21/32	21/32	4/4	1	2	1/32	1/32	1		-1	65	F4	4	290
469/8	0.125	15	15	21/32	21/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	281
235/4	0.125	15	15	11/16	11/16	4/4	1	2	1/32	1/32	1		4	64	E4	4	291
235/4	0.125	15	15	11/16	11/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	282
471/8	0.125	15	15	23/32	23/32	4/4	1	2	1/32	1/32	1		2	62	D4	4	292
471/8	0.125	15	15	23/32	23/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	283
59	0.75	15	15	3/4	3/4	4/4	1	2	3/16	1/8	3/2		7	61	C#4	4	293
59	0.75	15	15	3/4	3/4	4/4	1	1	3/16	1/8	3/2		1	79	G5	5	284
239/4	0.125	15	15	15/16	15/16	4/4	1	2	1/32	1/32	1		5	59	B3	3	294
239/4	0.25	15	15	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	285
479/8	0.125	15	15	31/32	31/32	4/4	1	2	1/32	1/32	1		7	61	C#4	4	295
60	0.75	16	16	0	0	4/4	2	1	3/16	1/8	3/2		2	50	D3	3	316
60	0.75	16	16	0	0	4/4	1	2	3/16	1/8	3/2		2	62	D4	4	305
60	2.0	16	16	0	0	4/4	1	1	1/2	1/2	1		-1	77	F5	5	303
243/4	0.125	16	16	3/16	3/16	4/4	2	1	1/32	1/32	1		2	62	D4	4	317
243/4	0.25	16	16	3/16	3/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	306
487/8	0.125	16	16	7/32	7/32	4/4	2	1	1/32	1/32	1		0	60	C4	4	318
61	0.75	16	16	1/4	1/4	4/4	2	1	3/16	1/8	3/2		5	59	B3	3	319
61	0.75	16	16	1/4	1/4	4/4	1	2	3/16	1/8	3/2		2	62	D4	4	307
247/4	0.125	16	16	7/16	7/16	4/4	2	1	1/32	1/32	1		0	60	C4	4	320
247/4	0.25	16	16	7/16	7/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	308
495/8	0.125	16	16	15/32	15/32	4/4	2	1	1/32	1/32	1		2	62	D4	4	321
62	0.5	16	16	1/2	1/2	4/4	2	1	1/8	1/8	1	1	2	50	D3	3	322
62	0.5	16	16	1/2	1/2	4/4	1	2	1/8	1/8	1	1	8	68	G#4	4	309
62	2.0	16	16	1/2	1/2	4/4	1	1	1/2	1/2	1	1	4	76	E5	5	304
125/2	0.125	16	16	5/8	5/8	4/4	2	1	1/32	1/32	1	-1	2	50	D3	3	323
125/2	0.125	16	16	5/8	5/8	4/4	1	2	1/32	1/32	1	-1	8	68	G#4	4	310
501/8	0.125	16	16	21/32	21/32	4/4	2	1	1/32	1/32	1		-1	53	F3	3	324
501/8	0.125	16	16	21/32	21/32	4/4	1	2	1/32	1/32	1		3	69	A4	4	311
251/4	0.125	16	16	11/16	11/16	4/4	2	1	1/32	1/32	1		4	52	E3	3	325
251/4	0.125	16	16	11/16	11/16	4/4	1	2	1/32	1/32	1		5	71	B4	4	312
503/8	0.125	16	16	23/32	23/32	4/4	2	1	1/32	1/32	1		2	50	D3	3	326
503/8	0.125	16	16	23/32	23/32	4/4	1	2	1/32	1/32	1		0	72	C5	5	313
63	0.75	16	16	3/4	3/4	4/4	2	1	3/16	1/8	3/2		8	56	G#3	3	327
63	0.75	16	16	3/4	3/4	4/4	1	2	3/16	1/8	3/2		2	74	D5	5	314
255/4	0.125	16	16	15/16	15/16	4/4	2	1	1/32	1/32	1		6	54	F#3	3	328
255/4	0.25	16	16	15/16	15/16	4/4	1	2	1/16	1/16	1		5	71	B4	4	315
511/8	0.125	16	16	31/32	31/32	4/4	2	1	1/32	1/32	1		4	52	E3	3	329
64	0.75	17	17	0	0	4/4	2	1	3/16	1/8	3/2		3	57	A3	3	342
64	2.0	17	17	0	0	4/4	1	2	1/2	1/2	1	1	0	72	C5	5	336
64	0.75	17	17	0	0	4/4	1	1	3/16	1/8	3/2	-1	4	76	E5	5	330
259/4	0.125	17	17	3/16	3/16	4/4	2	1	1/32	1/32	1		3	45	A2	2	343
259/4	0.25	17	17	3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	331
519/8	0.125	17	17	7/32	7/32	4/4	2	1	1/32	1/32	1		5	47	B2	2	344
65	0.75	17	17	1/4	1/4	4/4	2	1	3/16	1/8	3/2		0	48	C3	3	345
65	0.75	17	17	1/4	1/4	4/4	1	1	3/16	1/8	3/2		3	69	A4	4	332
263/4	0.125	17	17	7/16	7/16	4/4	2	1	1/32	1/32	1		5	47	B2	2	346
263/4	0.25	17	17	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	333
527/8	0.125	17	17	15/32	15/32	4/4	2	1	1/32	1/32	1		3	45	A2	2	347
66	1.0	17	17	1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	348
66	0.75	17	17	1/2	1/2	4/4	1	2	3/16	1/8	3/2	-1	0	72	C5	5	337
66	1.5	17	17	1/2	1/2	4/4	1	1	3/8	1/4	3/2		-1	77	F5	5	334
267/4	0.125	17	17	11/16	11/16	4/4	1	2	1/32	1/32	1		2	74	D5	5	338
535/8	0.125	17	17	23/32	23/32	4/4	1	2	1/32	1/32	1		4	76	E5	5	339
67	0.75	17	17	3/4	3/4	4/4	1	2	3/16	1/8	3/2		2	74	D5	5	340
271/4	0.25	17	17	15/16	15/16	4/4	1	2	1/16	1/16	1		0	72	C5	5	341
271/4	0.25	17	17	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	335
68	2.0	18	18	0	0	4/4	1	2	1/2	1/2	1	1	5	71	B4	4	355
68	0.75	18	18	0	0	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	349
275/4	0.125	18	18	3/16	3/16	4/4	2	1	1/32	1/32	1		1	43	G2	2	361
275/4	0.25	18	18	3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	350
551/8	0.125	18	18	7/32	7/32	4/4	2	1	1/32	1/32	1		3	45	A2	2	362
69	0.75	18	18	1/4	1/4	4/4	2	1	3/16	1/8	3/2		5	47	B2	2	363
69	0.75	18	18	1/4	1/4	4/4	1	1	3/16	1/8	3/2		1	67	G4	4	351
279/4	0.125	18	18	7/16	7/16	4/4	2	1	1/32	1/32	1		3	45	A2	2	364
279/4	0.25	18	18	7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	352
559/8	0.125	18	18	15/32	15/32	4/4	2	1	1/32	1/32	1		1	43	G2	2	365
70	1.0	18	18	1/2	1/2	4/4	2	1	1/4	1/4	1	1	0	48	C3	3	366
70	0.75	18	18	1/2	1/2	4/4	1	2	3/16	1/8	3/2	-1	5	71	B4	4	356
70	1.5	18	18	1/2	1/2	4/4	1	1	3/8	1/4	3/2		4	76	E5	5	353
283/4	0.125	18	18	11/16	11/16	4/4	1	2	1/32	1/32	1		0	72	C5	5	357
567/8	0.125	18	18	23/32	23/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	358
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8	1/8	1	0	0	48	C3	3	367
71	0.75	18	18	3/4	3/4	4/4	1	2	3/16	1/8	3/2		0	72	C5	5	359
143/2	0.125	18	18	7/8	7/8	4/4	2	1	1/32	1/32	1	-1	0	48	C3	3	368
573/8	0.125	18	18	29/32	29/32	4/4	2	1	1/32	1/32	1		0	48	C3	3	369
287/4	0.125	18	18	15/16	15/16	4/4	2	1	1/32	1/32	1		2	50	D3	3	370
287/4	0.25	18	18	15/16	15/16	4/4	1	2	1/16	1/16	1		5	71	B4	4	360
287/4	0.25	18	18	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	354
575/8	0.125	18	18	31/32	31/32	4/4	2	1	1/32	1/32	1		4	52	E3	3	371
72	0.75	19	19	0	0	4/4	2	1	3/16	1/8	3/2		-1	53	F3	3	388
72	1.0	19	19	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	383
72	0.5	19	19	0	0	4/4	1	1	1/8	1/8	1	1	0	72	C5	5	372
145/2	0.125	19	19	1/8	1/8	4/4	1	1	1/32	1/32	1	-1	0	72	C5	5	373
581/8	0.125	19	19	5/32	5/32	4/4	1	1	1/32	1/32	1		0	72	C5	5	374
291/4	0.25	19	19	3/16	3/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	389
291/4	0.125	19	19	3/16	3/16	4/4	1	1	1/32	1/32	1		2	74	D5	5	375
583/8	0.125	19	19	7/32	7/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	376
73	0.75	19	19	1/4	1/4	4/4	2	1	3/16	1/8	3/2		2	50	D3	3	390
73	0.5	19	19	1/4	1/4	4/4	1	1	1/8	1/8	1	1	-1	77	F5	5	377
147/2	0.125	19	19	3/8	3/8	4/4	1	1	1/32	1/32	1	-1	-1	77	F5	5	378
589/8	0.125	19	19	13/32	13/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	379
295/4	0.25	19	19	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3	391
295/4	0.125	19	19	7/16	7/16	4/4	1	1	1/32	1/32	1		-1	77	F5	5	380
591/8	0.125	19	19	15/32	15/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	381
74	0.5	19	19	1/2	1/2	4/4	2	1	1/8	1/8	1	1	8	56	G#3	3	392
74	2.0	19	19	1/2	1/2	4/4	1	1	1/2	1/2	1	1	5	83	B5	5	382
149/2	0.125	19	19	5/8	5/8	4/4	2	1	1/32	1/32	1	-1	8	56	G#3	3	393
597/8	0.125	19	19	21/32	21/32	4/4	2	1	1/32	1/32	1		3	57	A3	3	394
299/4	0.125	19	19	11/16	11/16	4/4	2	1	1/32	1/32	1		5	59	B3	3	395
299/4	0.25	19	19	11/16	11/16	4/4	1	2	1/16	1/16	1		3	81	A5	5	384
599/8	0.125	19	19	23/32	23/32	4/4	2	1	1/32	1/32	1		0	60	C4	4	396
75	0.75	19	19	3/4	3/4	4/4	2	1	3/16	1/8	3/2		2	62	D4	4	397
75	0.75	19	19	3/4	3/4	4/4	1	2	3/16	1/8	3/2		8	80	G#5	5	385
303/4	0.25	19	19	15/16	15/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	398
303/4	0.125	19	19	15/16	15/16	4/4	1	2	1/32	1/32	1		3	81	A5	5	386
607/8	0.125	19	19	31/32	31/32	4/4	1	2	1/32	1/32	1		5	83	B5	5	387
76	0.75	20	20	0	0	4/4	2	1	3/16	1/8	3/2		0	60	C4	4	419
76	1.0	20	20	0	0	4/4	1	2	1/4	1/4	1	1	4	76	E5	5	407
76	0.75	20	20	0	0	4/4	1	1	3/16	1/8	3/2	-1	5	83	B5	5	399
307/4	0.25	20	20	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59	B3	3	420
307/4	0.125	20	20	3/16	3/16	4/4	1	1	1/32	1/32	1		3	81	A5	5	400
615/8	0.125	20	20	7/32	7/32	4/4	1	1	1/32	1/32	1		8	80	G#5	5	401
77	0.75	20	20	1/4	1/4	4/4	2	1	3/16	1/8	3/2		0	60	C4	4	421
77	0.5	20	20	1/4	1/4	4/4	1	2	1/8	1/8	1	0	4	76	E5	5	408
77	1.0	20	20	1/4	1/4	4/4	1	1	1/4	1/4	1	1	3	81	A5	5	402
155/2	0.125	20	20	3/8	3/8	4/4	1	2	1/32	1/32	1	-1	4	76	E5	5	409
621/8	0.125	20	20	13/32	13/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	410
311/4	0.25	20	20	7/16	7/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	422
311/4	0.125	20	20	7/16	7/16	4/4	1	2	1/32	1/32	1		4	76	E5	5	411
623/8	0.125	20	20	15/32	15/32	4/4	1	2	1/32	1/32	1		-1	77	F5	5	412
78	0.75	20	20	1/2	1/2	4/4	2	1	3/16	1/8	3/2		4	64	E4	4	423
78	1.0	20	20	1/2	1/2	4/4	1	2	1/4	1/4	1	1	5	71	B4	4	413
78	0.75	20	20	1/2	1/2	4/4	1	1	3/16	1/8	3/2	-1	3	81	A5	5	403
315/4	0.25	20	20	11/16	11/16	4/4	2	1	1/16	1/16	1		-1	65	F4	4	424
315/4	0.125	20	20	11/16	11/16	4/4	1	1	1/32	1/32	1		1	79	G5	5	404
631/8	0.125	20	20	23/32	23/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	405
79	0.75	20	20	3/4	3/4	4/4	2	1	3/16	1/8	3/2		4	64	E4	4	425
79	0.5	20	20	3/4	3/4	4/4	1	2	1/8	1/8	1	0	5	71	B4	4	414
79	1.0	20	20	3/4	3/4	4/4	1	1	1/4	1/4	1	1	1	79	G5	5	406
159/2	0.125	20	20	7/8	7/8	4/4	1	2	1/32	1/32	1	-1	5	71	B4	4	415
637/8	0.125	20	20	29/32	29/32	4/4	1	2	1/32	1/32	1		5	71	B4	4	416
319/4	0.25	20	20	15/16	15/16	4/4	2	1	1/16	1/16	1		2	62	D4	4	426
319/4	0.125	20	20	15/16	15/16	4/4	1	2	1/32	1/32	1		7	73	C#5	5	417
639/8	0.125	20	20	31/32	31/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	418
80	0.5	21	21	0	0	4/4	2	1	1/8	1/8	1	1	7	61	C#4	4	448
80	1.0	21	21	0	0	4/4	1	2	1/4	1/4	1	1	4	76	E5	5	441
80	0.75	21	21	0	0	4/4	1	1	3/16	1/8	3/2	-1	1	79	G5	5	427
161/2	0.125	21	21	1/8	1/8	4/4	2	1	1/32	1/32	1	-1	7	61	C#4	4	449
645/8	0.125	21	21	5/32	5/32	4/4	2	1	1/32	1/32	1		3	57	A3	3	450
323/4	0.125	21	21	3/16	3/16	4/4	2	1	1/32	1/32	1		5	59	B3	3	451
323/4	0.25	21	21	3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	428
647/8	0.125	21	21	7/32	7/32	4/4	2	1	1/32	1/32	1		7	61	C#4	4	452
81	0.5	21	21	1/4	1/4	4/4	2	1	1/8	1/8	1	1	2	62	D4	4	453
81	0.5	21	21	1/4	1/4	4/4	1	2	1/8	1/8	1	0	4	76	E5	5	442
81	1.0	21	21	1/4	1/4	4/4	1	1	1/4	1/4	1	1	-1	77	F5	5	429
163/2	0.125	21	21	3/8	3/8	4/4	2	1	1/32	1/32	1	-1	2	62	D4	4	454
163/2	0.125	21	21	3/8	3/8	4/4	1	2	1/32	1/32	1	-1	4	76	E5	5	443
653/8	0.125	21	21	13/32	13/32	4/4	2	1	1/32	1/32	1		2	50	D3	3	455
653/8	0.125	21	21	13/32	13/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	444
327/4	0.125	21	21	7/16	7/16	4/4	2	1	1/32	1/32	1		4	52	E3	3	456
327/4	0.125	21	21	7/16	7/16	4/4	1	2	1/32	1/32	1		7	73	C#5	5	445
655/8	0.125	21	21	15/32	15/32	4/4	2	1	1/32	1/32	1		-1	53	F3	3	457
655/8	0.125	21	21	15/32	15/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	446
82	2.0	21	21	1/2	1/2	4/4	2	1	1/2	1/2	1		-2	46	Bb2	2	458
82	2.0	21	21	1/2	1/2	4/4	1	2	1/2	1/2	1	1	1	67	G4	4	447
82	0.5	21	21	1/2	1/2	4/4	1	1	1/8	1/8	1	0	-1	77	F5	5	430
165/2	0.125	21	21	5/8	5/8	4/4	1	1	1/32	1/32	1	-1	-1	77	F5	5	431
661/8	0.125	21	21	21/32	21/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	432
331/4	0.125	21	21	11/16	11/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	433
663/8	0.125	21	21	23/32	23/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	434
83	0.125	21	21	3/4	3/4	4/4	1	1	1/32	1/32	1		1	79	G5	5	435
665/8	0.125	21	21	25/32	25/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	436
333/4	0.25	21	21	13/16	13/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	437
167/2	0.125	21	21	7/8	7/8	4/4	1	1	1/32	1/32	1		-1	77	F5	5	438
669/8	0.125	21	21	29/32	29/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	439
335/4	0.25	21	21	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	440
84	1.0	22	22	0	0	4/4	2	1	1/4	1/4	1		3	45	A2	2	474
84	0.75	22	22	0	0	4/4	1	2	3/16	1/8	3/2	-1	1	67	G4	4	463
84	2.0	22	22	0	0	4/4	1	1	1/2	1/2	1		7	73	C#5	5	459
339/4	0.25	22	22	3/16	3/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	464
85	0.75	22	22	1/4	1/4	4/4	1	2	3/16	1/8	3/2		3	69	A4	4	465
343/4	0.25	22	22	7/16	7/16	4/4	1	2	1/16	1/16	1		4	64	E4	4	466
86	0.5	22	22	1/2	1/2	4/4	1	2	1/8	1/8	1	1	-1	65	F4	4	467
173/2	0.125	22	22	5/8	5/8	4/4	1	2	1/32	1/32	1	-1	-1	65	F4	4	468
693/8	0.125	22	22	21/32	21/32	4/4	1	2	1/32	1/32	1		4	64	E4	4	469
347/4	0.125	22	22	11/16	11/16	4/4	1	2	1/32	1/32	1		2	62	D4	4	470
347/4	0.25	22	22	11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	460
695/8	0.125	22	22	23/32	23/32	4/4	1	2	1/32	1/32	1		0	60	C4	4	471
87	0.75	22	22	3/4	3/4	4/4	1	2	3/16	1/8	3/2		5	59	B3	3	472
87	0.75	22	22	3/4	3/4	4/4	1	1	3/16	1/8	3/2		2	74	D5	5	461
351/4	0.25	22	22	15/16	15/16	4/4	1	2	1/16	1/16	1		2	62	D4	4	473
351/4	0.25	22	22	15/16	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	462
88	2.0	23	23	0	0	4/4	1	2	1/2	1/2	1		7	61	C#4	4	486
88	0.5	23	23	0	0	4/4	1	1	1/8	1/8	1	1	-2	70	Bb4	4	475
177/2	0.125	23	23	1/8	1/8	4/4	1	1	1/32	1/32	1	-1	-2	70	Bb4	4	476
709/8	0.125	23	23	5/32	5/32	4/4	1	1	1/32	1/32	1		3	69	A4	4	477
355/4	0.25	23	23	3/16	3/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	488
355/4	0.125	23	23	3/16	3/16	4/4	1	1	1/32	1/32	1		1	67	G4	4	478
711/8	0.125	23	23	7/32	7/32	4/4	1	1	1/32	1/32	1		-1	65	F4	4	479
89	0.75	23	23	1/4	1/4	4/4	2	1	3/16	1/8	3/2		3	57	A3	3	489
89	0.75	23	23	1/4	1/4	4/4	1	1	3/16	1/8	3/2		4	64	E4	4	480
359/4	0.25	23	23	7/16	7/16	4/4	2	1	1/16	1/16	1		4	52	E3	3	490
359/4	0.25	23	23	7/16	7/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	481
90	0.5	23	23	1/2	1/2	4/4	2	1	1/8	1/8	1	1	-1	53	F3	3	491
90	2.0	23	23	1/2	1/2	4/4	1	2	1/2	1/2	1		2	62	D4	4	487
90	0.75	23	23	1/2	1/2	4/4	1	1	3/16	1/8	3/2		-1	65	F4	4	482
181/2	0.125	23	23	5/8	5/8	4/4	2	1	1/32	1/32	1	-1	-1	53	F3	3	492
725/8	0.125	23	23	21/32	21/32	4/4	2	1	1/32	1/32	1		4	52	E3	3	493
363/4	0.125	23	23	11/16	11/16	4/4	2	1	1/32	1/32	1		2	50	D3	3	494
363/4	0.25	23	23	11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	483
727/8	0.125	23	23	23/32	23/32	4/4	2	1	1/32	1/32	1		0	48	C3	3	495
91	0.75	23	23	3/4	3/4	4/4	2	1	3/16	1/8	3/2		-2	46	Bb2	2	496
91	0.75	23	23	3/4	3/4	4/4	1	1	3/16	1/8	3/2		1	67	G4	4	484
367/4	0.25	23	23	15/16	15/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	497
367/4	0.25	23	23	15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	485
92	0.5	24	24	0	0	4/4	2	1	1/8	1/8	1	1	1	43	G2	2	513
92	1.0	24	24	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4	512
92	0.5	24	24	0	0	4/4	1	1	1/8	1/8	1	1	7	73	C#5	5	498
185/2	0.125	24	24	1/8	1/8	4/4	2	1	1/32	1/32	1	-1	1	43	G2	2	514
185/2	0.125	24	24	1/8	1/8	4/4	1	1	1/32	1/32	1	-1	7	73	C#5	5	499
741/8	0.125	24	24	5/32	5/32	4/4	2	1	1/32	1/32	1		-1	53	F3	3	515
741/8	0.125	24	24	5/32	5/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	500
371/4	0.125	24	24	3/16	3/16	4/4	2	1	1/32	1/32	1		4	52	E3	3	516
371/4	0.125	24	24	3/16	3/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	501
743/8	0.125	24	24	7/32	7/32	4/4	2	1	1/32	1/32	1		2	50	D3	3	517
743/8	0.125	24	24	7/32	7/32	4/4	1	1	1/32	1/32	1		-1	77	F5	5	502
93	0.75	24	24	1/4	1/4	4/4	2	1	3/16	1/8	3/2		7	49	C#3	3	518
93	0.75	24	24	1/4	1/4	4/4	1	1	3/16	1/8	3/2		1	79	G5	5	503
375/4	0.125	24	24	7/16	7/16	4/4	2	1	1/32	1/32	1		5	47	B2	2	519
375/4	0.25	24	24	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	504
751/8	0.125	24	24	15/32	15/32	4/4	2	1	1/32	1/32	1		7	49	C#3	3	520
94	0.5	24	24	1/2	1/2	4/4	2	1	1/8	1/8	1	1	2	50	D3	3	521
94	0.5	24	24	1/2	1/2	4/4	1	1	1/8	1/8	1	1	6	78	F#5	5	505
189/2	0.125	24	24	5/8	5/8	4/4	2	1	1/32	1/32	1	-1	2	50	D3	3	522
189/2	0.125	24	24	5/8	5/8	4/4	1	1	1/32	1/32	1	-1	6	78	F#5	5	506
757/8	0.125	24	24	21/32	21/32	4/4	2	1	1/32	1/32	1		-2	58	Bb3	3	523
757/8	0.125	24	24	21/32	21/32	4/4	1	1	1/32	1/32	1		1	79	G5	5	507
379/4	0.125	24	24	11/16	11/16	4/4	2	1	1/32	1/32	1		3	57	A3	3	524
379/4	0.125	24	24	11/16	11/16	4/4	1	1	1/32	1/32	1		3	81	A5	5	508
759/8	0.125	24	24	23/32	23/32	4/4	2	1	1/32	1/32	1		1	55	G3	3	525
759/8	0.125	24	24	23/32	23/32	4/4	1	1	1/32	1/32	1		-2	82	Bb5	5	509
95	0.75	24	24	3/4	3/4	4/4	2	1	3/16	1/8	3/2		6	54	F#3	3	526
95	0.75	24	24	3/4	3/4	4/4	1	1	3/16	1/8	3/2		0	84	C6	6	510
383/4	0.125	24	24	15/16	15/16	4/4	2	1	1/32	1/32	1		4	52	E3	3	527
383/4	0.25	24	24	15/16	15/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	511
767/8	0.125	24	24	31/32	31/32	4/4	2	1	1/32	1/32	1		6	54	F#3	3	528
96	0.5	25	25	0	0	4/4	2	1	1/8	1/8	1	1	1	55	G3	3	544
96	1.0	25	25	0	0	4/4	1	1	1/4	1/4	1	1	-2	82	Bb5	5	529
193/2	0.125	25	25	1/8	1/8	4/4	2	1	1/32	1/32	1	-1	1	55	G3	3	545
773/8	0.125	25	25	5/32	5/32	4/4	2	1	1/32	1/32	1		3	57	A3	3	546
387/4	0.125	25	25	3/16	3/16	4/4	2	1	1/32	1/32	1		1	55	G3	3	547
387/4	0.25	25	25	3/16	3/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	534
775/8	0.125	25	25	7/32	7/32	4/4	2	1	1/32	1/32	1		-1	53	F3	3	548
97	0.5	25	25	1/4	1/4	4/4	2	1	1/8	1/8	1	1	4	52	E3	3	549
97	0.75	25	25	1/4	1/4	4/4	1	2	3/16	1/8	3/2		1	79	G5	5	535
97	0.75	25	25	1/4	1/4	4/4	1	1	3/16	1/8	3/2	-1	-2	82	Bb5	5	530
195/2	0.125	25	25	3/8	3/8	4/4	2	1	1/32	1/32	1	-1	4	52	E3	3	550
781/8	0.125	25	25	13/32	13/32	4/4	2	1	1/32	1/32	1		-1	53	F3	3	551
391/4	0.125	25	25	7/16	7/16	4/4	2	1	1/32	1/32	1		4	52	E3	3	552
391/4	0.25	25	25	7/16	7/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	536
391/4	0.25	25	25	7/16	7/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	531
783/8	0.125	25	25	15/32	15/32	4/4	2	1	1/32	1/32	1		2	50	D3	3	553
98	0.75	25	25	1/2	1/2	4/4	2	1	3/16	1/8	3/2		7	49	C#3	3	554
98	0.5	25	25	1/2	1/2	4/4	1	2	1/8	1/8	1	1	4	76	E5	5	537
98	1.0	25	25	1/2	1/2	4/4	1	1	1/4	1/4	1		1	79	G5	5	532
197/2	0.125	25	25	5/8	5/8	4/4	1	2	1/32	1/32	1	-1	4	76	E5	5	538
789/8	0.125	25	25	21/32	21/32	4/4	1	2	1/32	1/32	1		2	74	D5	5	539
395/4	0.25	25	25	11/16	11/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	555
395/4	0.125	25	25	11/16	11/16	4/4	1	2	1/32	1/32	1		7	73	C#5	5	540
791/8	0.125	25	25	23/32	23/32	4/4	1	2	1/32	1/32	1		5	71	B4	4	541
99	0.75	25	25	3/4	3/4	4/4	2	1	3/16	1/8	3/2		2	50	D3	3	556
99	0.75	25	25	3/4	3/4	4/4	1	2	3/16	1/8	3/2		3	69	A4	4	542
99	1.0	25	25	3/4	3/4	4/4	1	1	1/4	1/4	1	1	-1	77	F5	5	533
399/4	0.25	25	25	15/16	15/16	4/4	2	1	1/16	1/16	1		2	38	D2	2	557
399/4	0.25	25	25	15/16	15/16	4/4	1	2	1/16	1/16	1		0	72	C5	5	543
100	0.5	26	26	0	0	4/4	2	1	1/8	1/8	1		1	43	G2	2	587
100	0.75	26	26	0	0	4/4	1	2	3/16	1/8	3/2		-2	70	Bb4	4	576
100	0.25	26	26	0	0	4/4	1	1	1/16	1/16	1	-1	-1	77	F5	5	558
401/4	0.25	26	26	1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	559
201/2	0.25	26	26	1/8	1/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	560
403/4	0.25	26	26	3/16	3/16	4/4	1	2	1/16	1/16	1		1	67	G4	4	577
403/4	0.25	26	26	3/16	3/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	561
