quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
86	1.5	16	15	3/8	3/8	12/8	1	1	3/8	1/4	3/2		-2	70	Bb4	4	282
173/2	0.5	16	15	1/2	1/2	12/8	2	1	1/8	1/8	1		1	55	G3	3	291
87	0.5	16	15	5/8	5/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	292
175/2	1.5	16	15	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	1	55	G3	3	293
175/2	0.5	16	15	3/4	3/4	12/8	1	1	1/8	1/8	1		7	61	C#4	4	283
88	0.5	16	15	7/8	7/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	284
177/2	0.5	16	15	1	1	12/8	1	1	1/8	1/8	1		2	62	D4	4	285
89	0.5	16	15	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	1	55	G3	3	294
89	0.5	16	15	9/8	9/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	286
179/2	0.5	16	15	5/4	5/4	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	295
179/2	0.5	16	15	5/4	5/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	287
90	0.5	16	15	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	296
90	0.5	16	15	11/8	11/8	12/8	1	1	1/8	1/8	1		-1	65	F4	4	288
181/2	0.5	17	16	0	0	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	309
181/2	0.5	17	16	0	0	12/8	1	1	1/8	1/8	1		1	67	G4	4	297
91	0.5	17	16	1/8	1/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	310
91	0.5	17	16	1/8	1/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	298
183/2	0.5	17	16	1/4	1/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	311
183/2	0.5	17	16	1/4	1/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	299
92	0.5	17	16	3/8	3/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	312
92	0.5	17	16	3/8	3/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	300
185/2	0.5	17	16	1/2	1/2	12/8	2	1	1/8	1/8	1		-1	53	F3	3	313
185/2	0.5	17	16	1/2	1/2	12/8	1	1	1/8	1/8	1		3	69	A4	4	301
93	0.5	17	16	5/8	5/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	314
93	0.5	17	16	5/8	5/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	302
187/2	1.0	17	16	3/4	3/4	12/8	2	1	1/4	1/4	1		3	45	A2	2	315
187/2	0.5	17	16	3/4	3/4	12/8	1	1	1/8	1/8	1		7	73	C#5	5	303
94	0.5	17	16	7/8	7/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	304
189/2	0.5	17	16	1	1	12/8	1	1	1/8	1/8	1		3	69	A4	4	305
95	1.0	17	16	9/8	9/8	12/8	2	1	1/4	1/4	1		5	47	B2	2	316
95	0.5	17	16	9/8	9/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	306
191/2	0.5	17	16	5/4	5/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	307
96	0.5	17	16	11/8	11/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	308
193/2	1.0	18	17	0	0	12/8	2	1	1/4	1/4	1		7	49	C#3	3	329
193/2	0.5	18	17	0	0	12/8	1	1	1/8	1/8	1		4	76	E5	5	317
97	0.5	18	17	1/8	1/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	318
195/2	0.5	18	17	1/4	1/4	12/8	2	1	1/8	1/8	1		3	45	A2	2	330
195/2	0.5	18	17	1/4	1/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	319
98	1.0	18	17	3/8	3/8	12/8	2	1	1/4	1/4	1		5	47	B2	2	331
98	0.5	18	17	3/8	3/8	12/8	1	1	1/8	1/8	1		-1	65	F4	4	320
197/2	0.5	18	17	1/2	1/2	12/8	1	1	1/8	1/8	1		1	67	G4	4	321
99	0.5	18	17	5/8	5/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	332
99	0.5	18	17	5/8	5/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	322
199/2	1.0	18	17	3/4	3/4	12/8	2	1	1/4	1/4	1		2	50	D3	3	333
199/2	0.5	18	17	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	65	F4	4	323
100	0.5	18	17	7/8	7/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	324
201/2	0.5	18	17	1	1	12/8	1	1	1/8	1/8	1		2	62	D4	4	325
101	1.0	18	17	9/8	9/8	12/8	2	1	1/4	1/4	1		4	52	E3	3	334
101	0.5	18	17	9/8	9/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	326
203/2	0.5	18	17	5/4	5/4	12/8	1	1	1/8	1/8	1		4	64	E4	4	327
102	0.5	18	17	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	328
205/2	1.0	19	18	0	0	12/8	2	1	1/4	1/4	1		-1	53	F3	3	346
205/2	0.5	19	18	0	0	12/8	1	1	1/8	1/8	1		3	69	A4	4	335
103	0.5	19	18	1/8	1/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	336
207/2	0.5	19	18	1/4	1/4	12/8	1	1	1/8	1/8	1		2	62	D4	4	337
104	1.5	19	18	3/8	3/8	12/8	2	1	3/8	1/4	3/2	1	1	55	G3	3	347
104	0.5	19	18	3/8	3/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	338
209/2	0.5	19	18	1/2	1/2	12/8	1	1	1/8	1/8	1		4	64	E4	4	339
105	0.5	19	18	5/8	5/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	340
211/2	0.5	19	18	3/4	3/4	12/8	2	1	1/8	1/8	1	-1	1	55	G3	3	348
211/2	0.5	19	18	3/4	3/4	12/8	1	1	1/8	1/8	1		7	61	C#4	4	341
106	0.5	19	18	7/8	7/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	349
106	0.5	19	18	7/8	7/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	342
213/2	0.5	19	18	1	1	12/8	2	1	1/8	1/8	1		4	52	E3	3	350
213/2	0.5	19	18	1	1	12/8	1	1	1/8	1/8	1		4	64	E4	4	343
107	0.5	19	18	9/8	9/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	351
107	0.5	19	18	9/8	9/8	12/8	1	1	1/8	1/8	1		3	57	A3	3	344
215/2	0.5	19	18	5/4	5/4	12/8	2	1	1/8	1/8	1		7	61	C#4	4	352
108	0.5	19	18	11/8	11/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	353
108	0.5	19	18	11/8	11/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	345
217/2	0.5	20	19	0	0	12/8	2	1	1/8	1/8	1		1	55	G3	3	366
217/2	0.5	20	19	0	0	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	354
109	0.5	20	19	1/8	1/8	12/8	2	1	1/8	1/8	1		7	61	C#4	4	367
109	0.5	20	19	1/8	1/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	355
219/2	0.5	20	19	1/4	1/4	12/8	2	1	1/8	1/8	1		2	62	D4	4	368
219/2	0.5	20	19	1/4	1/4	12/8	1	1	1/8	1/8	1		1	79	G5	5	356
110	0.5	20	19	3/8	3/8	12/8	2	1	1/8	1/8	1		8	56	G#3	3	369
110	0.5	20	19	3/8	3/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	357
221/2	0.5	20	19	1/2	1/2	12/8	2	1	1/8	1/8	1		7	61	C#4	4	370
221/2	0.5	20	19	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76	E5	5	358
111	0.5	20	19	5/8	5/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	371
111	0.5	20	19	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	359
223/2	0.5	20	19	3/4	3/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	372
223/2	0.5	20	19	3/4	3/4	12/8	1	1	1/8	1/8	1		7	73	C#5	5	360
112	0.5	20	19	7/8	7/8	12/8	2	1	1/8	1/8	1		7	61	C#4	4	373
112	0.5	20	19	7/8	7/8	12/8	1	1	1/8	1/8	1		4	76	E5	5	361
225/2	0.5	20	19	1	1	12/8	2	1	1/8	1/8	1		2	62	D4	4	374
225/2	0.5	20	19	1	1	12/8	1	1	1/8	1/8	1		3	69	A4	4	362
113	0.5	20	19	9/8	9/8	12/8	2	1	1/8	1/8	1		4	64	E4	4	375
113	0.5	20	19	9/8	9/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	363
227/2	0.5	20	19	5/4	5/4	12/8	2	1	1/8	1/8	1		2	62	D4	4	376
227/2	0.5	20	19	5/4	5/4	12/8	1	1	1/8	1/8	1		-1	65	F4	4	364
114	0.5	20	19	11/8	11/8	12/8	2	1	1/8	1/8	1		7	61	C#4	4	377
114	0.5	20	19	11/8	11/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	365
229/2	0.5	21	20	0	0	12/8	2	1	1/8	1/8	1		2	62	D4	4	388
229/2	0.5	21	20	0	0	12/8	1	1	1/8	1/8	1		-1	65	F4	4	378
115	0.5	21	20	1/8	1/8	12/8	2	1	1/8	1/8	1		-1	53	F3	3	389
115	0.5	21	20	1/8	1/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	379
231/2	0.5	21	20	1/4	1/4	12/8	2	1	1/8	1/8	1		1	55	G3	3	390
231/2	0.5	21	20	1/4	1/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	380
116	0.5	21	20	3/8	3/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	391
116	0.5	21	20	3/8	3/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	381
233/2	0.5	21	20	1/2	1/2	12/8	2	1	1/8	1/8	1		1	55	G3	3	392
233/2	0.5	21	20	1/2	1/2	12/8	1	1	1/8	1/8	1		2	74	D5	5	382
117	0.5	21	20	5/8	5/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	393
117	0.5	21	20	5/8	5/8	12/8	1	1	1/8	1/8	1		7	73	C#5	5	383
235/2	0.5	21	20	3/4	3/4	12/8	2	1	1/8	1/8	1		2	50	D3	3	394
235/2	0.5	21	20	3/4	3/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	384
118	0.5	21	20	7/8	7/8	12/8	2	1	1/8	1/8	1		6	54	F#3	3	395
118	0.5	21	20	7/8	7/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	385
237/2	0.5	21	20	1	1	12/8	2	1	1/8	1/8	1		3	57	A3	3	396
237/2	0.5	21	20	1	1	12/8	1	1	1/8	1/8	1		6	66	F#4	4	386
119	1.0	21	20	9/8	9/8	12/8	1	1	1/4	1/4	1		2	62	D4	4	387
119	1.0	21	20	9/8	9/8	12/8	2	1	1/4	1/4	1		2	62	D4	4	397
120	0.5	22	20	0	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	398
241/2	0.5	23	21	0	0	12/8	2	1	1/8	1/8	1		6	54	F#3	3	405
121	0.5	23	21	1/8	1/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	406
243/2	0.5	23	21	1/4	1/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	407
122	0.5	23	21	3/8	3/8	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	408
245/2	0.5	23	21	1/2	1/2	12/8	2	1	1/8	1/8	1		0	60	C4	4	409
123	0.5	23	21	5/8	5/8	12/8	2	1	1/8	1/8	1		2	62	D4	4	410
247/2	0.5	23	21	3/4	3/4	12/8	1	1	1/8	1/8	1		-3	63	Eb4	4	399
124	0.5	23	21	7/8	7/8	12/8	1	1	1/8	1/8	1		0	60	C4	4	400
249/2	0.5	23	21	1	1	12/8	1	1	1/8	1/8	1		1	67	G4	4	401
125	0.5	23	21	9/8	9/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	402
251/2	0.5	23	21	5/4	5/4	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	403
126	0.5	23	21	11/8	11/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	404
253/2	0.5	24	22	0	0	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	411
127	0.5	24	22	1/8	1/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	412
255/2	0.5	24	22	1/4	1/4	12/8	1	1	1/8	1/8	1		2	62	D4	4	413
128	0.5	24	22	3/8	3/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	414
257/2	0.5	24	22	1/2	1/2	12/8	1	1	1/8	1/8	1		4	64	E4	4	415
129	0.5	24	22	5/8	5/8	12/8	1	1	1/8	1/8	1		6	66	F#4	4	416
259/2	0.5	24	22	3/4	3/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	417
130	0.5	24	22	7/8	7/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	418
261/2	0.5	24	22	1	1	12/8	1	1	1/8	1/8	1		-1	65	F4	4	419
131	0.5	24	22	9/8	9/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	420
263/2	0.5	24	22	5/4	5/4	12/8	1	1	1/8	1/8	1		7	61	C#4	4	421
132	0.5	24	22	11/8	11/8	12/8	2	1	1/8	1/8	1		2	38	D2	2	423
132	0.5	24	22	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	422
265/2	0.5	25	23	0	0	12/8	2	1	1/8	1/8	1		7	37	C#2	2	432
265/2	1.5	25	23	0	0	12/8	1	1	3/8	1/4	3/2	1	3	69	A4	4	424
133	0.5	25	23	1/8	1/8	12/8	2	1	1/8	1/8	1		2	38	D2	2	433
267/2	0.5	25	23	1/4	1/4	12/8	2	1	1/8	1/8	1		4	40	E2	2	434
134	0.5	25	23	3/8	3/8	12/8	2	1	1/8	1/8	1		-1	41	F2	2	435
134	0.5	25	23	3/8	3/8	12/8	1	1	1/8	1/8	1	-1	3	69	A4	4	425
269/2	0.5	25	23	1/2	1/2	12/8	2	1	1/8	1/8	1		1	43	G2	2	436
269/2	0.5	25	23	1/2	1/2	12/8	1	1	1/8	1/8	1		1	67	G4	4	426
135	0.5	25	23	5/8	5/8	12/8	2	1	1/8	1/8	1		3	45	A2	2	437
135	0.5	25	23	5/8	5/8	12/8	1	1	1/8	1/8	1		-1	65	F4	4	427
271/2	0.5	25	23	3/4	3/4	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	438
271/2	1.5	25	23	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	1	67	G4	4	428
136	0.5	25	23	7/8	7/8	12/8	2	1	1/8	1/8	1		1	43	G2	2	439
273/2	0.5	25	23	1	1	12/8	2	1	1/8	1/8	1		2	50	D3	3	440
137	0.5	25	23	9/8	9/8	12/8	2	1	1/8	1/8	1		4	52	E3	3	441
137	0.5	25	23	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	1	67	G4	4	429
275/2	0.5	25	23	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	442
275/2	0.5	25	23	5/4	5/4	12/8	1	1	1/8	1/8	1		-1	65	F4	4	430
138	0.5	25	23	11/8	11/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	443
138	0.5	25	23	11/8	11/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	431
277/2	0.5	26	24	0	0	12/8	2	1	1/8	1/8	1		-1	53	F3	3	454
277/2	0.5	26	24	0	0	12/8	1	1	1/8	1/8	1		2	62	D4	4	444
139	0.5	26	24	1/8	1/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	455
139	0.5	26	24	1/8	1/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	445
279/2	0.5	26	24	1/4	1/4	12/8	2	1	1/8	1/8	1		3	45	A2	2	456
279/2	0.5	26	24	1/4	1/4	12/8	1	1	1/8	1/8	1		-1	65	F4	4	446
140	0.5	26	24	3/8	3/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	457
140	0.5	26	24	3/8	3/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	447
281/2	0.5	26	24	1/2	1/2	12/8	2	1	1/8	1/8	1		5	47	B2	2	458
281/2	0.5	26	24	1/2	1/2	12/8	1	1	1/8	1/8	1		3	69	A4	4	448
141	0.5	26	24	5/8	5/8	12/8	2	1	1/8	1/8	1		7	49	C#3	3	459
141	0.5	26	24	5/8	5/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	449
283/2	1.5	26	24	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	2	50	D3	3	460
283/2	0.5	26	24	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	65	F4	4	450
142	0.5	26	24	7/8	7/8	12/8	1	1	1/8	1/8	1		4	64	E4	4	451
285/2	0.5	26	24	1	1	12/8	1	1	1/8	1/8	1		2	62	D4	4	452
143	0.5	26	24	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	2	50	D3	3	461
143	1.5	26	24	9/8	9/8	12/8	1	1	3/8	1/4	3/2	1	-2	70	Bb4	4	453
287/2	0.5	26	24	5/4	5/4	12/8	2	1	1/8	1/8	1		0	48	C3	3	462
144	0.5	26	24	11/8	11/8	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	463
289/2	1.5	27	25	0	0	12/8	2	1	3/8	1/4	3/2	1	0	48	C3	3	474
289/2	0.5	27	25	0	0	12/8	1	1	1/8	1/8	1	-1	-2	70	Bb4	4	464
145	0.5	27	25	1/8	1/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	465
291/2	0.5	27	25	1/4	1/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	466
146	1.0	27	25	3/8	3/8	12/8	2	1	1/4	1/4	1	-1	0	48	C3	3	475
146	0.5	27	25	3/8	3/8	12/8	1	1	1/8	1/8	1		3	69	A4	4	467
293/2	0.5	27	25	1/2	1/2	12/8	1	1	1/8	1/8	1		1	67	G4	4	468
147	0.5	27	25	5/8	5/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	476
147	0.5	27	25	5/8	5/8	12/8	1	1	1/8	1/8	1		6	66	F#4	4	469
295/2	0.5	27	25	3/4	3/4	12/8	2	1	1/8	1/8	1		-3	51	Eb3	3	477
295/2	1.0	27	25	3/4	3/4	12/8	1	1	1/4	1/4	1		1	67	G4	4	470
148	0.5	27	25	7/8	7/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	478
297/2	0.5	27	25	1	1	12/8	2	1	1/8	1/8	1		0	48	C3	3	479
297/2	0.5	27	25	1	1	12/8	1	1	1/8	1/8	1		-3	75	Eb5	5	471
149	0.5	27	25	9/8	9/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	480
149	1.0	27	25	9/8	9/8	12/8	1	1	1/4	1/4	1		-1	65	F4	4	472
299/2	0.5	27	25	5/4	5/4	12/8	2	1	1/8	1/8	1		0	48	C3	3	481
150	0.5	27	25	11/8	11/8	12/8	2	1	1/8	1/8	1		5	47	B2	2	482
150	0.5	27	25	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	473
301/2	1.0	28	26	0	0	12/8	2	1	1/4	1/4	1		0	48	C3	3	494
301/2	0.5	28	26	0	0	12/8	1	2	1/8	1/8	1		-3	63	Eb4	4	484
151	0.5	28	26	1/8	1/8	12/8	1	2	1/8	1/8	1		2	62	D4	4	485
303/2	0.5	28	26	1/4	1/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	495
303/2	0.5	28	26	1/4	1/4	12/8	1	2	1/8	1/8	1		0	60	C4	4	486
152	1.0	28	26	3/8	3/8	12/8	2	1	1/4	1/4	1		-2	46	Bb2	2	496
152	0.5	28	26	3/8	3/8	12/8	1	2	1/8	1/8	1		2	62	D4	4	487
305/2	0.5	28	26	1/2	1/2	12/8	1	2	1/8	1/8	1		0	60	C4	4	488
153	0.5	28	26	5/8	5/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	497
153	0.5	28	26	5/8	5/8	12/8	1	2	1/8	1/8	1		-2	58	Bb3	3	489
307/2	0.5	28	26	3/4	3/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	498
307/2	1.0	28	26	3/4	3/4	12/8	1	2	1/4	1/4	1		0	60	C4	4	490
154	0.5	28	26	7/8	7/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	499
309/2	0.5	28	26	1	1	12/8	2	1	1/8	1/8	1		6	54	F#3	3	500
309/2	0.5	28	26	1	1	12/8	1	2	1/8	1/8	1		3	69	A4	4	491
155	0.5	28	26	9/8	9/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	501
155	1.0	28	26	9/8	9/8	12/8	1	2	1/4	1/4	1		-2	58	Bb3	3	492
311/2	0.5	28	26	5/4	5/4	12/8	2	1	1/8	1/8	1		-1	53	F3	3	502
156	0.5	28	26	11/8	11/8	12/8	2	1	1/8	1/8	1		-3	51	Eb3	3	503
156	0.5	28	26	11/8	11/8	12/8	1	2	1/8	1/8	1		0	60	C4	4	493
156	0.5	28	26	11/8	11/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	483
313/2	0.5	29	27	0	0	12/8	2	2	1/8	1/8	1		2	50	D3	3	524
313/2	1.5	29	27	0	0	12/8	1	2	3/8	1/4	3/2	1	2	62	D4	4	516
313/2	0.5	29	27	0	0	12/8	1	1	1/8	1/8	1		6	66	F#4	4	504
157	0.5	29	27	1/8	1/8	12/8	2	2	1/8	1/8	1		4	52	E3	3	525
157	0.5	29	27	1/8	1/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	505
315/2	0.5	29	27	1/4	1/4	12/8	2	2	1/8	1/8	1		6	54	F#3	3	526
315/2	0.5	29	27	1/4	1/4	12/8	1	1	1/8	1/8	1		3	69	A4	4	506
158	1.5	29	27	3/8	3/8	12/8	2	2	3/8	1/4	3/2	1	1	55	G3	3	527
158	0.5	29	27	3/8	3/8	12/8	1	2	1/8	1/8	1	-1	2	62	D4	4	517
158	0.5	29	27	3/8	3/8	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	507
317/2	0.5	29	27	1/2	1/2	12/8	1	2	1/8	1/8	1		0	60	C4	4	518
317/2	0.5	29	27	1/2	1/2	12/8	1	1	1/8	1/8	1		0	72	C5	5	508
159	0.5	29	27	5/8	5/8	12/8	1	2	1/8	1/8	1		-2	58	Bb3	3	519
159	0.5	29	27	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	509
319/2	0.5	29	27	3/4	3/4	12/8	2	2	1/8	1/8	1	-1	1	55	G3	3	528
319/2	1.5	29	27	3/4	3/4	12/8	2	1	3/8	1/4	3/2	1	0	60	C4	4	520
319/2	0.5	29	27	3/4	3/4	12/8	1	1	1/8	1/8	1		-3	75	Eb5	5	510
160	0.5	29	27	7/8	7/8	12/8	2	2	1/8	1/8	1		3	57	A3	3	529
160	0.5	29	27	7/8	7/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	511
321/2	0.5	29	27	1	1	12/8	2	2	1/8	1/8	1		-2	58	Bb3	3	530
321/2	0.5	29	27	1	1	12/8	1	1	1/8	1/8	1		1	79	G5	5	512
161	1.5	29	27	9/8	9/8	12/8	2	2	3/8	1/4	3/2		6	54	F#3	3	531
161	0.5	29	27	9/8	9/8	12/8	2	1	1/8	1/8	1	-1	0	60	C4	4	521
161	0.5	29	27	9/8	9/8	12/8	1	1	1/8	1/8	1		3	81	A5	5	513
323/2	0.5	29	27	5/4	5/4	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	522
323/2	0.5	29	27	5/4	5/4	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	514
162	0.5	29	27	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	523
162	0.5	29	27	11/8	11/8	12/8	1	1	1/8	1/8	1		0	84	C6	6	515
325/2	1.0	30	28	0	0	12/8	2	2	1/4	1/4	1		1	55	G3	3	550
325/2	1.5	30	28	0	0	12/8	2	1	3/8	1/4	3/2		1	55	G3	3	544
325/2	0.5	30	28	0	0	12/8	1	1	1/8	1/8	1		-2	82	Bb5	5	532
163	0.5	30	28	1/8	1/8	12/8	1	1	1/8	1/8	1		1	79	G5	5	533
327/2	0.5	30	28	1/4	1/4	12/8	2	2	1/8	1/8	1		-3	51	Eb3	3	551
327/2	0.5	30	28	1/4	1/4	12/8	1	1	1/8	1/8	1		2	74	D5	5	534
164	1.0	30	28	3/8	3/8	12/8	2	2	1/4	1/4	1		0	48	C3	3	552
164	0.5	30	28	3/8	3/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	545
164	0.5	30	28	3/8	3/8	12/8	1	1	1/8	1/8	1		0	84	C6	6	535
329/2	0.5	30	28	1/2	1/2	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	546
329/2	0.5	30	28	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76	E5	5	536
165	0.5	30	28	5/8	5/8	12/8	2	2	1/8	1/8	1		2	50	D3	3	553
165	0.5	30	28	5/8	5/8	12/8	2	1	1/8	1/8	1		0	60	C4	4	547
165	0.5	30	28	5/8	5/8	12/8	1	1	1/8	1/8	1		6	78	F#5	5	537
331/2	3.0	30	28	3/4	3/4	12/8	2	2	3/4	1/2	3/2		1	55	G3	3	554
331/2	1.5	30	28	3/4	3/4	12/8	2	1	3/8	1/4	3/2		-2	58	Bb3	3	548
331/2	0.5	30	28	3/4	3/4	12/8	1	1	1/8	1/8	1		1	79	G5	5	538
166	0.5	30	28	7/8	7/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	539
333/2	0.5	30	28	1	1	12/8	1	1	1/8	1/8	1		-3	75	Eb5	5	540
167	1.5	30	28	9/8	9/8	12/8	2	1	3/8	1/4	3/2		5	59	B3	3	549
167	0.5	30	28	9/8	9/8	12/8	1	1	1/8	1/8	1		-1	77	F5	5	541
335/2	0.5	30	28	5/4	5/4	12/8	1	1	1/8	1/8	1		0	72	C5	5	542
168	0.5	30	28	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74	D5	5	543
337/2	0.5	31	29	0	0	12/8	2	1	1/8	1/8	1		0	60	C4	4	563
337/2	1.5	31	29	0	0	12/8	1	1	3/8	1/4	3/2		-3	75	Eb5	5	555
169	0.5	31	29	1/8	1/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	564
339/2	0.5	31	29	1/4	1/4	12/8	2	1	1/8	1/8	1		3	57	A3	3	565
170	0.5	31	29	3/8	3/8	12/8	2	1	1/8	1/8	1		-2	58	Bb3	3	566
170	1.5	31	29	3/8	3/8	12/8	1	1	3/8	1/4	3/2		4	76	E5	5	556
341/2	0.5	31	29	1/2	1/2	12/8	2	1	1/8	1/8	1		-1	53	F3	3	567
171	0.5	31	29	5/8	5/8	12/8	2	1	1/8	1/8	1		1	55	G3	3	568
343/2	1.0	31	29	3/4	3/4	12/8	2	1	1/4	1/4	1		3	57	A3	3	569
343/2	0.5	31	29	3/4	3/4	12/8	1	1	1/8	1/8	1		-1	77	F5	5	557
172	0.5	31	29	7/8	7/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	558
345/2	0.5	31	29	1	1	12/8	2	1	1/8	1/8	1		-1	53	F3	3	570
345/2	0.5	31	29	1	1	12/8	1	1	1/8	1/8	1		2	74	D5	5	559
173	1.0	31	29	9/8	9/8	12/8	2	1	1/4	1/4	1		1	55	G3	3	571
173	0.5	31	29	9/8	9/8	12/8	1	1	1/8	1/8	1		-3	75	Eb5	5	560
347/2	0.5	31	29	5/4	5/4	12/8	1	1	1/8	1/8	1		-2	70	Bb4	4	561
174	0.5	31	29	11/8	11/8	12/8	2	1	1/8	1/8	1		3	57	A3	3	572
174	0.5	31	29	11/8	11/8	12/8	1	1	1/8	1/8	1		0	72	C5	5	562
