quarterbeats	duration_qb	mc	mn	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
183/4	0.25	13	12		7/16	7/16	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	277
46	0.5	13	12		1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	290
46	0.25	13	12		1/2	1/2	4/4	1	1	1/16	1/16	1		-1	65	F4	4	278
185/4	0.25	13	12		9/16	9/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	279
93/2	0.5	13	12		5/8	5/8	4/4	2	1	1/8	1/8	1		-1	53	F3	3	291
93/2	0.25	13	12		5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	280
187/4	0.25	13	12		11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	281
47	0.5	13	12		3/4	3/4	4/4	2	1	1/8	1/8	1		-3	51	Eb3	3	292
47	0.25	13	12		3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	282
189/4	0.25	13	12		13/16	13/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	283
95/2	0.5	13	12		7/8	7/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	293
95/2	0.25	13	12		7/8	7/8	4/4	1	1	1/16	1/16	1		-4	68	Ab4	4	284
191/4	0.25	13	12		15/16	15/16	4/4	1	1	1/16	1/16	1		-1	65	F4	4	285
48	0.25	14	13		0	0	4/4	2	1	1/16	1/16	1		0	48	C3	3	308
48	0.25	14	13		0	0	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	294
193/4	0.25	14	13		1/16	1/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	309
193/4	0.25	14	13		1/16	1/16	4/4	1	1	1/16	1/16	1		2	62	D4	4	295
97/2	0.25	14	13		1/8	1/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	310
97/2	0.25	14	13		1/8	1/8	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	296
195/4	0.25	14	13		3/16	3/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	311
195/4	0.25	14	13		3/16	3/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	297
49	0.25	14	13		1/4	1/4	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	312
49	0.5	14	13		1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	298
197/4	0.25	14	13		5/16	5/16	4/4	2	1	1/16	1/16	1		-1	53	F3	3	313
99/2	0.5	14	13		3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	G3	3	314
99/2	0.5	14	13		3/8	3/8	4/4	1	1	1/8	1/8	1		-3	63	Eb4	4	299
50	0.5	14	13		1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	G3	3	315
50	0.25	14	13		1/2	1/2	4/4	1	1	1/16	1/16	1		2	62	D4	4	300
201/4	0.25	14	13		9/16	9/16	4/4	1	1	1/16	1/16	1		-3	63	Eb4	4	301
101/2	0.5	14	13		5/8	5/8	4/4	2	1	1/8	1/8	1		-4	44	Ab2	2	316
101/2	0.25	14	13		5/8	5/8	4/4	1	1	1/16	1/16	1		-1	65	F4	4	302
203/4	0.25	14	13		11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	303
51	0.5	14	13		3/4	3/4	4/4	2	1	1/8	1/8	1		1	43	G2	2	317
51	0.25	14	13		3/4	3/4	4/4	1	1	1/16	1/16	1		0	72	C5	5	304
205/4	0.25	14	13		13/16	13/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	305
103/2	0.25	14	13		7/8	7/8	4/4	2	1	1/16	1/16	1		0	60	C4	4	318
103/2	0.25	14	13		7/8	7/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	306
207/4	0.25	14	13		15/16	15/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	319
207/4	0.25	14	13		15/16	15/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	307
52	0.75	15	14		0	0	4/4	2	1	3/16	1/8	3/2		-4	56	Ab3	3	336
52	0.25	15	14		0	0	4/4	1	1	1/16	1/16	1		0	72	C5	5	320
209/4	0.25	15	14		1/16	1/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	321
105/2	0.25	15	14		1/8	1/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	322
211/4	0.25	15	14		3/16	3/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	337
211/4	0.25	15	14		3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	323
53	0.25	15	14		1/4	1/4	4/4	2	1	1/16	1/16	1		-1	53	F3	3	338
53	0.25	15	14		1/4	1/4	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	324
213/4	0.25	15	14		5/16	5/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	339
213/4	0.25	15	14		5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	325
107/2	0.25	15	14		3/8	3/8	4/4	2	1	1/16	1/16	1		2	50	D3	3	340
107/2	0.25	15	14		3/8	3/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	326
215/4	0.25	15	14		7/16	7/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	341
215/4	0.25	15	14		7/16	7/16	4/4	1	1	1/16	1/16	1		-4	80	Ab5	5	327
54	0.25	15	14		1/2	1/2	4/4	2	1	1/16	1/16	1		5	47	B2	2	342
54	0.25	15	14		1/2	1/2	4/4	1	1	1/16	1/16	1		1	79	G5	5	328
217/4	0.25	15	14		9/16	9/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	343
217/4	0.25	15	14		9/16	9/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	329
109/2	0.25	15	14		5/8	5/8	4/4	2	1	1/16	1/16	1		5	47	B2	2	344
109/2	0.25	15	14		5/8	5/8	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	330
219/4	0.25	15	14		11/16	11/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	345
219/4	0.25	15	14		11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	331
55	0.25	15	14		3/4	3/4	4/4	2	1	1/16	1/16	1		2	50	D3	3	346
55	0.25	15	14		3/4	3/4	4/4	1	1	1/16	1/16	1		0	72	C5	5	332
221/4	0.25	15	14		13/16	13/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	347
221/4	0.25	15	14		13/16	13/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	333
111/2	0.25	15	14		7/8	7/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	348
111/2	0.25	15	14		7/8	7/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	334
223/4	0.25	15	14		15/16	15/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	349
223/4	0.25	15	14		15/16	15/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	335
56	0.25	16	15		0	0	4/4	2	1	1/16	1/16	1		4	52	E3	3	364
56	0.25	16	15		0	0	4/4	1	1	1/16	1/16	1		-2	70	Bb4	4	350
225/4	0.25	16	15		1/16	1/16	4/4	2	1	1/16	1/16	1		1	55	G3	3	365
225/4	0.25	16	15		1/16	1/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	351
113/2	0.25	16	15		1/8	1/8	4/4	2	1	1/16	1/16	1		-1	53	F3	3	366
113/2	0.5	16	15		1/8	1/8	4/4	1	1	1/8	1/8	1	1	3	69	A4	4	352
227/4	0.25	16	15		3/16	3/16	4/4	2	1	1/16	1/16	1		-3	51	Eb3	3	367
57	0.25	16	15		1/4	1/4	4/4	2	1	1/16	1/16	1		2	50	D3	3	368
57	0.25	16	15		1/4	1/4	4/4	1	1	1/16	1/16	1	-1	3	69	A4	4	353
229/4	0.25	16	15		5/16	5/16	4/4	2	1	1/16	1/16	1		0	48	C3	3	369
229/4	0.25	16	15		5/16	5/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	354
115/2	0.25	16	15		3/8	3/8	4/4	2	1	1/16	1/16	1		5	47	B2	2	370
115/2	0.25	16	15		3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	355
231/4	0.25	16	15		7/16	7/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	371
231/4	0.25	16	15		7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	356
58	0.25	16	15		1/2	1/2	4/4	2	1	1/16	1/16	1		5	47	B2	2	372
58	0.25	16	15		1/2	1/2	4/4	1	1	1/16	1/16	1		-1	77	F5	5	357
233/4	0.25	16	15		9/16	9/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	373
233/4	0.25	16	15		9/16	9/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	358
117/2	0.25	16	15		5/8	5/8	4/4	2	1	1/16	1/16	1		0	48	C3	3	374
117/2	0.5	16	15		5/8	5/8	4/4	1	1	1/8	1/8	1	1	-3	75	Eb5	5	359
235/4	0.25	16	15		11/16	11/16	4/4	2	1	1/16	1/16	1		-2	46	Bb2	2	375
59	0.25	16	15		3/4	3/4	4/4	2	1	1/16	1/16	1		-4	44	Ab2	2	376
59	0.25	16	15		3/4	3/4	4/4	1	1	1/16	1/16	1	-1	-3	75	Eb5	5	360
237/4	0.25	16	15		13/16	13/16	4/4	2	1	1/16	1/16	1		1	43	G2	2	377
237/4	0.25	16	15		13/16	13/16	4/4	1	1	1/16	1/16	1		-3	75	Eb5	5	361
119/2	0.25	16	15		7/8	7/8	4/4	2	1	1/16	1/16	1		-1	41	F2	2	378
119/2	0.25	16	15		7/8	7/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	362
239/4	0.25	16	15		15/16	15/16	4/4	2	1	1/16	1/16	1		-3	39	Eb2	2	379
239/4	0.25	16	15		15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	363
60	0.25	17	16		0	0	4/4	2	1	1/16	1/16	1		-1	41	F2	2	388
60	0.25	17	16		0	0	4/4	1	1	1/16	1/16	1		-4	80	Ab5	5	380
241/4	0.25	17	16		1/16	1/16	4/4	2	1	1/16	1/16	1		2	38	D2	2	389
241/4	0.25	17	16		1/16	1/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	381
121/2	0.25	17	16		1/8	1/8	4/4	2	1	1/16	1/16	1		-3	39	Eb2	2	390
121/2	0.25	17	16		1/8	1/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	382
243/4	0.25	17	16		3/16	3/16	4/4	2	1	1/16	1/16	1		0	36	C2	2	391
243/4	0.25	17	16		3/16	3/16	4/4	1	1	1/16	1/16	1		0	84	C6	6	383
61	0.5	17	16		1/4	1/4	4/4	2	1	1/8	1/8	1		1	43	G2	2	392
61	0.5	17	16		1/4	1/4	4/4	1	1	1/8	1/8	1		-3	75	Eb5	5	384
123/2	0.5	17	16		3/8	3/8	4/4	2	1	1/8	1/8	1		1	43	G2	2	393
123/2	0.25	17	16		3/8	3/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	385
247/4	0.25	17	16		7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	386
62	2.0	17	16		1/2	1/2	4/4	2	1	1/2	1/2	1		0	36	C2	2	394
62	2.0	17	16		1/2	1/2	4/4	1	1	1/2	1/2	1		0	72	C5	5	387
