quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
137/2	0.5	23	23	5/8	5/8	3/4	2	1	1/8		1/8	1.0		5	47	B2	2	277
137/2	0.5	23	23	5/8	5/8	3/4	1	1	1/8		1/8	1.0		9	75	D#5	5	271
69	0.5	24	24	0	0	3/4	2	1	1/8		1/8	1.0		4	52	E3	3	284
69	0.25	24	24	0	0	3/4	1	1	1/16		1/16	1.0		9	75	D#5	5	278
277/4	0.25	24	24	1/16	1/16	3/4	1	1	1/16		1/16	1.0		4	76	E5	5	279
139/2	0.5	24	24	1/8	1/8	3/4	2	1	1/8		1/8	1.0		5	47	B2	2	285
139/2	0.25	24	24	1/8	1/8	3/4	1	1	1/16		1/16	1.0		6	78	F#5	5	280
279/4	0.25	24	24	3/16	3/16	3/4	1	1	1/16		1/16	1.0		9	75	D#5	5	281
70	0.0	24	24	1/4	1/4	3/4	1	1	0	grace4	1/4	1.0		-3	75	Eb5	5	282
70	0.5	24	24	1/4	1/4	3/4	2	1	1/8		1/8	1.0		4	40	E2	2	286
70	2.0	24	24	1/4	1/4	3/4	1	1	1/2		1/2	1.0		4	76	E5	5	283
141/2	0.5	24	24	3/8	3/8	3/4	2	1	1/8		1/8	1.0		5	47	B2	2	287
71	1.0	24	24	1/2	1/2	3/4	2	1	1/4		1/4	1.0		4	52	E3	3	288
