quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
173/2	1.0	17	15	1/2	1/2	3/2	2	2	1/4		1/4	1		6	54	F#3	3	291
173/2	0.5	17	15	1/2	1/2	3/2	1	1	1/8		1/8	1	-1	6	66	F#4	4	277
87	0.5	17	15	5/8	5/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	287
87	0.5	17	15	5/8	5/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	278
175/2	1.0	17	15	3/4	3/4	3/2	2	2	1/4		1/4	1		8	56	G#3	3	292
175/2	0.5	17	15	3/4	3/4	3/2	1	1	1/8		1/8	1		4	76	E5	5	279
88	0.5	17	15	7/8	7/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	288
88	0.5	17	15	7/8	7/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	280
177/2	1.0	17	15	1	1	3/2	2	2	1/4		1/4	1		10	58	A#3	3	293
177/2	1.5	17	15	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	281
89	1.5	17	15	9/8	9/8	3/2	2	1	3/8		1/4	3/2		7	61	C#4	4	289
179/2	1.0	17	15	5/4	5/4	3/2	2	2	1/4		1/4	1		6	54	F#3	3	294
90	0.5	17	15	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	282
181/2	1.5	18	16	0	0	3/2	2	1	3/8		1/4	3/2		5	59	B3	3	304
181/2	0.5	18	16	0	0	3/2	1	1	1/8		1/8	1		4	76	E5	5	295
91	0.5	18	16	1/8	1/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	296
183/2	0.5	18	16	1/4	1/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	297
92	0.5	18	16	3/8	3/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	305
92	0.5	18	16	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	298
185/2	0.5	18	16	1/2	1/2	3/2	2	1	1/8		1/8	1		2	62	D4	4	306
185/2	1.5	18	16	1/2	1/2	3/2	1	1	3/8		1/4	3/2		5	83	B5	5	299
93	0.5	18	16	5/8	5/8	3/2	2	1	1/8		1/8	1		6	66	F#4	4	307
187/2	0.5	18	16	3/4	3/4	3/2	2	1	1/8		1/8	1		4	64	E4	4	308
94	0.5	18	16	7/8	7/8	3/2	2	1	1/8		1/8	1		2	62	D4	4	309
94	0.5	18	16	7/8	7/8	3/2	1	1	1/8		1/8	1		8	80	G#5	5	300
189/2	0.0	18	16	1	1	3/2	1	1	0	appoggiatura	1/8	1		8	80	G#5	5	301
189/2	1.0	18	16	1	1	3/2	2	2	1/4		1/4	1		7	61	C#4	4	312
189/2	1.0	18	16	1	1	3/2	2	1	1/4		1/4	1		4	64	E4	4	310
189/2	1.5	18	16	1	1	3/2	1	1	3/8		1/4	3/2		3	81	A5	5	302
191/2	1.0	18	16	5/4	5/4	3/2	2	2	1/4		1/4	1		9	63	D#4	4	313
191/2	1.0	18	16	5/4	5/4	3/2	2	1	1/4		1/4	1		6	66	F#4	4	311
96	0.5	18	16	11/8	11/8	3/2	1	1	1/8		1/8	1		5	83	B5	5	303
193/2	0.0	19	17	0	0	3/2	1	1	0	appoggiatura	1/8	1		3	81	A5	5	314
193/2	1.5	19	17	0	0	3/2	2	2	3/8		1/4	3/2		4	64	E4	4	334
193/2	1.5	19	17	0	0	3/2	1	1	3/8		1/4	3/2		8	80	G#5	5	315
97	1.5	19	17	1/8	1/8	3/2	2	3	3/8		1/4	3/2		8	68	G#4	4	336
195/2	1.0	19	17	1/4	1/4	3/2	2	1	1/4		1/4	1		5	71	B4	4	325
98	0.5	19	17	3/8	3/8	3/2	2	2	1/8		1/8	1		2	62	D4	4	335
98	0.5	19	17	3/8	3/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	316
197/2	0.5	19	17	1/2	1/2	3/2	2	1	1/8		1/8	1		7	61	C#4	4	326
197/2	0.5	19	17	1/2	1/2	3/2	1	1	1/8		1/8	1		4	76	E5	5	317
99	0.5	19	17	5/8	5/8	3/2	2	1	1/8		1/8	1		5	59	B3	3	327
99	0.5	19	17	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	318
199/2	0.5	19	17	3/4	3/4	3/2	2	1	1/8		1/8	1		3	57	A3	3	328
199/2	0.5	19	17	3/4	3/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	319
100	0.5	19	17	7/8	7/8	3/2	2	1	1/8		1/8	1		8	56	G#3	3	329
100	0.5	19	17	7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	320
201/2	0.5	19	17	1	1	3/2	2	1	1/8		1/8	1		6	54	F#3	3	330
201/2	0.5	19	17	1	1	3/2	1	1	1/8		1/8	1		3	69	A4	4	321
101	0.5	19	17	9/8	9/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	331
101	0.5	19	17	9/8	9/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	322
203/2	0.5	19	17	5/4	5/4	3/2	2	1	1/8		1/8	1		2	50	D3	3	332
203/2	0.5	19	17	5/4	5/4	3/2	1	1	1/8		1/8	1		3	69	A4	4	323
102	0.5	19	17	11/8	11/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	333
102	0.5	19	17	11/8	11/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	324
205/2	0.5	20	18	0	0	3/2	2	1	1/8		1/8	1		5	47	B2	2	346
205/2	1.5	20	18	0	0	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	337
103	0.5	20	18	1/8	1/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	347
207/2	0.5	20	18	1/4	1/4	3/2	2	1	1/8		1/8	1		5	47	B2	2	348
104	0.5	20	18	3/8	3/8	3/2	2	1	1/8		1/8	1		8	44	G#2	2	349
104	0.5	20	18	3/8	3/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	338
209/2	1.0	20	18	1/2	1/2	3/2	2	1	1/4		1/4	1		3	45	A2	2	350
209/2	1.5	20	18	1/2	1/2	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	339
105	0.5	20	18	5/8	5/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	343
211/2	1.0	20	18	3/4	3/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	351
211/2	1.0	20	18	3/4	3/4	3/2	1	2	1/4		1/4	1		3	69	A4	4	344
106	0.5	20	18	7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	340
213/2	1.0	20	18	1	1	3/2	2	2	1/4		1/4	1		4	52	E3	3	353
213/2	2.0	20	18	1	1	3/2	2	1	1/2		1/2	1		4	52	E3	3	352
213/2	2.0	20	18	1	1	3/2	1	2	1/2		1/2	1		8	68	G#4	4	345
213/2	1.5	20	18	1	1	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	341
215/2	1.0	20	18	5/4	5/4	3/2	2	2	1/4		1/4	1		7	49	C#3	3	354
108	0.5	20	18	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	342
217/2	0.5	21	19	0	0	3/2	2	1	1/8		1/8	1		6	54	F#3	3	366
217/2	3.0	21	19	0	0	3/2	1	1	3/4		1/2	3/2	1	3	69	A4	4	355
109	0.5	21	19	1/8	1/8	3/2	2	1	1/8		1/8	1		8	56	G#3	3	367
219/2	0.5	21	19	1/4	1/4	3/2	2	1	1/8		1/8	1		6	54	F#3	3	368
110	0.5	21	19	3/8	3/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	369
110	0.5	21	19	3/8	3/8	3/2	1	2	1/8		1/8	1		8	68	G#4	4	359
221/2	0.5	21	19	1/2	1/2	3/2	2	1	1/8		1/8	1		2	50	D3	3	370
221/2	0.5	21	19	1/2	1/2	3/2	1	2	1/8		1/8	1		6	66	F#4	4	360
111	0.5	21	19	5/8	5/8	3/2	2	1	1/8		1/8	1		7	49	C#3	3	371
111	0.5	21	19	5/8	5/8	3/2	1	2	1/8		1/8	1		4	64	E4	4	361
223/2	0.5	21	19	3/4	3/4	3/2	2	1	1/8		1/8	1		5	47	B2	2	372
223/2	0.5	21	19	3/4	3/4	3/2	1	2	1/8		1/8	1		2	62	D4	4	362
223/2	2.0	21	19	3/4	3/4	3/2	1	1	1/2		1/2	1	-1	3	69	A4	4	356
112	0.5	21	19	7/8	7/8	3/2	2	1	1/8		1/8	1		3	45	A2	2	373
112	0.5	21	19	7/8	7/8	3/2	1	2	1/8		1/8	1		7	61	C#4	4	363
225/2	1.0	21	19	1	1	3/2	2	2	1/4		1/4	1		4	52	E3	3	375
225/2	2.0	21	19	1	1	3/2	2	1	1/2		1/2	1		4	52	E3	3	374
225/2	2.0	21	19	1	1	3/2	1	2	1/2		1/2	1		5	59	B3	3	364
113	1.5	21	19	9/8	9/8	3/2	1	3	3/8		1/4	3/2		2	62	D4	4	365
227/2	1.0	21	19	5/4	5/4	3/2	2	2	1/4		1/4	1		4	40	E2	2	376
227/2	0.5	21	19	5/4	5/4	3/2	1	1	1/8		1/8	1		3	69	A4	4	357
114	0.5	21	19	11/8	11/8	3/2	1	1	1/8		1/8	1		8	68	G#4	4	358
229/2	2.0	22	20	0	0	3/2	2	1	1/2		1/2	1		3	45	A2	2	383
229/2	3.0	22	20	0	0	3/2	1	1	3/4		1/2	3/2		3	69	A4	4	377
231/2	2.0	22	20	1/4	1/4	3/2	2	2	1/2		1/2	1	1	3	33	A1	1	386
116	0.5	22	20	3/8	3/8	3/2	1	2	1/8		1/8	1		4	64	E4	4	379
233/2	1.0	22	20	1/2	1/2	3/2	2	1	1/4		1/4	1		4	40	E2	2	384
233/2	0.5	22	20	1/2	1/2	3/2	1	2	1/8		1/8	1		6	66	F#4	4	380
117	0.5	22	20	5/8	5/8	3/2	1	2	1/8		1/8	1		2	62	D4	4	381
235/2	2.0	22	20	3/4	3/4	3/2	2	2	1/2		1/2	1	-1	3	33	A1	1	387
235/2	2.0	22	20	3/4	3/4	3/2	2	1	1/2		1/2	1		3	45	A2	2	385
235/2	2.0	22	20	3/4	3/4	3/2	1	2	1/2		1/2	1		7	61	C#4	4	382
235/2	2.0	22	20	3/4	3/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	382
235/2	2.0	22	20	3/4	3/4	3/2	1	1	1/2		1/2	1		3	69	A4	4	378
