quarterbeats	duration_qb	mc	mn	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
91	1.0	24	23		1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	289
92	1.0	24	23		3/4	3/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	294
92	1.0	24	23		3/4	3/4	2/2	1	1	1/4	1/4	1		9	75	D#5	5	290
	0.5	25	24	1	0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	296
	3.0	25	24	1	0	0	2/2	1	1	3/4	1/2	3/2		4	76	E5	5	295
	0.5	25	24	1	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	65	F4	4	297
	0.5	25	24	1	1/4	1/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	298
	0.5	25	24	1	3/8	3/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	299
	0.5	25	24	1	1/2	1/2	2/2	2	1	1/8	1/8	1		0	60	C4	4	300
	0.5	25	24	1	5/8	5/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	301
93	1.0	26	24	2	0	0	2/2	2	1	1/4	1/4	1		4	52	E3	3	303
93	3.0	26	24	2	0	0	2/2	1	1	3/4	1/2	3/2		4	76	E5	5	302
94	1.0	26	24	2	1/4	1/4	2/2	2	1	1/4	1/4	1		5	47	B2	2	304
95	1.0	26	24	2	1/2	1/2	2/2	2	1	1/4	1/4	1		4	40	E2	2	305
96	0.5	27	24		0	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	307
96	1.0	27	24		0	3/4	2/2	1	1	1/4	1/4	1		5	71	B4	4	306
193/2	0.5	27	24		1/8	7/8	2/2	2	1	1/8	1/8	1		6	54	F#3	3	308
97	0.5	28	25		0	0	2/2	2	1	1/8	1/8	1		8	56	G#3	3	315
97	1.0	28	25		0	0	2/2	1	1	1/4	1/4	1		5	71	B4	4	309
195/2	0.5	28	25		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	316
98	0.5	28	25		1/4	1/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	317
98	0.5	28	25		1/4	1/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	310
197/2	0.5	28	25		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	318
197/2	0.5	28	25		3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	311
99	0.5	28	25		1/2	1/2	2/2	2	1	1/8	1/8	1		3	57	A3	3	319
99	1.0	28	25		1/2	1/2	2/2	1	1	1/4	1/4	1		0	72	C5	5	312
199/2	0.5	28	25		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	320
100	0.5	28	25		3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	321
100	0.5	28	25		3/4	3/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	313
201/2	0.5	28	25		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	322
201/2	0.5	28	25		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	314
101	0.5	29	26		0	0	2/2	2	1	1/8	1/8	1		5	59	B3	3	329
101	1.0	29	26		0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	323
203/2	0.5	29	26		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	330
102	0.5	29	26		1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	331
102	0.5	29	26		1/4	1/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	324
205/2	0.5	29	26		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	332
205/2	0.5	29	26		3/8	3/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	325
103	0.5	29	26		1/2	1/2	2/2	2	1	1/8	1/8	1		0	60	C4	4	333
103	0.5	29	26		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	326
207/2	0.5	29	26		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	334
207/2	0.5	29	26		5/8	5/8	2/2	1	1	1/8	1/8	1		8	68	G#4	4	327
104	0.5	29	26		3/4	3/4	2/2	2	1	1/8	1/8	1		2	62	D4	4	335
104	1.0	29	26		3/4	3/4	2/2	1	1	1/4	1/4	1		-1	77	F5	5	328
209/2	0.5	29	26		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	336
105	0.5	30	27		0	0	2/2	2	1	1/8	1/8	1		0	60	C4	4	343
105	1.0	30	27		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	337
211/2	0.5	30	27		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	344
106	0.5	30	27		1/4	1/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	345
106	0.5	30	27		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	338
213/2	0.5	30	27		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	346
213/2	0.5	30	27		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	339
107	0.5	30	27		1/2	1/2	2/2	2	1	1/8	1/8	1		5	59	B3	3	347
107	1.0	30	27		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	340
215/2	0.5	30	27		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	348
108	0.5	30	27		3/4	3/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	349
108	0.5	30	27		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	341
217/2	0.5	30	27		7/8	7/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	350
217/2	0.5	30	27		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	342
109	1.0	31	28		0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	359
109	0.5	31	28		0	0	2/2	1	1	1/8	1/8	1		2	74	D5	5	351
219/2	0.5	31	28		1/8	1/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	352
110	1.0	31	28		1/4	1/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	360
110	0.5	31	28		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	353
221/2	0.5	31	28		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	354
111	0.5	31	28		1/2	1/2	2/2	2	1	1/8	1/8	1		3	45	A2	2	361
111	0.5	31	28		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	355
223/2	0.5	31	28		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	362
223/2	0.5	31	28		5/8	5/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	356
112	0.5	31	28		3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	363
112	0.5	31	28		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	357
225/2	0.5	31	28		7/8	7/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	364
225/2	0.5	31	28		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	358
113	0.5	32	29		0	0	2/2	2	1	1/8	1/8	1		7	61	C#4	4	373
113	0.5	32	29		0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	365
227/2	0.5	32	29		1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	374
227/2	0.5	32	29		1/8	1/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	366
114	0.5	32	29		1/4	1/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	375
114	0.5	32	29		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	367
229/2	0.5	32	29		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	376
229/2	0.5	32	29		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	368
115	0.5	32	29		1/2	1/2	2/2	2	1	1/8	1/8	1		2	62	D4	4	377
115	0.5	32	29		1/2	1/2	2/2	1	1	1/8	1/8	1		-1	77	F5	5	369
231/2	0.5	32	29		5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	378
231/2	0.5	32	29		5/8	5/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	370
116	0.5	32	29		3/4	3/4	2/2	2	1	1/8	1/8	1		2	62	D4	4	379
116	0.5	32	29		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	371
233/2	0.5	32	29		7/8	7/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	380
233/2	0.5	32	29		7/8	7/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	372
117	0.5	33	30		0	0	2/2	2	1	1/8	1/8	1		4	64	E4	4	389
117	0.5	33	30		0	0	2/2	1	1	1/8	1/8	1		1	79	G5	5	381
235/2	0.5	33	30		1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	390
235/2	0.5	33	30		1/8	1/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	382
118	0.5	33	30		1/4	1/4	2/2	2	1	1/8	1/8	1		4	64	E4	4	391
118	0.5	33	30		1/4	1/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	383
237/2	0.5	33	30		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	392
237/2	0.5	33	30		3/8	3/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	384
119	0.5	33	30		1/2	1/2	2/2	2	1	1/8	1/8	1		-1	65	F4	4	393
119	0.5	33	30		1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	385
239/2	0.5	33	30		5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	394
239/2	0.5	33	30		5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	386
120	0.5	33	30		3/4	3/4	2/2	2	1	1/8	1/8	1		1	67	G4	4	395
120	0.5	33	30		3/4	3/4	2/2	1	1	1/8	1/8	1		7	73	C#5	5	387
241/2	0.5	33	30		7/8	7/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	396
241/2	0.5	33	30		7/8	7/8	2/2	1	1	1/8	1/8	1		-2	82	Bb5	5	388
121	0.5	34	31		0	0	2/2	2	1	1/8	1/8	1		-1	65	F4	4	405
121	0.5	34	31		0	0	2/2	1	1	1/8	1/8	1		3	81	A5	5	397
243/2	0.5	34	31		1/8	1/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	406
243/2	0.5	34	31		1/8	1/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	398
122	0.5	34	31		1/4	1/4	2/2	2	1	1/8	1/8	1		2	62	D4	4	407
122	0.5	34	31		1/4	1/4	2/2	1	1	1/8	1/8	1		-1	77	F5	5	399
245/2	0.5	34	31		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	408
245/2	0.5	34	31		3/8	3/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	400
123	0.5	34	31		1/2	1/2	2/2	2	1	1/8	1/8	1		4	64	E4	4	409
123	0.5	34	31		1/2	1/2	2/2	1	1	1/8	1/8	1		1	79	G5	5	401
247/2	0.5	34	31		5/8	5/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	410
247/2	0.5	34	31		5/8	5/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	402
124	0.5	34	31		3/4	3/4	2/2	2	1	1/8	1/8	1		7	61	C#4	4	411
124	0.5	34	31		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	403
249/2	0.5	34	31		7/8	7/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	412
249/2	0.5	34	31		7/8	7/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	404
125	1.0	35	32		0	0	2/2	2	1	1/4	1/4	1		2	62	D4	4	421
125	0.5	35	32		0	0	2/2	1	1	1/8	1/8	1		1	79	G5	5	413
251/2	0.5	35	32		1/8	1/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	414
126	1.0	35	32		1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	422
126	0.5	35	32		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	415
253/2	0.5	35	32		3/8	3/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	416
127	1.0	35	32		1/2	1/2	2/2	2	1	1/4	1/4	1		-1	53	F3	3	423
127	0.5	35	32		1/2	1/2	2/2	1	1	1/8	1/8	1		2	74	D5	5	417
255/2	0.5	35	32		5/8	5/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	418
128	1.0	35	32		3/4	3/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	424
128	0.5	35	32		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	419
257/2	0.5	35	32		7/8	7/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	420
129	1.0	36	33		0	0	2/2	2	1	1/4	1/4	1		2	50	D3	3	433
129	0.5	36	33		0	0	2/2	1	1	1/8	1/8	1		-1	77	F5	5	425
259/2	0.5	36	33		1/8	1/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	426
130	1.0	36	33		1/4	1/4	2/2	2	1	1/4	1/4	1		2	38	D2	2	434
130	0.5	36	33		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	427
261/2	0.5	36	33		3/8	3/8	2/2	1	1	1/8	1/8	1		3	81	A5	5	428
131	1.0	36	33		1/2	1/2	2/2	2	1	1/4	1/4	1		4	40	E2	2	435
131	0.5	36	33		1/2	1/2	2/2	1	1	1/8	1/8	1		-1	77	F5	5	429
263/2	0.5	36	33		5/8	5/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	430
132	1.0	36	33		3/4	3/4	2/2	2	1	1/4	1/4	1		-1	41	F2	2	436
132	0.5	36	33		3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	431
265/2	0.5	36	33		7/8	7/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	432
133	1.0	37	34		0	0	2/2	2	1	1/4	1/4	1		1	43	G2	2	445
133	0.5	37	34		0	0	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	437
267/2	0.5	37	34		1/8	1/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	438
134	1.0	37	34		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	446
134	0.5	37	34		1/4	1/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	439
269/2	0.5	37	34		3/8	3/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	440
135	1.0	37	34		1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	447
135	0.5	37	34		1/2	1/2	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	441
271/2	0.5	37	34		5/8	5/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	442
136	1.0	37	34		3/4	3/4	2/2	2	1	1/4	1/4	1		-2	58	Bb3	3	448
136	0.5	37	34		3/4	3/4	2/2	1	1	1/8	1/8	1		1	67	G4	4	443
273/2	0.5	37	34		7/8	7/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	444
137	1.0	38	35		0	0	2/2	2	1	1/4	1/4	1		0	60	C4	4	457
137	0.5	38	35		0	0	2/2	1	1	1/8	1/8	1		4	76	E5	5	449
275/2	0.5	38	35		1/8	1/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	450
138	1.0	38	35		1/4	1/4	2/2	2	1	1/4	1/4	1		0	36	C2	2	458
138	0.5	38	35		1/4	1/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	451
277/2	0.5	38	35		3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	452
139	1.0	38	35		1/2	1/2	2/2	2	1	1/4	1/4	1		2	38	D2	2	459
139	0.5	38	35		1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	453
279/2	0.5	38	35		5/8	5/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	454
140	1.0	38	35		3/4	3/4	2/2	2	1	1/4	1/4	1		4	40	E2	2	460
140	0.5	38	35		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	455
281/2	0.5	38	35		7/8	7/8	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	456
141	1.0	39	36		0	0	2/2	2	1	1/4	1/4	1		-1	41	F2	2	469
141	0.5	39	36		0	0	2/2	1	1	1/8	1/8	1		3	69	A4	4	461
283/2	0.5	39	36		1/8	1/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	462
142	1.0	39	36		1/4	1/4	2/2	2	1	1/4	1/4	1		0	48	C3	3	470
142	0.5	39	36		1/4	1/4	2/2	1	1	1/8	1/8	1		-1	65	F4	4	463
285/2	0.5	39	36		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	464
143	1.0	39	36		1/2	1/2	2/2	2	1	1/4	1/4	1		-1	53	F3	3	471
143	0.5	39	36		1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	465
287/2	0.5	39	36		5/8	5/8	2/2	1	1	1/8	1/8	1		1	67	G4	4	466
144	1.0	39	36		3/4	3/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	472
144	0.5	39	36		3/4	3/4	2/2	1	1	1/8	1/8	1		-1	65	F4	4	467
289/2	0.5	39	36		7/8	7/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	468
145	1.0	40	37		0	0	2/2	2	1	1/4	1/4	1		1	55	G3	3	481
145	0.5	40	37		0	0	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	473
291/2	0.5	40	37		1/8	1/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	474
146	1.0	40	37		1/4	1/4	2/2	2	1	1/4	1/4	1		-1	53	F3	3	482
146	0.5	40	37		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	475
293/2	0.5	40	37		3/8	3/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	476
147	1.0	40	37		1/2	1/2	2/2	2	1	1/4	1/4	1		1	55	G3	3	483
147	0.5	40	37		1/2	1/2	2/2	1	1	1/8	1/8	1		4	76	E5	5	477
295/2	0.5	40	37		5/8	5/8	2/2	1	1	1/8	1/8	1		-1	77	F5	5	478
148	1.0	40	37		3/4	3/4	2/2	2	1	1/4	1/4	1		4	52	E3	3	484
148	0.5	40	37		3/4	3/4	2/2	1	1	1/8	1/8	1		1	79	G5	5	479
297/2	0.5	40	37		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	480
149	1.0	41	38		0	0	2/2	2	1	1/4	1/4	1		3	57	A3	3	493
149	0.5	41	38		0	0	2/2	1	1	1/8	1/8	1		7	73	C#5	5	485
299/2	0.5	41	38		1/8	1/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	486
150	1.0	41	38		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	494
150	0.5	41	38		1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	487
301/2	0.5	41	38		3/8	3/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	488
151	1.0	41	38		1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	495
151	0.5	41	38		1/2	1/2	2/2	1	1	1/8	1/8	1		-1	77	F5	5	489
303/2	0.5	41	38		5/8	5/8	2/2	1	1	1/8	1/8	1		1	79	G5	5	490
152	1.0	41	38		3/4	3/4	2/2	2	1	1/4	1/4	1		-1	53	F3	3	496
152	0.5	41	38		3/4	3/4	2/2	1	1	1/8	1/8	1		3	81	A5	5	491
305/2	0.5	41	38		7/8	7/8	2/2	1	1	1/8	1/8	1		7	73	C#5	5	492
153	1.0	42	39		0	0	2/2	2	1	1/4	1/4	1		-2	58	Bb3	3	501
153	1.5	42	39		0	0	2/2	1	1	3/8	1/4	3/2		2	74	D5	5	497
154	1.0	42	39		1/4	1/4	2/2	2	1	1/4	1/4	1		1	55	G3	3	502
309/2	0.5	42	39		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	498
155	1.0	42	39		1/2	1/2	2/2	2	1	1/4	1/4	1		3	57	A3	3	503
155	1.5	42	39		1/2	1/2	2/2	1	1	3/8	1/4	3/2		4	76	E5	5	499
156	1.0	42	39		3/4	3/4	2/2	2	1	1/4	1/4	1		3	45	A2	2	504
313/2	0.5	42	39		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	500
157	0.5	43	40		0	0	2/2	2	1	1/8	1/8	1		2	50	D3	3	508
157	3.0	43	40		0	0	2/2	1	1	3/4	1/2	3/2		2	74	D5	5	505
315/2	0.5	43	40		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	509
158	0.5	43	40		1/4	1/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	510
317/2	0.5	43	40		3/8	3/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	511
159	0.5	43	40		1/2	1/2	2/2	2	1	1/8	1/8	1		2	50	D3	3	512
319/2	0.5	43	40		5/8	5/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	513
160	0.5	43	40		3/4	3/4	2/2	2	1	1/8	1/8	1		5	47	B2	2	514
160	0.5	43	40		3/4	3/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	506
321/2	0.5	43	40		7/8	7/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	515
321/2	0.5	43	40		7/8	7/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	507
161	0.5	44	41		0	0	2/2	2	1	1/8	1/8	1		1	43	G2	2	522
161	1.0	44	41		0	0	2/2	1	1	1/4	1/4	1		-1	77	F5	5	516
323/2	0.5	44	41		1/8	1/8	2/2	2	1	1/8	1/8	1		3	45	A2	2	523
162	0.5	44	41		1/4	1/4	2/2	2	1	1/8	1/8	1		5	47	B2	2	524
162	0.5	44	41		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	517
325/2	0.5	44	41		3/8	3/8	2/2	2	1	1/8	1/8	1		0	48	C3	3	525
325/2	0.5	44	41		3/8	3/8	2/2	1	1	1/8	1/8	1		4	76	E5	5	518
163	0.5	44	41		1/2	1/2	2/2	2	1	1/8	1/8	1		2	50	D3	3	526
163	1.0	44	41		1/2	1/2	2/2	1	1	1/4	1/4	1		-1	77	F5	5	519
327/2	0.5	44	41		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	527
164	0.5	44	41		3/4	3/4	2/2	2	1	1/8	1/8	1		-1	53	F3	3	528
164	0.5	44	41		3/4	3/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	520
329/2	0.5	44	41		7/8	7/8	2/2	2	1	1/8	1/8	1		1	55	G3	3	529
329/2	0.5	44	41		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	521
165	0.5	45	42		0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	536
165	1.0	45	42		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	530
331/2	0.5	45	42		1/8	1/8	2/2	2	1	1/8	1/8	1		0	60	C4	4	537
166	0.5	45	42		1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	538
166	0.5	45	42		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	531
333/2	0.5	45	42		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	539
333/2	0.5	45	42		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	532
167	0.5	45	42		1/2	1/2	2/2	2	1	1/8	1/8	1		1	55	G3	3	540
167	1.0	45	42		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	533
335/2	0.5	45	42		5/8	5/8	2/2	2	1	1/8	1/8	1		-1	53	F3	3	541
168	0.5	45	42		3/4	3/4	2/2	2	1	1/8	1/8	1		4	52	E3	3	542
168	0.5	45	42		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	534
337/2	0.5	45	42		7/8	7/8	2/2	2	1	1/8	1/8	1		2	50	D3	3	543
337/2	0.5	45	42		7/8	7/8	2/2	1	1	1/8	1/8	1		2	74	D5	5	535
169	0.5	46	43		0	0	2/2	2	1	1/8	1/8	1		0	48	C3	3	550
169	1.0	46	43		0	0	2/2	1	1	1/4	1/4	1		4	76	E5	5	544
339/2	0.5	46	43		1/8	1/8	2/2	2	1	1/8	1/8	1		0	60	C4	4	551
170	0.5	46	43		1/4	1/4	2/2	2	1	1/8	1/8	1		5	59	B3	3	552
170	0.5	46	43		1/4	1/4	2/2	1	1	1/8	1/8	1		2	74	D5	5	545
341/2	0.5	46	43		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	553
341/2	0.5	46	43		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	546
171	0.5	46	43		1/2	1/2	2/2	2	1	1/8	1/8	1		8	56	G#3	3	554
171	1.0	46	43		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	547
343/2	0.5	46	43		5/8	5/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	555
172	0.5	46	43		3/4	3/4	2/2	2	1	1/8	1/8	1		3	57	A3	3	556
172	0.5	46	43		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	548
345/2	0.5	46	43		7/8	7/8	2/2	2	1	1/8	1/8	1		8	56	G#3	3	557
345/2	0.5	46	43		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	549
173	0.5	47	44		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	564
173	1.0	47	44		0	0	2/2	1	1	1/4	1/4	1		0	72	C5	5	558
347/2	0.5	47	44		1/8	1/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	565
174	0.5	47	44		1/4	1/4	2/2	2	1	1/8	1/8	1		8	56	G#3	3	566
174	0.5	47	44		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	559
349/2	0.5	47	44		3/8	3/8	2/2	2	1	1/8	1/8	1		3	57	A3	3	567
349/2	0.5	47	44		3/8	3/8	2/2	1	1	1/8	1/8	1		0	72	C5	5	560
175	0.5	47	44		1/2	1/2	2/2	2	1	1/8	1/8	1		5	59	B3	3	568
175	1.0	47	44		1/2	1/2	2/2	1	1	1/4	1/4	1		2	74	D5	5	561
351/2	0.5	47	44		5/8	5/8	2/2	2	1	1/8	1/8	1		4	52	E3	3	569
176	0.5	47	44		3/4	3/4	2/2	2	1	1/8	1/8	1		6	54	F#3	3	570
176	0.5	47	44		3/4	3/4	2/2	1	1	1/8	1/8	1		0	72	C5	5	562
353/2	0.5	47	44		7/8	7/8	2/2	2	1	1/8	1/8	1		8	56	G#3	3	571
353/2	0.5	47	44		7/8	7/8	2/2	1	1	1/8	1/8	1		5	71	B4	4	563
177	0.5	48	45		0	0	2/2	2	1	1/8	1/8	1		3	57	A3	3	578
177	1.0	48	45		0	0	2/2	1	1	1/4	1/4	1		0	72	C5	5	572
355/2	0.5	48	45		1/8	1/8	2/2	2	1	1/8	1/8	1		3	69	A4	4	579
178	0.5	48	45		1/4	1/4	2/2	2	1	1/8	1/8	1		8	68	G#4	4	580
178	0.5	48	45		1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	573
357/2	0.5	48	45		3/8	3/8	2/2	2	1	1/8	1/8	1		6	66	F#4	4	581
357/2	0.5	48	45		3/8	3/8	2/2	1	1	1/8	1/8	1		3	69	A4	4	574
179	0.5	48	45		1/2	1/2	2/2	2	1	1/8	1/8	1		4	64	E4	4	582
179	1.0	48	45		1/2	1/2	2/2	1	1	1/4	1/4	1		5	71	B4	4	575
359/2	0.5	48	45		5/8	5/8	2/2	2	1	1/8	1/8	1		2	62	D4	4	583
180	0.5	48	45		3/4	3/4	2/2	2	1	1/8	1/8	1		0	60	C4	4	584
180	0.5	48	45		3/4	3/4	2/2	1	1	1/8	1/8	1		3	69	A4	4	576
361/2	0.5	48	45		7/8	7/8	2/2	2	1	1/8	1/8	1		5	59	B3	3	585
