quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
199/2	1.0	19	17	3/4	3/4	3/2	2	1	1/4		1/4	1		10	58	A#3	3	285
199/2	1.0	19	17	3/4	3/4	3/2	1	1	1/4		1/4	1		6	78	F#5	5	278
201/2	1.0	19	17	1	1	3/2	2	2	1/4		1/4	1		8	56	G#3	3	289
201/2	1.0	19	17	1	1	3/2	2	1	1/4		1/4	1		5	59	B3	3	286
201/2	1.5	19	17	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	279
203/2	1.0	19	17	5/4	5/4	3/2	2	2	1/4		1/4	1		10	58	A#3	3	290
203/2	1.0	19	17	5/4	5/4	3/2	2	1	1/4		1/4	1		7	61	C#4	4	287
102	0.5	19	17	11/8	11/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	280
205/2	0.5	20	18	0	0	3/2	2	1	1/8		1/8	1		5	59	B3	3	300
205/2	1.5	20	18	0	0	3/2	1	1	3/8		1/4	3/2		2	74	D5	5	291
103	0.5	20	18	1/8	1/8	3/2	2	1	1/8		1/8	1		7	61	C#4	4	301
207/2	0.5	20	18	1/4	1/4	3/2	2	1	1/8		1/8	1		5	59	B3	3	302
104	0.5	20	18	3/8	3/8	3/2	2	1	1/8		1/8	1		3	57	A3	3	303
104	0.5	20	18	3/8	3/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	292
209/2	0.5	20	18	1/2	1/2	3/2	2	1	1/8		1/8	1		1	55	G3	3	304
209/2	0.5	20	18	1/2	1/2	3/2	1	1	1/8		1/8	1		5	71	B4	4	293
105	0.5	20	18	5/8	5/8	3/2	2	1	1/8		1/8	1		6	54	F#3	3	305
105	0.5	20	18	5/8	5/8	3/2	1	1	1/8		1/8	1		10	70	A#4	4	294
211/2	0.5	20	18	3/4	3/4	3/2	2	1	1/8		1/8	1		1	55	G3	3	306
211/2	0.5	20	18	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	295
106	0.5	20	18	7/8	7/8	3/2	2	1	1/8		1/8	1		4	52	E3	3	307
106	0.5	20	18	7/8	7/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	296
213/2	1.0	20	18	1	1	3/2	2	2	1/4		1/4	1		6	54	F#3	3	309
213/2	2.0	20	18	1	1	3/2	2	1	1/2		1/2	1		6	54	F#3	3	308
213/2	2.0	20	18	1	1	3/2	1	2	1/2		1/2	1		10	70	A#4	4	299
213/2	1.5	20	18	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	297
215/2	1.0	20	18	5/4	5/4	3/2	2	2	1/4		1/4	1		6	42	F#2	2	310
108	0.5	20	18	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	298
217/2	1.5	21	19	0	0	3/2	2	1	3/8		1/4	3/2		5	47	B2	2	319
217/2	3.0	21	19	0	0	3/2	1	1	3/4		1/2	3/2		5	71	B4	4	311
109	0.5	21	19	1/8	1/8	3/2	1	3	1/8		1/8	1	1	6	66	F#4	4	317
219/2	2.0	21	19	1/4	1/4	3/2	1	2	1/2		1/2	1		2	62	D4	4	315
219/2	2.0	21	19	1/4	1/4	3/2	1	3	1/2		1/2	1	-1	6	66	F#4	4	318
110	0.25	21	19	3/8	3/8	3/2	2	1	1/16		1/16	1		2	50	D3	3	320
441/4	0.25	21	19	7/16	7/16	3/2	2	1	1/16		1/16	1		7	49	C#3	3	321
221/2	0.5	21	19	1/2	1/2	3/2	2	1	1/8		1/8	1		5	47	B2	2	322
111	0.25	21	19	5/8	5/8	3/2	2	1	1/16		1/16	1		7	49	C#3	3	323
445/4	0.25	21	19	11/16	11/16	3/2	2	1	1/16		1/16	1		2	50	D3	3	324
223/2	1.0	21	19	3/4	3/4	3/2	2	1	1/4		1/4	1		8	44	G#2	2	325
223/2	1.0	21	19	3/4	3/4	3/2	1	1	1/4		1/4	1		5	71	B4	4	312
225/2	1.0	21	19	1	1	3/2	2	1	1/4		1/4	1		6	42	F#2	2	326
225/2	2.0	21	19	1	1	3/2	1	2	1/2		1/2	1		4	64	E4	4	316
225/2	2.0	21	19	1	1	3/2	1	2	1/2		1/2	1		5	71	B4	4	316
225/2	1.5	21	19	1	1	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	313
227/2	1.0	21	19	5/4	5/4	3/2	2	1	1/4		1/4	1		4	40	E2	2	327
114	0.5	21	19	11/8	11/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	314
229/2	1.0	22	20	0	0	3/2	2	1	1/4		1/4	1		3	45	A2	2	339
229/2	3.0	22	20	0	0	3/2	1	2	3/4		1/2	3/2		4	64	E4	4	335
229/2	1.5	22	20	0	0	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	328
231/2	1.0	22	20	1/4	1/4	3/2	2	1	1/4		1/4	1		5	47	B2	2	340
116	0.5	22	20	3/8	3/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	329
233/2	1.0	22	20	1/2	1/2	3/2	2	1	1/4		1/4	1		7	49	C#3	3	341
233/2	0.5	22	20	1/2	1/2	3/2	1	1	1/8		1/8	1		3	69	A4	4	330
117	0.5	22	20	5/8	5/8	3/2	1	1	1/8		1/8	1		7	73	C#5	5	331
235/2	1.0	22	20	3/4	3/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	342
235/2	1.0	22	20	3/4	3/4	3/2	1	2	1/4		1/4	1		3	57	A3	3	336
235/2	1.0	22	20	3/4	3/4	3/2	1	1	1/4		1/4	1		6	66	F#4	4	332
237/2	1.0	22	20	1	1	3/2	2	1	1/4		1/4	1		5	47	B2	2	343
237/2	1.0	22	20	1	1	3/2	1	2	1/4		1/4	1		2	62	D4	4	337
237/2	1.0	22	20	1	1	3/2	1	2	1/4		1/4	1		4	64	E4	4	337
237/2	1.5	22	20	1	1	3/2	1	1	3/8		1/4	3/2		8	68	G#4	4	333
239/2	1.0	22	20	5/4	5/4	3/2	2	1	1/4		1/4	1		3	45	A2	2	344
239/2	1.0	22	20	5/4	5/4	3/2	1	2	1/4		1/4	1		7	61	C#4	4	338
120	0.5	22	20	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	334
241/2	1.0	23	21	0	0	3/2	2	1	1/4		1/4	1		4	52	E3	3	354
241/2	3.0	23	21	0	0	3/2	1	2	3/4		1/2	3/2		5	59	B3	3	353
241/2	1.5	23	21	0	0	3/2	1	1	3/8		1/4	3/2		8	68	G#4	4	345
243/2	1.0	23	21	1/4	1/4	3/2	2	1	1/4		1/4	1		6	54	F#3	3	355
122	0.5	23	21	3/8	3/8	3/2	1	1	1/8		1/8	1		6	66	F#4	4	346
245/2	1.0	23	21	1/2	1/2	3/2	2	1	1/4		1/4	1		8	56	G#3	3	356
245/2	1.0	23	21	1/2	1/2	3/2	1	1	1/4		1/4	1		4	64	E4	4	347
247/2	1.0	23	21	3/4	3/4	3/2	2	2	1/4		1/4	1		4	52	E3	3	360
247/2	1.0	23	21	3/4	3/4	3/2	2	1	1/4		1/4	1		8	56	G#3	3	357
247/2	0.5	23	21	3/4	3/4	3/2	1	1	1/8		1/8	1		5	71	B4	4	348
124	0.25	23	21	7/8	7/8	3/2	1	1	1/16		1/16	1		7	73	C#5	5	349
497/4	0.25	23	21	15/16	15/16	3/2	1	1	1/16		1/16	1		2	74	D5	5	350
249/2	1.0	23	21	1	1	3/2	2	1	1/4		1/4	1		3	57	A3	3	358
249/2	1.0	23	21	1	1	3/2	2	2	1/4		1/4	1		3	57	A3	3	361
249/2	1.5	23	21	1	1	3/2	1	1	3/8		1/4	3/2		7	73	C#5	5	351
251/2	1.0	23	21	5/4	5/4	3/2	2	1	1/4		1/4	1		5	59	B3	3	359
126	0.5	23	21	11/8	11/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	352
253/2	0.0	24	22	0	0	3/2	1	1	0	appoggiatura	1/8	1		5	71	B4	4	362
253/2	1.0	24	22	0	0	3/2	2	2	1/4		1/4	1		7	61	C#4	4	377
253/2	3.0	24	22	0	0	3/2	2	1	3/4		1/2	3/2		7	61	C#4	4	373
253/2	1.5	24	22	0	0	3/2	1	1	3/8		1/4	3/2		4	76	E5	5	363
255/2	1.0	24	22	1/4	1/4	3/2	2	2	1/4		1/4	1		5	59	B3	3	378
128	0.5	24	22	3/8	3/8	3/2	1	1	1/8		1/8	1		6	78	F#5	5	364
257/2	1.0	24	22	1/2	1/2	3/2	2	2	1/4		1/4	1		3	57	A3	3	379
257/2	0.5	24	22	1/2	1/2	3/2	1	1	1/8		1/8	1		1	79	G5	5	365
129	0.5	24	22	5/8	5/8	3/2	1	1	1/8		1/8	1		4	76	E5	5	366
259/2	1.0	24	22	3/4	3/4	3/2	2	1	1/4		1/4	1		3	45	A2	2	374
259/2	1.0	24	22	3/4	3/4	3/2	1	2	1/4		1/4	1		7	73	C#5	5	370
259/2	1.0	24	22	3/4	3/4	3/2	1	1	1/4		1/4	1		3	81	A5	5	367
261/2	1.0	24	22	1	1	3/2	2	1	1/4		1/4	1		5	47	B2	2	375
261/2	1.0	24	22	1	1	3/2	1	2	1/4		1/4	1		2	74	D5	5	371
261/2	1.5	24	22	1	1	3/2	1	1	3/8		1/4	3/2		1	79	G5	5	368
263/2	1.0	24	22	5/4	5/4	3/2	2	1	1/4		1/4	1		7	49	C#3	3	376
263/2	1.0	24	22	5/4	5/4	3/2	1	2	1/4		1/4	1	1	4	76	E5	5	372
132	0.5	24	22	11/8	11/8	3/2	1	1	1/8		1/8	1		3	81	A5	5	369
265/2	1.0	25	23	0	0	3/2	2	1	1/4		1/4	1		2	50	D3	3	395
265/2	1.0	25	23	0	0	3/2	1	2	1/4		1/4	1		3	69	A4	4	388
265/2	1.0	25	23	0	0	3/2	1	2	1/4		1/4	1	-1	4	76	E5	5	388
265/2	1.5	25	23	0	0	3/2	1	1	3/8		1/4	3/2		6	78	F#5	5	380
267/2	1.0	25	23	1/4	1/4	3/2	2	1	1/4		1/4	1		5	47	B2	2	396
267/2	1.0	25	23	1/4	1/4	3/2	1	2	1/4		1/4	1		2	74	D5	5	389
134	0.5	25	23	3/8	3/8	3/2	1	1	1/8		1/8	1		8	80	G#5	5	381
269/2	1.0	25	23	1/2	1/2	3/2	2	1	1/4		1/4	1		7	49	C#3	3	397
269/2	0.5	25	23	1/2	1/2	3/2	1	2	1/8		1/8	1		7	73	C#5	5	390
269/2	0.5	25	23	1/2	1/2	3/2	1	1	1/8		1/8	1		3	81	A5	5	382
135	0.5	25	23	5/8	5/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	391
135	0.5	25	23	5/8	5/8	3/2	1	1	1/8		1/8	1		2	74	D5	5	383
271/2	1.0	25	23	3/4	3/4	3/2	2	1	1/4		1/4	1		2	50	D3	3	398
271/2	0.5	25	23	3/4	3/4	3/2	1	2	1/8		1/8	1		3	69	A4	4	392
271/2	0.5	25	23	3/4	3/4	3/2	1	1	1/8		1/8	1		7	73	C#5	5	384
136	0.5	25	23	7/8	7/8	3/2	1	1	1/8		1/8	1		5	71	B4	4	385
136	0.5	25	23	7/8	7/8	3/2	1	2	1/8		1/8	1		5	71	B4	4	393
273/2	1.0	25	23	1	1	3/2	2	2	1/4		1/4	1		4	52	E3	3	400
273/2	2.0	25	23	1	1	3/2	2	1	1/2		1/2	1		4	52	E3	3	399
273/2	2.0	25	23	1	1	3/2	1	2	1/2		1/2	1		8	68	G#4	4	394
273/2	1.5	25	23	1	1	3/2	1	1	3/8		1/4	3/2		5	71	B4	4	386
275/2	1.0	25	23	5/4	5/4	3/2	2	2	1/4		1/4	1		4	40	E2	2	401
138	0.5	25	23	11/8	11/8	3/2	1	1	1/8		1/8	1		3	69	A4	4	387
277/2	2.0	26	24	0	0	3/2	2	1	1/2		1/2	1		3	45	A2	2	406
277/2	3.0	26	24	0	0	3/2	1	1	3/4		1/2	3/2		3	69	A4	4	402
277/2	3.0	26	24	0	0	3/2	1	2	3/4		1/2	3/2		3	69	A4	4	404
279/2	2.0	26	24	1/4	1/4	3/2	2	2	1/2		1/2	1	1	3	33	A1	1	409
281/2	1.0	26	24	1/2	1/2	3/2	2	1	1/4		1/4	1		4	40	E2	2	407
283/2	2.0	26	24	3/4	3/4	3/2	2	2	1/2		1/2	1	-1	3	33	A1	1	410
283/2	2.0	26	24	3/4	3/4	3/2	2	1	1/2		1/2	1		3	45	A2	2	408
283/2	2.0	26	24	3/4	3/4	3/2	1	2	1/2		1/2	1		7	61	C#4	4	405
283/2	2.0	26	24	3/4	3/4	3/2	1	2	1/2		1/2	1		4	64	E4	4	405
283/2	2.0	26	24	3/4	3/4	3/2	1	1	1/2		1/2	1		3	69	A4	4	403
