quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
93/2	0.25	16	16	3/8	3/8	12/16	1	2	1/16		1/16	1		2	74	D5	5	277
187/4	0.25	16	16	7/16	7/16	12/16	2	2	1/16		1/16	1		4	52	E3	3	288
187/4	0.25	16	16	7/16	7/16	12/16	1	2	1/16		1/16	1		4	76	E5	5	278
47	0.25	16	16	1/2	1/2	12/16	2	2	1/16		1/16	1		2	50	D3	3	289
47	0.25	16	16	1/2	1/2	12/16	1	2	1/16		1/16	1		-1	77	F5	5	279
189/4	0.25	16	16	9/16	9/16	12/16	2	2	1/16		1/16	1		8	56	G#3	3	290
189/4	0.75	16	16	9/16	9/16	12/16	1	2	3/16		1/8	3/2	1	5	71	B4	4	280
95/2	0.25	16	16	5/8	5/8	12/16	2	2	1/16		1/16	1		3	57	A3	3	291
191/4	0.25	16	16	11/16	11/16	12/16	2	2	1/16		1/16	1		5	59	B3	3	292
48	1.5	17	17	0	0	12/16	2	2	3/8		1/4	3/2		0	60	C4	4	309
48	0.75	17	17	0	0	12/16	1	2	3/16		1/8	3/2	-1	5	71	B4	4	305
48	0.25	17	17	0	0	12/16	1	1	1/16		1/16	1		4	76	E5	5	293
193/4	0.25	17	17	1/16	1/16	12/16	1	1	1/16		1/16	1		9	75	D#5	5	294
97/2	0.25	17	17	1/8	1/8	12/16	1	1	1/16		1/16	1		4	76	E5	5	295
195/4	0.75	17	17	3/16	3/16	12/16	1	2	3/16		1/8	3/2		3	69	A4	4	306
195/4	0.25	17	17	3/16	3/16	12/16	1	1	1/16		1/16	1		6	78	F#5	5	296
49	0.25	17	17	1/4	1/4	12/16	1	1	1/16		1/16	1		9	75	D#5	5	297
197/4	0.25	17	17	5/16	5/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	298
99/2	0.5	17	17	3/8	3/8	12/16	2	2	1/8		1/8	1		5	59	B3	3	310
99/2	0.5	17	17	3/8	3/8	12/16	2	1	1/8		1/8	1		2	62	D4	4	307
99/2	0.25	17	17	3/8	3/8	12/16	1	1	1/16		1/16	1		8	80	G#5	5	299
199/4	0.25	17	17	7/16	7/16	12/16	1	1	1/16		1/16	1		9	75	D#5	5	300
50	0.25	17	17	1/2	1/2	12/16	1	1	1/16		1/16	1		4	76	E5	5	301
201/4	0.5	17	17	9/16	9/16	12/16	2	2	1/8		1/8	1		3	57	A3	3	311
201/4	0.5	17	17	9/16	9/16	12/16	2	1	1/8		1/8	1		0	60	C4	4	308
201/4	0.25	17	17	9/16	9/16	12/16	1	1	1/16		1/16	1		3	81	A5	5	302
101/2	0.25	17	17	5/8	5/8	12/16	1	1	1/16		1/16	1		9	75	D#5	5	303
203/4	0.25	17	17	11/16	11/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	304
51	0.0	18	18	0	0	12/16	2	2	0	appoggiatura	1/8	1		8	56	G#3	3	328
51	0.5	18	18	0	0	12/16	2	2	1/8		1/8	1		8	56	G#3	3	329
51	0.5	18	18	0	0	12/16	2	1	1/8		1/8	1		5	59	B3	3	324
51	0.25	18	18	0	0	12/16	1	1	1/16		1/16	1		5	83	B5	5	312
205/4	0.25	18	18	1/16	1/16	12/16	1	1	1/16		1/16	1		9	75	D#5	5	313
103/2	0.25	18	18	1/8	1/8	12/16	1	1	1/16		1/16	1		4	76	E5	5	314
207/4	0.5	18	18	3/16	3/16	12/16	2	2	1/8		1/8	1		6	54	F#3	3	330
207/4	0.5	18	18	3/16	3/16	12/16	2	1	1/8		1/8	1		9	63	D#4	4	325
207/4	0.25	18	18	3/16	3/16	12/16	1	1	1/16		1/16	1		0	84	C6	6	315
52	0.25	18	18	1/4	1/4	12/16	1	1	1/16		1/16	1		5	83	B5	5	316
209/4	0.25	18	18	5/16	5/16	12/16	1	1	1/16		1/16	1		3	81	A5	5	317
105/2	0.5	18	18	3/8	3/8	12/16	2	2	1/8		1/8	1		4	52	E3	3	331
105/2	0.5	18	18	3/8	3/8	12/16	2	1	1/8		1/8	1		2	62	D4	4	326
105/2	0.25	18	18	3/8	3/8	12/16	1	1	1/16		1/16	1		8	80	G#5	5	318
211/4	0.25	18	18	7/16	7/16	12/16	1	1	1/16		1/16	1		6	78	F#5	5	319
53	0.25	18	18	1/2	1/2	12/16	1	1	1/16		1/16	1		4	76	E5	5	320
213/4	0.5	18	18	9/16	9/16	12/16	2	2	1/8		1/8	1		3	57	A3	3	332
213/4	0.5	18	18	9/16	9/16	12/16	2	1	1/8		1/8	1		7	61	C#4	4	327
213/4	0.25	18	18	9/16	9/16	12/16	1	1	1/16		1/16	1		-2	82	Bb5	5	321
107/2	0.25	18	18	5/8	5/8	12/16	1	1	1/16		1/16	1		3	81	A5	5	322
215/4	0.25	18	18	11/16	11/16	12/16	1	1	1/16		1/16	1		1	79	G5	5	323
54	0.5	19	19	0	0	12/16	2	2	1/8		1/8	1		2	50	D3	3	350
54	0.5	19	19	0	0	12/16	2	1	1/8		1/8	1		0	60	C4	4	347
54	0.25	19	19	0	0	12/16	1	1	1/16		1/16	1		6	78	F#5	5	333
217/4	0.25	19	19	1/16	1/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	334
109/2	0.25	19	19	1/8	1/8	12/16	1	1	1/16		1/16	1		2	74	D5	5	335
219/4	0.5	19	19	3/16	3/16	12/16	2	2	1/8		1/8	1		8	56	G#3	3	351
219/4	0.5	19	19	3/16	3/16	12/16	2	1	1/8		1/8	1		5	59	B3	3	348
219/4	0.25	19	19	3/16	3/16	12/16	1	1	1/16		1/16	1		-1	77	F5	5	336
55	0.25	19	19	1/4	1/4	12/16	1	1	1/16		1/16	1		4	76	E5	5	337
221/4	0.25	19	19	5/16	5/16	12/16	1	1	1/16		1/16	1		2	74	D5	5	338
111/2	0.5	19	19	3/8	3/8	12/16	2	1	1/8		1/8	1		3	57	A3	3	349
111/2	0.5	19	19	3/8	3/8	12/16	2	2	1/8		1/8	1		3	57	A3	3	352
111/2	0.25	19	19	3/8	3/8	12/16	1	1	1/16		1/16	1		0	72	C5	5	339
223/4	0.25	19	19	7/16	7/16	12/16	1	1	1/16		1/16	1		5	71	B4	4	340
56	0.25	19	19	1/2	1/2	12/16	1	1	1/16		1/16	1		3	69	A4	4	341
56	0.25	19	19	1/2	1/2	12/16	1	2	1/16		1/16	1	1	3	69	A4	4	345
225/4	0.5	19	19	9/16	9/16	12/16	2	2	1/8		1/8	1		6	54	F#3	3	353
225/4	0.75	19	19	9/16	9/16	12/16	1	2	3/16		1/8	3/2	-1	3	69	A4	4	346
225/4	0.25	19	19	9/16	9/16	12/16	1	1	1/16		1/16	1		9	75	D#5	5	342
113/2	0.25	19	19	5/8	5/8	12/16	1	1	1/16		1/16	1		4	76	E5	5	343
227/4	0.25	19	19	11/16	11/16	12/16	1	1	1/16		1/16	1	1	6	78	F#5	5	344
57	3.0	20	20	0	0	12/16	2	2	3/4		1/2	3/2	1	4	52	E3	3	370
57	0.5	20	20	0	0	12/16	1	2	1/8		1/8	1		8	68	G#4	4	366
57	0.25	20	20	0	0	12/16	1	1	1/16		1/16	1	-1	6	78	F#5	5	354
229/4	0.25	20	20	1/16	1/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	355
115/2	0.25	20	20	1/8	1/8	12/16	1	1	1/16		1/16	1	1	-1	77	F5	5	356
231/4	0.5	20	20	3/16	3/16	12/16	1	2	1/8		1/8	1		1	67	G4	4	367
231/4	0.25	20	20	3/16	3/16	12/16	1	1	1/16		1/16	1	-1	-1	77	F5	5	357
58	0.25	20	20	1/4	1/4	12/16	1	1	1/16		1/16	1		9	75	D#5	5	358
233/4	0.25	20	20	5/16	5/16	12/16	1	1	1/16		1/16	1	1	4	76	E5	5	359
117/2	0.5	20	20	3/8	3/8	12/16	1	2	1/8		1/8	1		6	66	F#4	4	368
117/2	0.25	20	20	3/8	3/8	12/16	1	1	1/16		1/16	1	-1	4	76	E5	5	360
235/4	0.25	20	20	7/16	7/16	12/16	1	1	1/16		1/16	1		9	75	D#5	5	361
59	0.25	20	20	1/2	1/2	12/16	1	1	1/16		1/16	1	1	4	76	E5	5	362
237/4	0.5	20	20	9/16	9/16	12/16	1	2	1/8		1/8	1		-1	65	F4	4	369
237/4	0.25	20	20	9/16	9/16	12/16	1	1	1/16		1/16	1	-1	4	76	E5	5	363
119/2	0.25	20	20	5/8	5/8	12/16	1	1	1/16		1/16	1		7	73	C#5	5	364
239/4	0.25	20	20	11/16	11/16	12/16	1	1	1/16		1/16	1	1	2	74	D5	5	365
60	3.0	21	21	0	0	12/16	2	2	3/4		1/2	3/2	0	4	52	E3	3	387
60	0.5	21	21	0	0	12/16	1	2	1/8		1/8	1		4	64	E4	4	383
60	0.25	21	21	0	0	12/16	1	1	1/16		1/16	1	-1	2	74	D5	5	371
241/4	0.25	21	21	1/16	1/16	12/16	1	1	1/16		1/16	1		7	73	C#5	5	372
121/2	0.25	21	21	1/8	1/8	12/16	1	1	1/16		1/16	1	1	2	74	D5	5	373
243/4	0.5	21	21	3/16	3/16	12/16	1	2	1/8		1/8	1		3	69	A4	4	384
243/4	0.25	21	21	3/16	3/16	12/16	1	1	1/16		1/16	1	-1	2	74	D5	5	374
61	0.25	21	21	1/4	1/4	12/16	1	1	1/16		1/16	1		5	71	B4	4	375
245/4	0.25	21	21	5/16	5/16	12/16	1	1	1/16		1/16	1	1	0	72	C5	5	376
123/2	0.5	21	21	3/8	3/8	12/16	1	2	1/8		1/8	1		9	63	D#4	4	385
123/2	0.25	21	21	3/8	3/8	12/16	1	1	1/16		1/16	1	-1	0	72	C5	5	377
247/4	0.25	21	21	7/16	7/16	12/16	1	1	1/16		1/16	1		5	71	B4	4	378
62	0.25	21	21	1/2	1/2	12/16	1	1	1/16		1/16	1	1	0	72	C5	5	379
249/4	0.5	21	21	9/16	9/16	12/16	1	2	1/8		1/8	1		2	62	D4	4	386
249/4	0.25	21	21	9/16	9/16	12/16	1	1	1/16		1/16	1	-1	0	72	C5	5	380
125/2	0.25	21	21	5/8	5/8	12/16	1	1	1/16		1/16	1		3	69	A4	4	381
251/4	0.25	21	21	11/16	11/16	12/16	1	1	1/16		1/16	1	1	-2	70	Bb4	4	382
63	3.0	22	22	0	0	12/16	2	2	3/4		1/2	3/2	-1	4	52	E3	3	404
63	0.5	22	22	0	0	12/16	1	2	1/8		1/8	1		7	61	C#4	4	400
63	0.25	22	22	0	0	12/16	1	1	1/16		1/16	1	-1	-2	70	Bb4	4	388
253/4	0.25	22	22	1/16	1/16	12/16	1	1	1/16		1/16	1		3	69	A4	4	389
127/2	0.25	22	22	1/8	1/8	12/16	1	1	1/16		1/16	1	1	-2	70	Bb4	4	390
255/4	0.5	22	22	3/16	3/16	12/16	1	2	1/8		1/8	1		0	60	C4	4	401
255/4	0.25	22	22	3/16	3/16	12/16	1	1	1/16		1/16	1	-1	-2	70	Bb4	4	391
64	0.25	22	22	1/4	1/4	12/16	1	1	1/16		1/16	1		8	68	G#4	4	392
257/4	0.25	22	22	5/16	5/16	12/16	1	1	1/16		1/16	1	1	3	69	A4	4	393
129/2	0.5	22	22	3/8	3/8	12/16	1	2	1/8		1/8	1		5	59	B3	3	402
129/2	0.25	22	22	3/8	3/8	12/16	1	1	1/16		1/16	1	-1	3	69	A4	4	394
259/4	0.25	22	22	7/16	7/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	395
65	0.25	22	22	1/2	1/2	12/16	1	1	1/16		1/16	1	1	3	69	A4	4	396
261/4	0.5	22	22	9/16	9/16	12/16	1	2	1/8		1/8	1		2	62	D4	4	403
261/4	0.25	22	22	9/16	9/16	12/16	1	1	1/16		1/16	1	-1	3	69	A4	4	397
131/2	0.25	22	22	5/8	5/8	12/16	1	1	1/16		1/16	1		6	66	F#4	4	398
263/4	0.25	22	22	11/16	11/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	399
66	3.0	23	23	0	0	12/16	2	2	3/4		1/2	3/2	1	3	57	A3	3	429
66	0.25	23	23	0	0	12/16	2	1	1/16		1/16	1		7	61	C#4	4	417
66	0.25	23	23	0	0	12/16	1	1	1/16		1/16	1		3	69	A4	4	405
265/4	0.25	23	23	1/16	1/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	418
265/4	0.25	23	23	1/16	1/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	406
133/2	0.25	23	23	1/8	1/8	12/16	2	1	1/16		1/16	1		7	61	C#4	4	419
133/2	0.25	23	23	1/8	1/8	12/16	1	1	1/16		1/16	1		3	69	A4	4	407
267/4	0.25	23	23	3/16	3/16	12/16	2	1	1/16		1/16	1		2	62	D4	4	420
267/4	0.25	23	23	3/16	3/16	12/16	1	1	1/16		1/16	1		5	71	B4	4	408
67	0.25	23	23	1/4	1/4	12/16	2	1	1/16		1/16	1		5	59	B3	3	421
67	0.25	23	23	1/4	1/4	12/16	1	1	1/16		1/16	1		8	68	G#4	4	409
269/4	0.25	23	23	5/16	5/16	12/16	2	1	1/16		1/16	1		7	61	C#4	4	422
269/4	0.25	23	23	5/16	5/16	12/16	1	1	1/16		1/16	1		3	69	A4	4	410
135/2	0.25	23	23	3/8	3/8	12/16	2	1	1/16		1/16	1		4	64	E4	4	423
135/2	0.25	23	23	3/8	3/8	12/16	1	1	1/16		1/16	1		7	73	C#5	5	411
271/4	0.25	23	23	7/16	7/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	424
271/4	0.25	23	23	7/16	7/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	412
68	0.25	23	23	1/2	1/2	12/16	2	1	1/16		1/16	1		7	61	C#4	4	425
68	0.25	23	23	1/2	1/2	12/16	1	1	1/16		1/16	1		3	69	A4	4	413
273/4	0.25	23	23	9/16	9/16	12/16	2	1	1/16		1/16	1		-1	65	F4	4	426
273/4	0.25	23	23	9/16	9/16	12/16	1	1	1/16		1/16	1		2	74	D5	5	414
137/2	0.25	23	23	5/8	5/8	12/16	2	1	1/16		1/16	1		4	64	E4	4	427
137/2	0.25	23	23	5/8	5/8	12/16	1	1	1/16		1/16	1		8	68	G#4	4	415
275/4	0.25	23	23	11/16	11/16	12/16	2	1	1/16		1/16	1		2	62	D4	4	428
275/4	0.25	23	23	11/16	11/16	12/16	1	1	1/16		1/16	1		3	69	A4	4	416
69	3.0	24	24	0	0	12/16	2	2	3/4		1/2	3/2	-1	3	57	A3	3	448
69	0.25	24	24	0	0	12/16	2	1	1/16		1/16	1		7	61	C#4	4	442
69	0.25	24	24	0	0	12/16	1	1	1/16		1/16	1		4	76	E5	5	430
277/4	0.25	24	24	1/16	1/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	443
277/4	0.25	24	24	1/16	1/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	431
139/2	0.25	24	24	1/8	1/8	12/16	2	1	1/16		1/16	1		7	61	C#4	4	444
139/2	0.25	24	24	1/8	1/8	12/16	1	1	1/16		1/16	1		3	69	A4	4	432
279/4	0.25	24	24	3/16	3/16	12/16	2	1	1/16		1/16	1		2	62	D4	4	445
279/4	0.25	24	24	3/16	3/16	12/16	1	1	1/16		1/16	1		-1	77	F5	5	433
70	0.5	24	24	1/4	1/4	12/16	2	1	1/8		1/8	1		-1	65	F4	4	446
70	0.25	24	24	1/4	1/4	12/16	1	1	1/16		1/16	1		4	76	E5	5	434
281/4	0.25	24	24	5/16	5/16	12/16	1	2	1/16		1/16	1		8	68	G#4	4	440
281/4	0.25	24	24	5/16	5/16	12/16	1	1	1/16		1/16	1		2	74	D5	5	435
141/2	1.5	24	24	3/8	3/8	12/16	2	1	3/8		1/4	3/2		4	64	E4	4	447
141/2	1.5	24	24	3/8	3/8	12/16	1	2	3/8		1/4	3/2		3	69	A4	4	441
141/2	0.25	24	24	3/8	3/8	12/16	1	1	1/16		1/16	1		7	73	C#5	5	436
283/4	0.25	24	24	7/16	7/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	437
71	0.25	24	24	1/2	1/2	12/16	1	1	1/16		1/16	1		8	80	G#5	5	438
285/4	0.75	24	24	9/16	9/16	12/16	1	1	3/16		1/8	3/2		3	81	A5	5	439
72	0.25	25	25	0	0	12/16	2	1	1/16		1/16	1		4	64	E4	4	449
289/4	0.25	25	25	1/16	1/16	12/16	2	1	1/16		1/16	1		-1	65	F4	4	450
145/2	0.25	25	25	1/8	1/8	12/16	2	1	1/16		1/16	1		4	64	E4	4	451
291/4	0.25	25	25	3/16	3/16	12/16	2	1	1/16		1/16	1		2	62	D4	4	452
73	0.25	25	25	1/4	1/4	12/16	2	1	1/16		1/16	1		-1	65	F4	4	453
293/4	0.25	25	25	5/16	5/16	12/16	2	1	1/16		1/16	1		4	64	E4	4	454
147/2	0.25	25	25	3/8	3/8	12/16	2	1	1/16		1/16	1		0	60	C4	4	455
295/4	0.25	25	25	7/16	7/16	12/16	2	1	1/16		1/16	1		-1	65	F4	4	456
74	0.25	25	25	1/2	1/2	12/16	2	1	1/16		1/16	1		4	64	E4	4	457
297/4	0.25	25	25	9/16	9/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	458
149/2	0.25	25	25	5/8	5/8	12/16	2	1	1/16		1/16	1		-1	65	F4	4	459
299/4	0.25	25	25	11/16	11/16	12/16	2	1	1/16		1/16	1		4	64	E4	4	460
75	0.25	26	26	0	0	12/16	2	1	1/16		1/16	1		3	57	A3	3	461
301/4	0.25	26	26	1/16	1/16	12/16	2	1	1/16		1/16	1		-1	65	F4	4	462
151/2	0.25	26	26	1/8	1/8	12/16	2	1	1/16		1/16	1		4	64	E4	4	463
303/4	0.25	26	26	3/16	3/16	12/16	2	1	1/16		1/16	1		8	56	G#3	3	464
76	0.25	26	26	1/4	1/4	12/16	2	1	1/16		1/16	1		3	57	A3	3	465
305/4	0.25	26	26	5/16	5/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	466
153/2	0.25	26	26	3/8	3/8	12/16	2	1	1/16		1/16	1		7	61	C#4	4	467
307/4	0.25	26	26	7/16	7/16	12/16	2	1	1/16		1/16	1		2	62	D4	4	468
77	0.25	26	26	1/2	1/2	12/16	2	1	1/16		1/16	1		4	64	E4	4	469
309/4	0.25	26	26	9/16	9/16	12/16	2	1	1/16		1/16	1		-2	58	Bb3	3	470
155/2	0.25	26	26	5/8	5/8	12/16	2	1	1/16		1/16	1		3	57	A3	3	471
311/4	0.25	26	26	11/16	11/16	12/16	2	1	1/16		1/16	1		1	55	G3	3	472
78	0.5	27	27	0	0	12/16	2	1	1/8		1/8	1		-1	53	F3	3	485
78	0.25	27	27	0	0	12/16	1	2	1/16		1/16	1		3	69	A4	4	473
313/4	0.25	27	27	1/16	1/16	12/16	1	2	1/16		1/16	1		-2	70	Bb4	4	474
157/2	0.25	27	27	1/8	1/8	12/16	1	2	1/16		1/16	1		3	69	A4	4	475
315/4	0.5	27	27	3/16	3/16	12/16	2	1	1/8		1/8	1		-2	58	Bb3	3	486
315/4	0.25	27	27	3/16	3/16	12/16	1	2	1/16		1/16	1		1	67	G4	4	476
79	0.25	27	27	1/4	1/4	12/16	1	2	1/16		1/16	1		-2	70	Bb4	4	477
317/4	0.25	27	27	5/16	5/16	12/16	1	2	1/16		1/16	1		3	69	A4	4	478
159/2	0.5	27	27	3/8	3/8	12/16	2	1	1/8		1/8	1		3	57	A3	3	487
159/2	0.25	27	27	3/8	3/8	12/16	1	2	1/16		1/16	1		-1	65	F4	4	479
319/4	0.25	27	27	7/16	7/16	12/16	1	2	1/16		1/16	1		-2	70	Bb4	4	480
80	0.25	27	27	1/2	1/2	12/16	1	2	1/16		1/16	1		3	69	A4	4	481
321/4	0.5	27	27	9/16	9/16	12/16	2	1	1/8		1/8	1		1	55	G3	3	488
321/4	0.25	27	27	9/16	9/16	12/16	1	2	1/16		1/16	1		4	64	E4	4	482
161/2	0.25	27	27	5/8	5/8	12/16	1	2	1/16		1/16	1		-2	70	Bb4	4	483
323/4	0.25	27	27	11/16	11/16	12/16	1	2	1/16		1/16	1		3	69	A4	4	484
81	0.5	28	28	0	0	12/16	2	1	1/8		1/8	1		-1	53	F3	3	501
81	0.25	28	28	0	0	12/16	1	2	1/16		1/16	1		2	62	D4	4	489
325/4	0.25	28	28	1/16	1/16	12/16	1	2	1/16		1/16	1		-2	70	Bb4	4	490
163/2	0.25	28	28	1/8	1/8	12/16	1	2	1/16		1/16	1		3	69	A4	4	491
327/4	0.25	28	28	3/16	3/16	12/16	2	1	1/16		1/16	1		4	52	E3	3	502
327/4	0.25	28	28	3/16	3/16	12/16	1	2	1/16		1/16	1		7	61	C#4	4	492
82	0.25	28	28	1/4	1/4	12/16	2	1	1/16		1/16	1		2	50	D3	3	503
82	0.25	28	28	1/4	1/4	12/16	1	2	1/16		1/16	1		2	62	D4	4	493
329/4	0.25	28	28	5/16	5/16	12/16	2	1	1/16		1/16	1		7	49	C#3	3	504
329/4	0.25	28	28	5/16	5/16	12/16	1	2	1/16		1/16	1		4	64	E4	4	494
165/2	0.25	28	28	3/8	3/8	12/16	2	1	1/16		1/16	1		2	50	D3	3	505
165/2	0.25	28	28	3/8	3/8	12/16	1	2	1/16		1/16	1		6	66	F#4	4	495
331/4	0.25	28	28	7/16	7/16	12/16	2	1	1/16		1/16	1		4	52	E3	3	506
331/4	0.25	28	28	7/16	7/16	12/16	1	2	1/16		1/16	1		1	67	G4	4	496
83	0.25	28	28	1/2	1/2	12/16	2	1	1/16		1/16	1		6	54	F#3	3	507
83	0.25	28	28	1/2	1/2	12/16	1	2	1/16		1/16	1		3	69	A4	4	497
333/4	0.25	28	28	9/16	9/16	12/16	2	1	1/16		1/16	1		6	54	F#3	3	508
333/4	0.25	28	28	9/16	9/16	12/16	1	2	1/16		1/16	1		-3	63	Eb4	4	498
167/2	0.25	28	28	5/8	5/8	12/16	2	1	1/16		1/16	1		1	55	G3	3	509
167/2	0.25	28	28	5/8	5/8	12/16	1	2	1/16		1/16	1		2	62	D4	4	499
335/4	0.25	28	28	11/16	11/16	12/16	2	1	1/16		1/16	1		3	57	A3	3	510
335/4	0.25	28	28	11/16	11/16	12/16	1	2	1/16		1/16	1		0	60	C4	4	500
84	0.25	29	29	0	0	12/16	2	1	1/16		1/16	1		3	57	A3	3	521
84	0.5	29	29	0	0	12/16	1	2	1/8		1/8	1		2	62	D4	4	511
337/4	0.25	29	29	1/16	1/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	522
169/2	0.25	29	29	1/8	1/8	12/16	2	1	1/16		1/16	1		0	60	C4	4	523
339/4	0.75	29	29	3/16	3/16	12/16	2	1	3/16		1/8	3/2		0	60	C4	4	524
339/4	0.25	29	29	3/16	3/16	12/16	1	2	1/16		1/16	1		9	63	D#4	4	512
85	0.25	29	29	1/4	1/4	12/16	1	2	1/16		1/16	1		4	64	E4	4	513
341/4	0.25	29	29	5/16	5/16	12/16	1	2	1/16		1/16	1		6	66	F#4	4	514
171/2	0.25	29	29	3/8	3/8	12/16	2	1	1/16		1/16	1		5	59	B3	3	525
171/2	0.25	29	29	3/8	3/8	12/16	1	2	1/16		1/16	1		8	68	G#4	4	515
343/4	0.25	29	29	7/16	7/16	12/16	2	1	1/16		1/16	1		3	57	A3	3	526
343/4	0.25	29	29	7/16	7/16	12/16	1	2	1/16		1/16	1		3	69	A4	4	516
86	0.25	29	29	1/2	1/2	12/16	2	1	1/16		1/16	1		8	56	G#3	3	527
86	0.25	29	29	1/2	1/2	12/16	1	2	1/16		1/16	1		5	71	B4	4	517
345/4	0.25	29	29	9/16	9/16	12/16	2	1	1/16		1/16	1		8	56	G#3	3	528
345/4	0.25	29	29	9/16	9/16	12/16	1	2	1/16		1/16	1		-1	65	F4	4	518
173/2	0.25	29	29	5/8	5/8	12/16	2	1	1/16		1/16	1		3	57	A3	3	529
173/2	0.25	29	29	5/8	5/8	12/16	1	2	1/16		1/16	1		4	64	E4	4	519
347/4	0.25	29	29	11/16	11/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	530
347/4	0.25	29	29	11/16	11/16	12/16	1	2	1/16		1/16	1		2	62	D4	4	520
87	3.0	30	30	0	0	12/16	2	2	3/4		1/2	3/2	1	3	57	A3	3	547
87	0.5	30	30	0	0	12/16	1	2	1/8		1/8	1		0	60	C4	4	543
87	0.25	30	30	0	0	12/16	1	1	1/16		1/16	1		4	76	E5	5	531
349/4	0.25	30	30	1/16	1/16	12/16	1	1	1/16		1/16	1		-1	77	F5	5	532
175/2	0.25	30	30	1/8	1/8	12/16	1	1	1/16		1/16	1		4	76	E5	5	533
351/4	0.5	30	30	3/16	3/16	12/16	1	2	1/8		1/8	1		-1	65	F4	4	544
351/4	0.25	30	30	3/16	3/16	12/16	1	1	1/16		1/16	1		2	74	D5	5	534
88	0.25	30	30	1/4	1/4	12/16	1	1	1/16		1/16	1		-1	77	F5	5	535
353/4	0.25	30	30	5/16	5/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	536
177/2	0.5	30	30	3/8	3/8	12/16	1	2	1/8		1/8	1		4	64	E4	4	545
177/2	0.25	30	30	3/8	3/8	12/16	1	1	1/16		1/16	1		0	72	C5	5	537
355/4	0.25	30	30	7/16	7/16	12/16	1	1	1/16		1/16	1		-1	77	F5	5	538
89	0.25	30	30	1/2	1/2	12/16	1	1	1/16		1/16	1		4	76	E5	5	539
357/4	0.5	30	30	9/16	9/16	12/16	1	2	1/8		1/8	1		2	62	D4	4	546
357/4	0.25	30	30	9/16	9/16	12/16	1	1	1/16		1/16	1		5	71	B4	4	540
179/2	0.25	30	30	5/8	5/8	12/16	1	1	1/16		1/16	1		-1	77	F5	5	541
359/4	0.25	30	30	11/16	11/16	12/16	1	1	1/16		1/16	1		4	76	E5	5	542
90	0.5	31	31	0	0	12/16	2	2	1/8		1/8	1	-1	3	57	A3	3	570
90	0.5	31	31	0	0	12/16	1	2	1/8		1/8	1		0	60	C4	4	560
90	0.25	31	31	0	0	12/16	1	1	1/16		1/16	1		3	69	A4	4	548
361/4	0.25	31	31	1/16	1/16	12/16	1	1	1/16		1/16	1		-1	77	F5	5	549
181/2	0.25	31	31	1/8	1/8	12/16	1	1	1/16		1/16	1		4	76	E5	5	550
363/4	0.25	31	31	3/16	3/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	564
363/4	0.25	31	31	3/16	3/16	12/16	1	1	1/16		1/16	1		8	68	G#4	4	551
91	0.25	31	31	1/4	1/4	12/16	2	1	1/16		1/16	1		3	57	A3	3	565
91	0.25	31	31	1/4	1/4	12/16	1	1	1/16		1/16	1		3	69	A4	4	552
365/4	0.25	31	31	5/16	5/16	12/16	2	1	1/16		1/16	1		8	56	G#3	3	566
365/4	0.25	31	31	5/16	5/16	12/16	1	1	1/16		1/16	1		5	71	B4	4	553
183/2	0.25	31	31	3/8	3/8	12/16	2	1	1/16		1/16	1		3	57	A3	3	567
183/2	0.25	31	31	3/8	3/8	12/16	1	1	1/16		1/16	1		7	73	C#5	5	554
367/4	0.25	31	31	7/16	7/16	12/16	2	1	1/16		1/16	1		5	59	B3	3	568
367/4	0.25	31	31	7/16	7/16	12/16	1	1	1/16		1/16	1		2	74	D5	5	555
92	0.25	31	31	1/2	1/2	12/16	2	1	1/16		1/16	1		7	61	C#4	4	569
92	0.25	31	31	1/2	1/2	12/16	1	1	1/16		1/16	1		4	76	E5	5	556
369/4	0.25	31	31	9/16	9/16	12/16	1	2	1/16		1/16	1		7	61	C#4	4	561
369/4	0.25	31	31	9/16	9/16	12/16	1	1	1/16		1/16	1		-2	70	Bb4	4	557
185/2	0.25	31	31	5/8	5/8	12/16	1	2	1/16		1/16	1		2	62	D4	4	562
185/2	0.25	31	31	5/8	5/8	12/16	1	1	1/16		1/16	1		3	69	A4	4	558
