mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
83	83	497/2	497/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1593						
83	83	995/4	995/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1594						
83	83	246	246	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1595						
84	84	249	249	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1596						
84	84	997/4	997/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1597						
84	84	499/2	499/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1598						
84	84	999/4	999/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1599						
84	84	250	250	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1600						
84	84	1001/4	1001/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1601						
84	84	501/2	501/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1602						
84	84	1003/4	1003/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1603						
84	84	251	251	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1604						
84	84	1005/4	1005/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1605						
84	84	503/2	503/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1606						
84	84	1007/4	1007/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1607						
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1608						
85	85	252	252	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1609						
85	85	1009/4	1009/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1610						
85	85	505/2	505/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1611						
85	85	1011/4	1011/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1612						
85	85	253	253	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1613						
85	85	1013/4	1013/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1614						
85	85	507/2	507/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1615						
85	85	1015/4	1015/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1616						
85	85	254	254	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1617						
85	85	1017/4	1017/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1618						
85	85	509/2	509/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1619						
85	85	1019/4	1019/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1620						
85	85	252	252	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1621						
86	86	255	255	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1622						
86	86	1021/4	1021/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1623						
86	86	511/2	511/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1624						
86	86	1023/4	1023/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1625						
86	86	256	256	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1626						
86	86	1025/4	1025/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1627						
86	86	513/2	513/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1628						
86	86	1027/4	1027/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1629						
86	86	257	257	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1630						
86	86	1029/4	1029/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1631						
86	86	515/2	515/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1632						
86	86	1031/4	1031/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1633						
86	86	511/2	511/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1634						
86	86	256	256	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	1635						
86	86	513/2	513/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1636						
86	86	257	257	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1637						
86	86	515/2	515/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1638						
87	87	258	258	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1639						
87	87	517/2	517/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1640						
87	87	259	259	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1641						
87	87	519/2	519/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1642						
87	87	260	260	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1643						
87	87	1041/4	1041/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1644						
87	87	521/2	521/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1645						
87	87	1043/4	1043/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1646						
87	87	519/2	519/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1647						
87	87	260	260	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1648						
87	87	521/2	521/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1649						
87	87	258	258	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1650						
87	87	519/2	519/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1651						
87	87	260	260	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1652						
87	87	521/2	521/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1653						
88	88	261	261	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1654						
88	88	1045/4	1045/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1655						
88	88	523/2	523/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1656						
88	88	1047/4	1047/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1657						
88	88	262	262	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1658						
88	88	1049/4	1049/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1659						
88	88	525/2	525/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1660						
88	88	1051/4	1051/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1661						
88	88	263	263	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1662						
88	88	1053/4	1053/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1663						
88	88	527/2	527/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1664						
88	88	1055/4	1055/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1665						
88	88	261	261	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1666						
88	88	525/2	525/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1667						
88	88	263	263	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1668						
88	88	527/2	527/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1669						
88	88	261	261	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1670						
88	88	523/2	523/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1671						
88	88	525/2	525/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1672						
88	88	263	263	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1673						
88	88	527/2	527/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1674						
89	89	264	264	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1675						
89	89	1057/4	1057/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1676						
89	89	529/2	529/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1677						
89	89	1059/4	1059/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1678						
89	89	265	265	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1679						
89	89	1061/4	1061/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1680						
89	89	531/2	531/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1681						
89	89	1063/4	1063/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1682						
89	89	266	266	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1683						
89	89	1065/4	1065/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1684						
89	89	533/2	533/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1685						
89	89	1067/4	1067/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1686						
89	89	264	264	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1687						
89	89	531/2	531/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1688						
89	89	266	266	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1689						
89	89	533/2	533/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1690						
89	89	264	264	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	1691						
89	89	531/2	531/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1692						
89	89	266	266	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1693						
89	89	533/2	533/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1694						
90	90	267	267	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1695						
90	90	1069/4	1069/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1696						
90	90	535/2	535/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1697						
90	90	1071/4	1071/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1698						
90	90	268	268	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1699						
90	90	1073/4	1073/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1700						
90	90	537/2	537/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1701						
90	90	1075/4	1075/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1702						
90	90	269	269	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1703						
90	90	1077/4	1077/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1704						
90	90	539/2	539/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1705						
90	90	1079/4	1079/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1706						
90	90	267	267	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1707						
90	90	268	268	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1708						
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1709						
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1710						
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1711						
90	90	267	267	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1712						
90	90	535/2	535/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1713						
90	90	268	268	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	1714						
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1715						
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	1716						
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	1717						
90	90	537/2	537/2	0.5	3/8	3/8	Chord	3/4	2	3	1/8		1/8	1	1718						
90	90	269	269	0.5	1/2	1/2	Chord	3/4	2	3	1/8		1/8	1	1719						
90	90	539/2	539/2	0.5	5/8	5/8	Chord	3/4	2	3	1/8		1/8	1	1720						
91	91	270	270	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1721						
91	91	1081/4	1081/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1722						
91	91	541/2	541/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1723						
91	91	1083/4	1083/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1724						
91	91	271	271	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1725						
91	91	1085/4	1085/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1726						
91	91	543/2	543/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1727						
91	91	1087/4	1087/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1728						
91	91	272	272	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1729						
91	91	1089/4	1089/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1730						
91	91	545/2	545/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1731						
91	91	1091/4	1091/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1732						
91	91	270	270	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1733						
91	91	270	270	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	1734						
91	91	541/2	541/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	1735						
91	91	271	271	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	1736						
91	91	543/2	543/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	1737						
91	91	272	272	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	1738						
91	91	1089/4	1089/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	1739						
91	91	545/2	545/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	1740						
91	91	1091/4	1091/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	1741						
92	92	273	273	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1742						
92	92	1093/4	1093/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1743						
92	92	547/2	547/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1744						
92	92	1095/4	1095/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1745						
92	92	274	274	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1746						
92	92	1097/4	1097/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1747						
92	92	549/2	549/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1748						
92	92	1099/4	1099/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1749						
92	92	275	275	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1750						
92	92	1101/4	1101/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1751						
92	92	551/2	551/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1752						
92	92	1103/4	1103/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1753						
92	92	273	273	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	1754						
92	92	1093/4	1093/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	1755						
92	92	547/2	547/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	1756						
92	92	1095/4	1095/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	1757						
92	92	274	274	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	1758						
92	92	1097/4	1097/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	1759						
92	92	549/2	549/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	1760						
92	92	1099/4	1099/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	1761						
92	92	275	275	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	1762						
92	92	1101/4	1101/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	1763						
92	92	551/2	551/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	1764						
92	92	1103/4	1103/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	1765						
93	93	276	276	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1766						
93	93	1105/4	1105/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1767						
93	93	553/2	553/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1768						
93	93	1107/4	1107/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1769						
93	93	277	277	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1770						
93	93	1109/4	1109/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1771						
93	93	555/2	555/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1772						
93	93	1111/4	1111/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1773						
93	93	278	278	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1774						
93	93	1113/4	1113/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1775						
93	93	557/2	557/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1776						
93	93	1115/4	1115/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1777						
93	93	276	276	0.25	0	0	Chord	3/4	2	2	1/16		1/16	1	1778						
93	93	1105/4	1105/4	0.25	1/16	1/16	Chord	3/4	2	2	1/16		1/16	1	1779						
93	93	553/2	553/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	1780						
93	93	1107/4	1107/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	1781						
93	93	277	277	0.25	1/4	1/4	Chord	3/4	2	2	1/16		1/16	1	1782						
93	93	1109/4	1109/4	0.25	5/16	5/16	Chord	3/4	2	2	1/16		1/16	1	1783						
93	93	555/2	555/2	0.25	3/8	3/8	Chord	3/4	2	2	1/16		1/16	1	1784						
93	93	1111/4	1111/4	0.25	7/16	7/16	Chord	3/4	2	2	1/16		1/16	1	1785						
93	93	278	278	0.25	1/2	1/2	Chord	3/4	2	2	1/16		1/16	1	1786						
93	93	1113/4	1113/4	0.25	9/16	9/16	Chord	3/4	2	2	1/16		1/16	1	1787						
93	93	557/2	557/2	0.25	5/8	5/8	Chord	3/4	2	2	1/16		1/16	1	1788						
93	93	1115/4	1115/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	1789						
94	94	279	279	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1790						
94	94	1117/4	1117/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1791						
94	94	559/2	559/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1792						
94	94	1119/4	1119/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1793						
94	94	280	280	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1794						
94	94	1121/4	1121/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1795						
94	94	561/2	561/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1796						
94	94	1123/4	1123/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1797						
94	94	281	281	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1798	ornamentMordent					
94	94	1127/4	1127/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1799						
94	94	281	281	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1800						
94	94	279	279	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1801						
94	94	1117/4	1117/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1802						
94	94	559/2	559/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1803						
94	94	1119/4	1119/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1804						
94	94	280	280	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1805						
94	94	561/2	561/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1806						
94	94	281	281	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1807						
94	94	563/2	563/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1808						
95	95	282	282	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1809						
95	95	565/2	565/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1810						
95	95	283	283	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1811						
95	95	1133/4	1133/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1812						
95	95	567/2	567/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1813						
95	95	284	284	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1814						
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1815						
95	95	282	282	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1816						
95	95	565/2	565/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1817						
95	95	283	283	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1818						
95	95	567/2	567/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1819						
95	95	284	284	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1820						
95	95	569/2	569/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1821						
95	95	282	282	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1822						
95	95	1133/4	1133/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1823						
95	95	567/2	567/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1824						
95	95	1135/4	1135/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1825						
95	95	284	284	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1826						
95	95	1137/4	1137/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1827						
95	95	569/2	569/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1828						
95	95	1139/4	1139/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1829						
96	96	285	285	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1830						
96	96	571/2	571/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1831						
96	96	286	286	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1832						
96	96	1145/4	1145/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1833						
96	96	573/2	573/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1834						
96	96	287	287	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1835						
96	96	1149/4	1149/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1836						
96	96	575/2	575/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1837						
96	96	1151/4	1151/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1838						
96	96	285	285	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	1839						
96	96	571/2	571/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1840						
96	96	286	286	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1841						
96	96	573/2	573/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1842						
96	96	287	287	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1843						
96	96	285	285	0.5	0	0	Chord	3/4	1	3	1/8		1/8	1	1844						
96	96	285	285	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1845						
96	96	1145/4	1145/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1846						
96	96	573/2	573/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1847						
96	96	1147/4	1147/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1848						
96	96	287	287	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1849						
96	96	1149/4	1149/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1850						
96	96	575/2	575/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1851						
96	96	1151/4	1151/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1852						
97	97	288	288	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1853						
97	97	577/2	577/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1854						
97	97	289	289	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1855						
97	97	1157/4	1157/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1856						
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1857						
97	97	290	290	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1858						
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1859						
97	97	577/2	577/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	1860						
97	97	289	289	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	1861						
97	97	579/2	579/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	1862						
97	97	290	290	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	1863						
97	97	581/2	581/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	1864						
97	97	288	288	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1865						
97	97	1157/4	1157/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1866						
97	97	579/2	579/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1867						
97	97	1159/4	1159/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1868						
97	97	290	290	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1869						
97	97	1161/4	1161/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1870						
97	97	581/2	581/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1871						
97	97	1163/4	1163/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1872						
98	98	291	291	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1873						
98	98	583/2	583/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1874						
98	98	292	292	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1875						
98	98	1169/4	1169/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1876						
