mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
32	32	383/4	383/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	581						
32	32	93	93	0.25	0	0	Chord	12/16	2	2	1/16		1/16	1	582						
32	32	373/4	373/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	583						
32	32	187/2	187/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	584						
32	32	375/4	375/4	0.25	3/16	3/16	Chord	12/16	2	2	1/16		1/16	1	585						
32	32	94	94	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	586						
32	32	377/4	377/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	587						
33	33	96	96	0.5	0	0	Chord	12/16	1	1	1/8		1/8	1	588						
33	33	387/4	387/4	0.5	3/16	3/16	Chord	12/16	1	1	1/8		1/8	1	589						
33	33	195/2	195/2	0.5	3/8	3/8	Chord	12/16	1	1	1/8		1/8	1	590						
33	33	393/4	393/4	0.5	9/16	9/16	Chord	12/16	1	1	1/8		1/8	1	591						
33	33	96	96	0.5	0	0	Chord	12/16	1	2	1/8		1/8	1	592						
33	33	387/4	387/4	0.5	3/16	3/16	Chord	12/16	1	2	1/8		1/8	1	593						
33	33	195/2	195/2	0.5	3/8	3/8	Chord	12/16	1	2	1/8		1/8	1	594						
33	33	393/4	393/4	0.5	9/16	9/16	Chord	12/16	1	2	1/8		1/8	1	595						
33	33	96	96	0.25	0	0	Chord	12/16	2	1	1/16		1/16	1	596						
33	33	385/4	385/4	0.25	1/16	1/16	Chord	12/16	2	1	1/16		1/16	1	597						
33	33	193/2	193/2	0.25	1/8	1/8	Chord	12/16	2	1	1/16		1/16	1	598						
33	33	387/4	387/4	0.25	3/16	3/16	Chord	12/16	2	1	1/16		1/16	1	599						
33	33	97	97	0.25	1/4	1/4	Chord	12/16	2	1	1/16		1/16	1	600						
33	33	389/4	389/4	0.25	5/16	5/16	Chord	12/16	2	1	1/16		1/16	1	601						
33	33	195/2	195/2	0.25	3/8	3/8	Chord	12/16	2	1	1/16		1/16	1	602						
33	33	391/4	391/4	0.25	7/16	7/16	Chord	12/16	2	1	1/16		1/16	1	603						
33	33	98	98	0.25	1/2	1/2	Chord	12/16	2	1	1/16		1/16	1	604						
33	33	393/4	393/4	0.25	9/16	9/16	Chord	12/16	2	1	1/16		1/16	1	605						
33	33	197/2	197/2	0.25	5/8	5/8	Chord	12/16	2	1	1/16		1/16	1	606						
33	33	395/4	395/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	607						
34	34	99	99	0.5	0	0	Chord	12/16	1	1	1/8		1/8	1	608						
34	34	399/4	399/4	0.5	3/16	3/16	Chord	12/16	1	1	1/8		1/8	1	609						
34	34	201/2	201/2	0.5	3/8	3/8	Chord	12/16	1	1	1/8		1/8	1	610						
34	34	405/4	405/4	0.5	9/16	9/16	Chord	12/16	1	1	1/8		1/8	1	611						
34	34	99	99	0.5	0	0	Chord	12/16	1	2	1/8		1/8	1	612						
34	34	399/4	399/4	0.5	3/16	3/16	Chord	12/16	1	2	1/8		1/8	1	613						
34	34	201/2	201/2	0.5	3/8	3/8	Chord	12/16	1	2	1/8		1/8	1	614						
34	34	405/4	405/4	0.5	9/16	9/16	Chord	12/16	1	2	1/8		1/8	1	615						
34	34	99	99	0.25	0	0	Chord	12/16	2	1	1/16		1/16	1	616						
34	34	397/4	397/4	0.25	1/16	1/16	Chord	12/16	2	1	1/16		1/16	1	617						
34	34	199/2	199/2	0.25	1/8	1/8	Chord	12/16	2	1	1/16		1/16	1	618						
34	34	399/4	399/4	0.25	3/16	3/16	Chord	12/16	2	1	1/16		1/16	1	619						
34	34	100	100	0.25	1/4	1/4	Chord	12/16	2	1	1/16		1/16	1	620						
34	34	401/4	401/4	0.25	5/16	5/16	Chord	12/16	2	1	1/16		1/16	1	621						
34	34	201/2	201/2	0.25	3/8	3/8	Chord	12/16	2	1	1/16		1/16	1	622						
34	34	403/4	403/4	0.25	7/16	7/16	Chord	12/16	2	1	1/16		1/16	1	623						
34	34	101	101	0.25	1/2	1/2	Chord	12/16	2	1	1/16		1/16	1	624						
34	34	405/4	405/4	0.25	9/16	9/16	Chord	12/16	2	1	1/16		1/16	1	625						
34	34	203/2	203/2	0.25	5/8	5/8	Chord	12/16	2	1	1/16		1/16	1	626						
34	34	407/4	407/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	627						
35	35	102	102	3.0	0	0	Chord	12/16	1	1	3/4		1/2	3/2	628						
35	35	102	102	0.5	0	0	Chord	12/16	1	2	1/8		1/8	1	629						
35	35	102	102	0.25	0	0	Chord	12/16	2	1	1/16		1/16	1	630						
35	35	409/4	409/4	0.25	1/16	1/16	Chord	12/16	2	1	1/16		1/16	1	631						
35	35	205/2	205/2	0.25	1/8	1/8	Chord	12/16	2	1	1/16		1/16	1	632						
35	35	411/4	411/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	633						
35	35	207/2	207/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	634						
35	35	417/4	417/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	635						
35	35	103	103	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	636						
35	35	413/4	413/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	637						
35	35	415/4	415/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	638						
35	35	104	104	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	639						
35	35	209/2	209/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	640						
35	35	419/4	419/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	641						
36	36	105	105	0.5	0	0	Chord	12/16	1	1	1/8		1/8	1	642						
36	36	105	105	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	643						
36	36	423/4	423/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	644						
36	36	213/2	213/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	645						
36	36	429/4	429/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	646						
36	36	421/4	421/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	647						
36	36	211/2	211/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	648						
36	36	106	106	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	649						
36	36	425/4	425/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	650						
36	36	427/4	427/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	651						
36	36	107	107	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	652						
36	36	429/4	429/4	0.25	9/16	9/16	Chord	12/16	2	2	1/16		1/16	1	653						
36	36	215/2	215/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	654						
36	36	431/4	431/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	655						
37	37	108	108	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	656						
37	37	433/4	433/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	657						
37	37	217/2	217/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	658						
37	37	435/4	435/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	659						
37	37	109	109	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	660						
37	37	437/4	437/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	661						
37	37	219/2	219/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	662						
37	37	439/4	439/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	663						
37	37	110	110	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	664						
37	37	441/4	441/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	665						
37	37	221/2	221/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	666						
37	37	443/4	443/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	667						
37	37	108	108	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	668						
37	37	435/4	435/4	0.75	3/16	3/16	Chord	12/16	2	1	3/16		1/8	3/2	669						
37	37	219/2	219/2	1.5	3/8	3/8	Chord	12/16	2	1	3/8		1/4	3/2	670						
37	37	108	108	0.5	0	0	Chord	12/16	2	2	1/8		1/8	1	671						
37	37	435/4	435/4	0.5	3/16	3/16	Chord	12/16	2	2	1/8		1/8	1	672						
37	37	219/2	219/2	0.5	3/8	3/8	Chord	12/16	2	2	1/8		1/8	1	673						
37	37	441/4	441/4	0.5	9/16	9/16	Chord	12/16	2	2	1/8		1/8	1	674						
38	38	111	111	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	675						
38	38	445/4	445/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	676						
38	38	223/2	223/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	677						
38	38	447/4	447/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	678						
38	38	112	112	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	679						
38	38	449/4	449/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	680						
38	38	225/2	225/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	681						
38	38	451/4	451/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	682						
38	38	113	113	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	683						
38	38	453/4	453/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	684						
38	38	227/2	227/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	685						
38	38	455/4	455/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	686						
38	38	111	111	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	687						
38	38	447/4	447/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	688						
38	38	225/2	225/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	689						
38	38	453/4	453/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	690						
38	38	111	111	0.5	0	0	Chord	12/16	2	2	1/8		1/8	1	691						
38	38	447/4	447/4	0.5	3/16	3/16	Chord	12/16	2	2	1/8		1/8	1	692						
38	38	225/2	225/2	0.5	3/8	3/8	Chord	12/16	2	2	1/8		1/8	1	693						
38	38	453/4	453/4	0.5	9/16	9/16	Chord	12/16	2	2	1/8		1/8	1	694						
39	39	114	114	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	695						
39	39	457/4	457/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	696						
39	39	229/2	229/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	697						
39	39	459/4	459/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	698						
39	39	115	115	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	699						
39	39	461/4	461/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	700						
39	39	231/2	231/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	701						
39	39	463/4	463/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	702						
39	39	116	116	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	703						
39	39	465/4	465/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	704						
39	39	233/2	233/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	705						
39	39	467/4	467/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	706						
39	39	114	114	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	707						
39	39	459/4	459/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	708						
39	39	231/2	231/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	709						
39	39	465/4	465/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	710						
39	39	114	114	0.5	0	0	Chord	12/16	2	2	1/8		1/8	1	711						
39	39	459/4	459/4	0.5	3/16	3/16	Chord	12/16	2	2	1/8		1/8	1	712						
39	39	231/2	231/2	0.0	3/8	3/8	Chord	12/16	2	2	0	appoggiatura	1/8	1	713						
39	39	231/2	231/2	0.5	3/8	3/8	Chord	12/16	2	2	1/8		1/8	1	714						
39	39	465/4	465/4	0.5	9/16	9/16	Chord	12/16	2	2	1/8		1/8	1	715						
40	40	117	117	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	716						
40	40	469/4	469/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	717						
40	40	235/2	235/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	718						
40	40	471/4	471/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	719						
40	40	118	118	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	720						
40	40	473/4	473/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	721						
40	40	237/2	237/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	722						
40	40	475/4	475/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	723						
40	40	119	119	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	724						
40	40	477/4	477/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	725						
40	40	239/2	239/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	726						
40	40	479/4	479/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	727						
40	40	117	117	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	728						
40	40	471/4	471/4	0.25	3/16	3/16	Chord	12/16	2	1	1/16		1/16	1	729						
40	40	118	118	0.25	1/4	1/4	Chord	12/16	2	1	1/16		1/16	1	730						
40	40	473/4	473/4	0.25	5/16	5/16	Chord	12/16	2	1	1/16		1/16	1	731						
40	40	237/2	237/2	0.25	3/8	3/8	Chord	12/16	2	1	1/16		1/16	1	732						
40	40	475/4	475/4	0.25	7/16	7/16	Chord	12/16	2	1	1/16		1/16	1	733						
40	40	119	119	0.25	1/2	1/2	Chord	12/16	2	1	1/16		1/16	1	734						
40	40	477/4	477/4	0.25	9/16	9/16	Chord	12/16	2	1	1/16		1/16	1	735						
40	40	239/2	239/2	0.25	5/8	5/8	Chord	12/16	2	1	1/16		1/16	1	736						
40	40	479/4	479/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	737						
40	40	117	117	0.5	0	0	Chord	12/16	2	2	1/8		1/8	1	738						
41	41	120	120	1.5	0	0	Chord	12/16	1	1	3/8		1/4	3/2	739						
41	41	243/2	243/2	0.5	3/8	3/8	Chord	12/16	1	1	1/8		1/8	1	740						
41	41	489/4	489/4	0.5	9/16	9/16	Chord	12/16	1	1	1/8		1/8	1	741						
41	41	120	120	3.0	0	0	Chord	12/16	2	1	3/4		1/2	3/2	742						
41	41	120	120	0.25	0	0	Chord	12/16	2	2	1/16		1/16	1	743						
41	41	481/4	481/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	744						
41	41	241/2	241/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	745						
41	41	483/4	483/4	0.25	3/16	3/16	Chord	12/16	2	2	1/16		1/16	1	746						
41	41	121	121	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	747						
41	41	485/4	485/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	748						
41	41	243/2	243/2	0.25	3/8	3/8	Chord	12/16	2	2	1/16		1/16	1	749						
41	41	487/4	487/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	750						
41	41	122	122	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	751						
41	41	489/4	489/4	0.25	9/16	9/16	Chord	12/16	2	2	1/16		1/16	1	752						
41	41	245/2	245/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	753						
41	41	491/4	491/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	754						
42	42	123	123	0.5	0	0	Chord	12/16	1	1	1/8		1/8	1	755						
42	42	495/4	495/4	0.5	3/16	3/16	Chord	12/16	1	1	1/8		1/8	1	756						
42	42	249/2	249/2	0.5	3/8	3/8	Chord	12/16	1	1	1/8		1/8	1	757						
42	42	501/4	501/4	0.5	9/16	9/16	Chord	12/16	1	1	1/8		1/8	1	758						
42	42	495/4	495/4	0.5	3/16	3/16	Chord	12/16	1	2	1/8		1/8	1	759						
42	42	249/2	249/2	0.5	3/8	3/8	Chord	12/16	1	2	1/8		1/8	1	760						
42	42	501/4	501/4	0.5	9/16	9/16	Chord	12/16	1	2	1/8		1/8	1	761						
42	42	123	123	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	762						
42	42	123	123	0.25	0	0	Chord	12/16	2	2	1/16		1/16	1	763						
42	42	493/4	493/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	764						
42	42	247/2	247/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	765						
42	42	495/4	495/4	0.25	3/16	3/16	Chord	12/16	2	2	1/16		1/16	1	766						
42	42	124	124	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	767						
42	42	497/4	497/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	768						
42	42	249/2	249/2	0.25	3/8	3/8	Chord	12/16	2	2	1/16		1/16	1	769						
42	42	499/4	499/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	770						
42	42	125	125	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	771						
42	42	501/4	501/4	0.25	9/16	9/16	Chord	12/16	2	2	1/16		1/16	1	772						
42	42	251/2	251/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	773						
42	42	503/4	503/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	774						
43	43	126	126	0.5	0	0	Chord	12/16	1	1	1/8		1/8	1	775						
43	43	507/4	507/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	776						
43	43	127	127	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	777						
43	43	509/4	509/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	778						
43	43	255/2	255/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	779						
43	43	511/4	511/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	780						
43	43	128	128	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	781						
43	43	513/4	513/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	782						
43	43	257/2	257/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	783						
43	43	515/4	515/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	784						
43	43	126	126	0.5	0	0	Chord	12/16	1	2	1/8		1/8	1	785						
43	43	507/4	507/4	0.5	3/16	3/16	Chord	12/16	1	2	1/8		1/8	1	786						
43	43	255/2	255/2	0.5	3/8	3/8	Chord	12/16	1	2	1/8		1/8	1	787						
43	43	513/4	513/4	0.5	9/16	9/16	Chord	12/16	1	2	1/8		1/8	1	788						
43	43	126	126	0.25	0	0	Chord	12/16	2	1	1/16		1/16	1	789						
43	43	505/4	505/4	0.25	1/16	1/16	Chord	12/16	2	1	1/16		1/16	1	790						
43	43	253/2	253/2	0.25	1/8	1/8	Chord	12/16	2	1	1/16		1/16	1	791						
43	43	507/4	507/4	0.25	3/16	3/16	Chord	12/16	2	1	1/16		1/16	1	792						
43	43	127	127	0.25	1/4	1/4	Chord	12/16	2	1	1/16		1/16	1	793						
43	43	509/4	509/4	0.25	5/16	5/16	Chord	12/16	2	1	1/16		1/16	1	794						
43	43	255/2	255/2	0.25	3/8	3/8	Chord	12/16	2	1	1/16		1/16	1	795						
43	43	511/4	511/4	0.25	7/16	7/16	Chord	12/16	2	1	1/16		1/16	1	796						
43	43	128	128	0.25	1/2	1/2	Chord	12/16	2	1	1/16		1/16	1	797						
43	43	513/4	513/4	0.25	9/16	9/16	Chord	12/16	2	1	1/16		1/16	1	798						
43	43	257/2	257/2	0.25	5/8	5/8	Chord	12/16	2	1	1/16		1/16	1	799						
43	43	515/4	515/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	800						
44	44	129	129	3.0	0	0	Chord	12/16	1	1	3/4		1/2	3/2	801						
44	44	129	129	0.5	0	0	Chord	12/16	1	2	1/8		1/8	1	802						
44	44	129	129	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	803						
44	44	519/4	519/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	804						
44	44	261/2	261/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	805						
44	44	525/4	525/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	806						
44	44	517/4	517/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	807						
44	44	259/2	259/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	808						
44	44	130	130	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	809						
44	44	521/4	521/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	810						
44	44	523/4	523/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	811						
44	44	131	131	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	812						
44	44	263/2	263/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	813						
44	44	527/4	527/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	814						
45	45	132	132	3.0	0	0	Chord	12/16	1	1	3/4		1/2	3/2	815						
45	45	132	132	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	816						
45	45	531/4	531/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	817						
45	45	267/2	267/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	818						
45	45	537/4	537/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	819						
45	45	529/4	529/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	820						
45	45	265/2	265/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	821						
45	45	133	133	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	822						
45	45	533/4	533/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	823						
45	45	535/4	535/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	824						
45	45	134	134	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	825						
45	45	269/2	269/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	826						
45	45	539/4	539/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	827						
46	46	135	135	3.0	0	0	Chord	12/16	1	1	3/4		1/2	3/2	828						
46	46	135	135	0.5	0	0	Chord	12/16	2	1	1/8		1/8	1	829						
46	46	543/4	543/4	0.5	3/16	3/16	Chord	12/16	2	1	1/8		1/8	1	830						
46	46	273/2	273/2	0.5	3/8	3/8	Chord	12/16	2	1	1/8		1/8	1	831						
46	46	549/4	549/4	0.5	9/16	9/16	Chord	12/16	2	1	1/8		1/8	1	832						
46	46	541/4	541/4	0.25	1/16	1/16	Chord	12/16	2	2	1/16		1/16	1	833						
46	46	271/2	271/2	0.25	1/8	1/8	Chord	12/16	2	2	1/16		1/16	1	834						
46	46	136	136	0.25	1/4	1/4	Chord	12/16	2	2	1/16		1/16	1	835						
46	46	545/4	545/4	0.25	5/16	5/16	Chord	12/16	2	2	1/16		1/16	1	836						
46	46	547/4	547/4	0.25	7/16	7/16	Chord	12/16	2	2	1/16		1/16	1	837						
46	46	137	137	0.25	1/2	1/2	Chord	12/16	2	2	1/16		1/16	1	838						
46	46	275/2	275/2	0.25	5/8	5/8	Chord	12/16	2	2	1/16		1/16	1	839						
46	46	551/4	551/4	0.25	11/16	11/16	Chord	12/16	2	2	1/16		1/16	1	840						
47	47	138	138	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	841						
47	47	553/4	553/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	842						
47	47	277/2	277/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	843						
47	47	555/4	555/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	844						
47	47	139	139	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	845						
47	47	557/4	557/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	846						
47	47	279/2	279/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	847						
47	47	559/4	559/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	848						
47	47	140	140	0.25	1/2	1/2	Chord	12/16	1	1	1/16		1/16	1	849						
47	47	561/4	561/4	0.25	9/16	9/16	Chord	12/16	1	1	1/16		1/16	1	850						
47	47	281/2	281/2	0.25	5/8	5/8	Chord	12/16	1	1	1/16		1/16	1	851						
47	47	563/4	563/4	0.25	11/16	11/16	Chord	12/16	1	1	1/16		1/16	1	852						
47	47	138	138	0.25	0	0	Chord	12/16	2	1	1/16		1/16	1	853						
47	47	553/4	553/4	0.25	1/16	1/16	Chord	12/16	2	1	1/16		1/16	1	854						
47	47	277/2	277/2	0.25	1/8	1/8	Chord	12/16	2	1	1/16		1/16	1	855						
47	47	139	139	0.25	1/4	1/4	Chord	12/16	2	1	1/16		1/16	1	856						
47	47	557/4	557/4	0.25	5/16	5/16	Chord	12/16	2	1	1/16		1/16	1	857						
47	47	559/4	559/4	0.25	7/16	7/16	Chord	12/16	2	1	1/16		1/16	1	858						
47	47	140	140	0.25	1/2	1/2	Chord	12/16	2	1	1/16		1/16	1	859						
47	47	281/2	281/2	0.25	5/8	5/8	Chord	12/16	2	1	1/16		1/16	1	860						
47	47	563/4	563/4	0.25	11/16	11/16	Chord	12/16	2	1	1/16		1/16	1	861						
47	47	138	138	0.5	0	0	Chord	12/16	2	2	1/8		1/8	1	862						
47	47	555/4	555/4	0.5	3/16	3/16	Chord	12/16	2	2	1/8		1/8	1	863						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	12/16	2	2	1/8		1/8	1	864						
47	47	561/4	561/4	0.5	9/16	9/16	Chord	12/16	2	2	1/8		1/8	1	865						
48	48	141	141	0.25	0	0	Chord	12/16	1	1	1/16		1/16	1	866						
48	48	565/4	565/4	0.25	1/16	1/16	Chord	12/16	1	1	1/16		1/16	1	867						
48	48	283/2	283/2	0.25	1/8	1/8	Chord	12/16	1	1	1/16		1/16	1	868						
48	48	567/4	567/4	0.25	3/16	3/16	Chord	12/16	1	1	1/16		1/16	1	869						
48	48	142	142	0.25	1/4	1/4	Chord	12/16	1	1	1/16		1/16	1	870						
48	48	569/4	569/4	0.25	5/16	5/16	Chord	12/16	1	1	1/16		1/16	1	871						
48	48	285/2	285/2	0.25	3/8	3/8	Chord	12/16	1	1	1/16		1/16	1	872						
48	48	571/4	571/4	0.25	7/16	7/16	Chord	12/16	1	1	1/16		1/16	1	873						
