mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
28	28	165/2	165/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	295						
28	28	83	83	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	296						
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	297						
29	29	84	84	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	298						
29	29	169/2	169/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	299						
29	29	85	85	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	300						
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	301						
29	29	86	86	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	302						
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	303						
29	29	84	84	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	304						
29	29	85	85	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	305						
29	29	171/2	171/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	306						
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	307						
30	30	87	87	0.75	0	0	Chord	6/8	1	1	3/16	1/8	3/2	308						
30	30	351/4	351/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	309						
30	30	88	88	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	310						
30	30	353/4	353/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	311						
30	30	177/2	177/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	312	ornamentShortTrill					
30	30	179/2	179/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	313						
30	30	359/4	359/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	314						
30	30	87	87	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	315						
30	30	175/2	175/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	316						
30	30	88	88	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	317						
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	318						
30	30	89	89	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	319						
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	320						
31	31	90	90	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	321						
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	322						
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	323						
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	324						
31	31	92	92	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	325						
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	326						
31	31	90	90	0.75	0	0	Chord	6/8	2	1	3/16	1/8	3/2	327						
31	31	363/4	363/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	328						
31	31	91	91	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	329						
31	31	365/4	365/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	330						
31	31	183/2	183/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	331	ornamentShortTrill					
31	31	185/2	185/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	332						
31	31	371/4	371/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	333						
32	32	93	93	0.75	0	0	Chord	6/8	1	1	3/16	1/8	3/2	334						
32	32	375/4	375/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	335						
32	32	94	94	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	336						
32	32	377/4	377/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	337						
32	32	189/2	189/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	338	ornamentShortTrill					
32	32	191/2	191/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	339						
32	32	383/4	383/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	340						
32	32	93	93	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	341						
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	342						
32	32	94	94	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	343						
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	344						
32	32	95	95	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	345						
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	346						
33	33	96	96	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	347						
33	33	97	97	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	348						
33	33	195/2	195/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	349						
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	350						
33	33	96	96	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	351						
33	33	195/2	195/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4	1/4	1	352						
33	33	96	96	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	353						
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	354						
33	33	97	97	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	355						
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	356						
33	33	98	98	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	357						
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	358						
34	34	99	99	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	359						
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	360						
34	34	100	100	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	361						
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	362						
34	34	101	101	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	363						
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	364						
34	34	99	99	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	365						
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	366						
34	34	100	100	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	367						
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	368						
34	34	101	101	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	369						
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	370						
35	35	102	102	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	371						
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	372						
35	35	103	103	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	373						
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	374						
35	35	104	104	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	375						
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	376						
35	35	102	102	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	377						
35	35	103	103	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	378						
35	35	207/2	207/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	379						
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	380						
36	36	105	105	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	381						
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	382						
36	36	106	106	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	383						
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	384						
36	36	107	107	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	385						
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	386						
36	36	105	105	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	387						
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	388						
36	36	106	106	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	389						
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	390						
36	36	107	107	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	391						
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	392						
37	37	108	108	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	393						
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	394						
37	37	109	109	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	395						
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	396						
37	37	110	110	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	397						
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	398						
37	37	108	108	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	399						
37	37	109	109	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	400						
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	401						
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	402						
38	38	111	111	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	403						
38	38	223/2	223/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	404						
38	38	112	112	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	405						
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	406						
38	38	113	113	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	407						
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	408						
38	38	111	111	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	409						
38	38	223/2	223/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	410						
38	38	112	112	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	411						
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	412						
38	38	113	113	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	413						
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	414						
39	39	114	114	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	415						
39	39	231/2	231/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	416						
39	39	114	114	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	417						
39	39	115	115	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	418						
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4	1/4	1	419						
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	420						
39	39	114	114	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	421						
39	39	229/2	229/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	422						
39	39	115	115	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	423						
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	424						
39	39	116	116	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	425						
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	426						
40	40	117	117	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	427						
40	40	237/2	237/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	428						
40	40	117	117	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	429						
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	430						
40	40	118	118	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	431						
40	40	237/2	237/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	432						
40	40	119	119	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	433						
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	434						
40	40	117	117	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	435						
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	436						
40	40	118	118	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	437						
40	40	237/2	237/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	438						
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	439						
41	41	120	120	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	440						
41	41	241/2	241/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	441						
41	41	121	121	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	442						
41	41	243/2	243/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	443						
41	41	122	122	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	444						
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	445						
41	41	120	120	3.0	0	0	Chord	6/8	1	2	3/4	1/2	3/2	446						
41	41	120	120	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	447						
41	41	121	121	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	448						
41	41	243/2	243/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	449						
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	450						
42	42	123	123	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	451						
42	42	249/2	249/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	452						
42	42	123	123	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	453						
42	42	247/2	247/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	454						
42	42	124	124	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	455						
42	42	249/2	249/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	456						
42	42	125	125	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	457						
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	458						
42	42	123	123	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	459						
42	42	247/2	247/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	460						
42	42	124	124	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	461						
42	42	249/2	249/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	462						
42	42	125	125	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	463						
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	464						
43	43	126	126	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	465						
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	466						
43	43	255/2	255/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	467						
43	43	128	128	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	468						
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	469						
43	43	126	126	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	470						
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	471						
43	43	255/2	255/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8	1/4	3/2	472						
43	43	126	126	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	473						
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	474						
43	43	127	127	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	475						
43	43	255/2	255/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	476						
43	43	128	128	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	477						
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	478						
44	44	129	129	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	479						
44	44	261/2	261/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	480						
44	44	263/2	263/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	481	ornamentShortTrill					
44	44	527/4	527/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32	1/32	1	482						
44	44	1055/8	1055/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32	1/32	1	483						
44	44	129	129	1.0	0	0	Chord	6/8	1	2	1/4	1/4	1	484						
44	44	129	129	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	485						
44	44	130	130	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	486						
44	44	261/2	261/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	487						
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	488						
45	45	132	132	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	489						
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	490						
45	45	133	133	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	491						
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	492						
45	45	134	134	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	493						
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	494						
45	45	132	132	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	495						
45	45	265/2	265/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	496						
45	45	133	133	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	497						
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	498						
45	45	134	134	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	499						
45	45	269/2	269/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	500						
46	46	135	135	0.5	0	0	Chord	6/8	1	2	1/8	1/8	1	501						
46	46	271/2	271/2	0.5	1/8	1/8	Chord	6/8	1	2	1/8	1/8	1	502						
46	46	136	136	0.5	1/4	1/4	Chord	6/8	1	2	1/8	1/8	1	503						
46	46	273/2	273/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8	1/8	1	504						
46	46	137	137	0.5	1/2	1/2	Chord	6/8	1	2	1/8	1/8	1	505						
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8	1/8	1	506						
46	46	135	135	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	507						
46	46	136	136	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	508						
46	46	273/2	273/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	509						
46	46	275/2	275/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	510						
47	47	138	138	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	511						
47	47	277/2	277/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	512						
47	47	139	139	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	513						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	514						
47	47	140	140	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	515						
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	516						
47	47	138	138	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	517						
47	47	277/2	277/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	518						
47	47	139	139	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	519						
47	47	279/2	279/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	520						
47	47	140	140	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	521						
47	47	281/2	281/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	522						
48	48	141	141	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	523						
48	48	283/2	283/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	524						
48	48	142	142	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	525						
48	48	285/2	285/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	526						
48	48	143	143	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	527						
48	48	287/2	287/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	528						
48	48	141	141	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	529						
48	48	142	142	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	530						
48	48	285/2	285/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	531						
48	48	287/2	287/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	532						
49	49	144	144	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	533						
49	49	145	145	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	534						
49	49	291/2	291/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	535						
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	536						
49	49	144	144	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	537						
49	49	289/2	289/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	538						
49	49	145	145	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	539						
49	49	291/2	291/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	540						
49	49	146	146	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	541						
49	49	293/2	293/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	542						
50	50	147	147	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	543						
50	50	148	148	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	544						
50	50	297/2	297/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	545						
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	546						
50	50	147	147	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	547						
50	50	295/2	295/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	548						
50	50	148	148	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	549						
50	50	297/2	297/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	550						
50	50	149	149	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	551						
50	50	299/2	299/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	552						
51	51	150	150	0.75	0	0	Chord	6/8	1	1	3/16	1/8	3/2	553						
51	51	603/4	603/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	554						
51	51	151	151	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	555						
51	51	605/4	605/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	556						
51	51	303/2	303/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	557	ornamentShortTrill					
51	51	305/2	305/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	558						
51	51	611/4	611/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	559						
51	51	150	150	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	560						
51	51	301/2	301/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	561						
51	51	151	151	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	562						
51	51	303/2	303/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	563						
51	51	152	152	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	564						
51	51	305/2	305/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	565						
52	52	153	153	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	566						
52	52	307/2	307/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	567						
52	52	154	154	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	568						
52	52	309/2	309/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	569						
52	52	155	155	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	570						
52	52	311/2	311/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	571						
52	52	153	153	0.75	0	0	Chord	6/8	2	1	3/16	1/8	3/2	572						
52	52	615/4	615/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	573						
52	52	154	154	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	574						
52	52	617/4	617/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	575						
52	52	309/2	309/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	576	ornamentShortTrill					
52	52	311/2	311/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	577						
52	52	623/4	623/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	578						
53	53	156	156	0.75	0	0	Chord	6/8	1	1	3/16	1/8	3/2	579						
53	53	627/4	627/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	580						
53	53	157	157	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	581						
53	53	629/4	629/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	582						
53	53	315/2	315/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	583	ornamentShortTrill					
53	53	317/2	317/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	584						
53	53	635/4	635/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	585						
53	53	156	156	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	586						
53	53	315/2	315/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	587						
54	54	159	159	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	588						
54	54	319/2	319/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	589						
54	54	160	160	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	590						
54	54	321/2	321/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	591						
