mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
32	31	93/2	93/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	292		
32	31	187/4	187/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	293		
33	32	47	47	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	294		
33	32	189/4	189/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	295		
33	32	95/2	95/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	296		
33	32	191/4	191/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	297		
33	32	48	48	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	298		
33	32	193/4	193/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	299		
33	32	47	47	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	300		
33	32	189/4	189/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	301		
33	32	95/2	95/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	302		
33	32	191/4	191/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	303		
33	32	48	48	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	304		
33	32	193/4	193/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	305		
34	33	97/2	97/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	306		
34	33	195/4	195/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	307		
34	33	49	49	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	308		
34	33	99/2	99/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	309		
34	33	97/2	97/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	310		
34	33	195/4	195/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	311		
34	33	49	49	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	312		
34	33	99/2	99/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	313		
35	34	50	50	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	314		
35	34	50	50	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	315		
36	34	51	51	0.5	0	1/4	Chord	3/8	1	1	1/8	1/8	1	316		
37	35	103/2	103/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	317		
37	35	207/4	207/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	318		
37	35	52	52	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	319		
37	35	209/4	209/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	320		
37	35	105/2	105/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	321		
37	35	211/4	211/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	322		
37	35	105/2	105/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	323		
38	36	53	53	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	324		
38	36	213/4	213/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	325		
38	36	107/2	107/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	326		
38	36	53	53	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	327		
38	36	213/4	213/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	328		
38	36	107/2	107/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	329		
38	36	215/4	215/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	330		
38	36	54	54	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	331		
38	36	217/4	217/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	332		
39	37	109/2	109/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	333		
39	37	219/4	219/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	334		
39	37	55	55	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	335		
39	37	221/4	221/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	336		
39	37	111/2	111/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	337		
39	37	223/4	223/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	338		
39	37	109/2	109/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	339		
39	37	219/4	219/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	340		
39	37	55	55	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	341		
40	38	56	56	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	342		
40	38	113/2	113/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	343		
40	38	57	57	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	344		
40	38	56	56	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	345		
40	38	225/4	225/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	346		
40	38	113/2	113/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	347		
40	38	227/4	227/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	348		
40	38	57	57	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	349		
40	38	229/4	229/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	350		
41	39	115/2	115/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	351		
41	39	231/4	231/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	352		
41	39	58	58	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	353		
41	39	233/4	233/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	354		
41	39	117/2	117/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	355		
41	39	235/4	235/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	356		
41	39	115/2	115/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	357		
41	39	231/4	231/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	358		
41	39	58	58	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	359		
41	39	233/4	233/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	360		
41	39	117/2	117/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	361		
41	39	235/4	235/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	362		
42	40	59	59	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	363		
42	40	237/4	237/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	364		
42	40	119/2	119/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	365		
42	40	239/4	239/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	366		
42	40	60	60	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	367		
42	40	241/4	241/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	368		
42	40	59	59	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	369		
42	40	237/4	237/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	370		
42	40	119/2	119/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	371		
42	40	239/4	239/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	372		
42	40	60	60	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	373		
42	40	241/4	241/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	374		
43	41	121/2	121/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	375		
43	41	243/4	243/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	376		
43	41	61	61	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	377		
43	41	245/4	245/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	378		
43	41	123/2	123/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	379		
43	41	247/4	247/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	380		
43	41	121/2	121/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	381		
43	41	243/4	243/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	382		
43	41	61	61	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	383		
43	41	245/4	245/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	384		
43	41	123/2	123/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	385		
43	41	247/4	247/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	386		
44	42	62	62	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	387		
44	42	249/4	249/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	388		
44	42	125/2	125/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	389		
44	42	251/4	251/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	390		
44	42	63	63	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	391		
44	42	253/4	253/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	392		
44	42	62	62	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	393		
44	42	249/4	249/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	394		
44	42	125/2	125/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	395		
44	42	251/4	251/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	396		
44	42	63	63	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	397		
44	42	253/4	253/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	398		
45	43	127/2	127/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	399		
45	43	255/4	255/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	400		
45	43	64	64	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	401		
45	43	257/4	257/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	402		
45	43	129/2	129/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	403		
45	43	259/4	259/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	404		
45	43	127/2	127/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	405		
45	43	255/4	255/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	406		
45	43	64	64	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	407		
45	43	257/4	257/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	408		
45	43	129/2	129/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	409		
45	43	259/4	259/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	410		
46	44	65	65	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	411		
46	44	261/4	261/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	412		
46	44	131/2	131/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	413		
46	44	263/4	263/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	414		
46	44	66	66	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	415		
46	44	265/4	265/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	416		
46	44	65	65	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	417		
46	44	261/4	261/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	418		
46	44	131/2	131/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	419		
46	44	263/4	263/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	420		
46	44	66	66	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	421		
46	44	265/4	265/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	422		
47	45	133/2	133/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	423		
47	45	267/4	267/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	424		
47	45	67	67	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	425		
47	45	269/4	269/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	426		
47	45	135/2	135/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	427		
47	45	271/4	271/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	428		
47	45	133/2	133/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	429		
47	45	67	67	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	430		
47	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	431		
48	46	68	68	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	432		
48	46	273/4	273/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	433		
48	46	137/2	137/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	434		
48	46	275/4	275/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	435		
48	46	69	69	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	436		
48	46	277/4	277/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	437		
48	46	68	68	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	438		
48	46	137/2	137/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	439		
48	46	69	69	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	440		
49	47	139/2	139/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	441		
49	47	70	70	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	442		
49	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	443		
49	47	139/2	139/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	444		
49	47	279/4	279/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	445		
49	47	70	70	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	446		
49	47	281/4	281/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	447		
49	47	141/2	141/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	448		
49	47	283/4	283/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	449		
50	48	71	71	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	450		
50	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	451		
50	48	72	72	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	452		
50	48	71	71	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	453		
50	48	285/4	285/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	454		
50	48	143/2	143/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	455		
50	48	287/4	287/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	456		
50	48	72	72	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	457		
50	48	289/4	289/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	458		
51	49	145/2	145/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	459		
51	49	291/4	291/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	460		
51	49	73	73	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	461		
51	49	293/4	293/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	462		
51	49	147/2	147/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	463		
51	49	295/4	295/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	464		
51	49	145/2	145/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	465		
51	49	291/4	291/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	466		
51	49	73	73	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	467		
51	49	293/4	293/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	468		
51	49	147/2	147/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	469		
51	49	295/4	295/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	470		
52	50	74	74	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	471		
52	50	297/4	297/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	472		
52	50	149/2	149/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	473		
52	50	299/4	299/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	474		
52	50	75	75	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	475		
52	50	301/4	301/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	476		
52	50	74	74	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	477		
52	50	297/4	297/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	478		
52	50	149/2	149/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	479		
52	50	299/4	299/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	480		
52	50	75	75	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	481		
52	50	301/4	301/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	482		
53	51	151/2	151/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	483		
53	51	303/4	303/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	484		
53	51	76	76	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	485		
53	51	305/4	305/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	486		
53	51	153/2	153/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	487		
53	51	307/4	307/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	488		
53	51	151/2	151/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	489		
53	51	303/4	303/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	490		
53	51	76	76	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	491		
53	51	305/4	305/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	492		
53	51	153/2	153/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	493		
53	51	307/4	307/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	494		
54	52	77	77	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	495		
54	52	78	78	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	496		
54	52	77	77	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	497		
54	52	309/4	309/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	498		
54	52	155/2	155/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	499		
54	52	311/4	311/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	500		
54	52	78	78	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	501		
54	52	313/4	313/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	502		
55	53	157/2	157/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	503		
55	53	315/4	315/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	504		
55	53	79	79	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	505		
55	53	317/4	317/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	506		
55	53	159/2	159/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	507		
55	53	319/4	319/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	508		
55	53	157/2	157/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	509		
55	53	79	79	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	510		
55	53	159/2	159/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	511		
56	54	80	80	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	512		
56	54	321/4	321/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	513		
56	54	161/2	161/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	514		
56	54	80	80	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	515		
56	54	321/4	321/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	516		
56	54	161/2	161/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	517		
56	54	323/4	323/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	518		
56	54	81	81	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	519		
56	54	325/4	325/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	520		
57	55	163/2	163/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	521		
57	55	327/4	327/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	522		
57	55	82	82	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	523		
57	55	329/4	329/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	524		
57	55	165/2	165/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	525		
57	55	331/4	331/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	526		
57	55	163/2	163/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	527		
57	55	327/4	327/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	528		
57	55	82	82	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	529		
58	56	83	83	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	530		
58	56	333/4	333/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	531		
58	56	167/2	167/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	532		
58	56	83	83	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	533		
58	56	333/4	333/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	534		
58	56	167/2	167/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	535		
58	56	335/4	335/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	536		
58	56	84	84	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	537		
58	56	337/4	337/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	538		
59	57	169/2	169/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	539		
59	57	339/4	339/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	540		
59	57	85	85	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	541		
59	57	341/4	341/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	542		
59	57	171/2	171/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	543		
59	57	343/4	343/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	544		
59	57	169/2	169/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	545		
59	57	339/4	339/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	546		
59	57	85	85	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	547		
59	57	341/4	341/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	548		
59	57	171/2	171/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	549		
59	57	343/4	343/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	550		
60	58	86	86	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	551		
60	58	345/4	345/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	552		
60	58	173/2	173/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	553		
60	58	86	86	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	554		
60	58	345/4	345/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	555		
60	58	173/2	173/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	556		
60	58	347/4	347/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	557		
60	58	87	87	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	558		
60	58	349/4	349/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	559		
61	59	175/2	175/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	560		
61	59	351/4	351/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	561		
61	59	88	88	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	562		
61	59	353/4	353/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	563		
61	59	177/2	177/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	564		
61	59	355/4	355/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	565		
61	59	175/2	175/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	566		
61	59	88	88	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	567		
61	59	177/2	177/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	568		
62	60	89	89	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	569		
62	60	357/4	357/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	570		
62	60	179/2	179/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	571		
62	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	572		
62	60	90	90	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	573		
62	60	361/4	361/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	574		
62	60	89	89	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	575		
62	60	357/4	357/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	576		
62	60	179/2	179/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	577		
62	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	578		
62	60	90	90	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	579		
62	60	361/4	361/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	580		
63	61	181/2	181/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	581		
63	61	363/4	363/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	582		
63	61	91	91	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	583		
63	61	365/4	365/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	584		
63	61	183/2	183/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	585		
63	61	367/4	367/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	586		
