mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
24	22	177/2	177/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	296						
25	23	89	89	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	297						
25	23	179/2	179/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	298						
25	23	90	90	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	299						
25	23	181/2	181/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	300						
25	23	91	91	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	301						
25	23	183/2	183/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	302						
25	23	92	92	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	303						
25	23	185/2	185/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	304						
25	23	89	89	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	305						
25	23	179/2	179/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	306						
25	23	90	90	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	307						
25	23	181/2	181/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	308						
25	23	91	91	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	309						
25	23	92	92	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	310						
26	24	93	93	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	311						
26	24	96	96	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	312						
26	24	193/2	193/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	313						
26	24	93	93	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	314						
26	24	94	94	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	315						
26	24	189/2	189/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	316						
26	24	95	95	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	317						
26	24	191/2	191/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	318						
26	24	96	96	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	319						
26	24	193/2	193/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	320						
27	25	97	97	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	321						
27	25	98	98	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	322						
27	25	197/2	197/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	323						
27	25	99	99	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	324						
27	25	100	100	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	325						
27	25	97	97	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	326						
27	25	100	100	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	327						
27	25	201/2	201/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	328						
28	26	101	101	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	329						
28	26	102	102	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	330						
28	26	103	103	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	331						
28	26	104	104	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	332						
28	26	101	101	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	333						
28	26	102	102	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	334						
28	26	205/2	205/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	335						
28	26	103	103	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	336						
28	26	104	104	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	337						
28	26	209/2	209/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	338						
29	27	105	105	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	339						
29	27	106	106	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	340						
29	27	213/2	213/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	341						
29	27	107	107	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	342						
29	27	108	108	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	343						
29	27	217/2	217/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	344						
29	27	105	105	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	345						
29	27	211/2	211/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	346						
29	27	106	106	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	347						
29	27	213/2	213/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	348						
29	27	107	107	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	349						
29	27	215/2	215/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	350						
29	27	108	108	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	351						
29	27	217/2	217/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	352						
30	28	109	109	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	353						
30	28	110	110	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	354						
30	28	111	111	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	355						
30	28	112	112	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	356						
30	28	109	109	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	357						
30	28	219/2	219/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	358						
30	28	110	110	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	359						
30	28	221/2	221/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	360						
30	28	111	111	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	361						
30	28	223/2	223/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	362						
30	28	112	112	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	363						
30	28	225/2	225/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	364						
31	29	113	113	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	365						
31	29	227/2	227/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	366						
31	29	114	114	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	367						
31	29	229/2	229/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	368						
31	29	115	115	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	369						
31	29	231/2	231/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	370						
31	29	116	116	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	371						
31	29	233/2	233/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	372						
31	29	113	113	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	373						
31	29	114	114	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	374						
31	29	115	115	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	375						
31	29	116	116	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	376						
32	30	117	117	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	377						
32	30	235/2	235/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	378						
32	30	118	118	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	379						
32	30	237/2	237/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	380						
32	30	119	119	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	381						
32	30	239/2	239/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	382						
32	30	120	120	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	383						
32	30	241/2	241/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	384						
32	30	117	117	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	385						
32	30	118	118	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	386						
32	30	119	119	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	387						
32	30	120	120	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	388						
33	31	121	121	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	389						
33	31	243/2	243/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	390						
33	31	122	122	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	391						
33	31	245/2	245/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	392						
33	31	123	123	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	393						
33	31	247/2	247/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	394						
33	31	124	124	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	395						
33	31	249/2	249/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	396						
33	31	121	121	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	397						
33	31	122	122	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	398						
33	31	123	123	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	399						
33	31	124	124	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	400						
34	32	125	125	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	401						
34	32	251/2	251/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	402						
34	32	126	126	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	403						
34	32	253/2	253/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	404						
34	32	127	127	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	405						
34	32	255/2	255/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	406						
34	32	128	128	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	407						
34	32	257/2	257/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	408						
34	32	125	125	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	409						
34	32	126	126	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	410						
34	32	253/2	253/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	411						
34	32	127	127	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	412						
34	32	128	128	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	413						
34	32	257/2	257/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	414						
35	33	129	129	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	415						
35	33	259/2	259/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	416						
35	33	130	130	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	417						
35	33	261/2	261/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	418						
35	33	131	131	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	419						
35	33	263/2	263/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	420						
35	33	132	132	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	421						
35	33	265/2	265/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	422						
35	33	129	129	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	423						
35	33	130	130	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	424						
35	33	131	131	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	425						
35	33	132	132	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	426						
36	34	133	133	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	427						
36	34	267/2	267/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	428						
36	34	134	134	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	429						
36	34	269/2	269/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	430						
36	34	135	135	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	431						
36	34	271/2	271/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	432						
36	34	136	136	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	433						
36	34	273/2	273/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	434						
36	34	133	133	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	435						
36	34	267/2	267/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	436						
36	34	134	134	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	437						
36	34	269/2	269/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	438						
36	34	135	135	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	439						
36	34	271/2	271/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	440						
36	34	136	136	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	441						
36	34	273/2	273/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	442						
37	35	137	137	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	443						
37	35	138	138	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	444						
37	35	139	139	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	445						
37	35	140	140	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	446						
37	35	137	137	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	447						
37	35	275/2	275/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	448						
37	35	138	138	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	449						
37	35	277/2	277/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	450						
37	35	139	139	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	451						
37	35	279/2	279/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	452						
37	35	140	140	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	453						
37	35	281/2	281/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	454						
38	36	141	141	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	455						
38	36	283/2	283/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	456						
38	36	142	142	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	457						
38	36	285/2	285/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	458						
38	36	143	143	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	459						
38	36	144	144	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	460						
38	36	141	141	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	461						
38	36	283/2	283/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	462						
38	36	142	142	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	463						
38	36	285/2	285/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	464						
38	36	143	143	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	465						
38	36	287/2	287/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	466						
38	36	144	144	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	467						
38	36	289/2	289/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	468						
39	37	145	145	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	469						
39	37	146	146	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	470						
39	37	293/2	293/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	471						
39	37	147	147	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	472						
39	37	295/2	295/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	473						
39	37	148	148	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	474						
39	37	297/2	297/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	475						
39	37	145	145	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	476						
39	37	146	146	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	477						
39	37	147	147	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	478						
39	37	148	148	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	479						
40	38	149	149	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	480						
40	38	299/2	299/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	481						
40	38	150	150	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	482						
40	38	301/2	301/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	483						
40	38	151	151	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	484						
40	38	303/2	303/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	485						
40	38	152	152	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	486						
40	38	305/2	305/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	487						
40	38	149	149	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	488						
40	38	150	150	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	489						
40	38	151	151	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	490						
40	38	152	152	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	491						
41	39	153	153	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	492						
41	39	307/2	307/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	493						
41	39	154	154	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	494						
41	39	309/2	309/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	495						
41	39	155	155	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	496						
41	39	311/2	311/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	497						
41	39	156	156	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	498						
41	39	313/2	313/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	499						
41	39	153	153	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	500						
41	39	307/2	307/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	501						
41	39	154	154	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	502						
41	39	309/2	309/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	503						
41	39	155	155	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	504						
41	39	311/2	311/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	505						
41	39	156	156	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	506						
41	39	313/2	313/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	507						
42	40	157	157	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	508						
42	40	315/2	315/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	509						
42	40	158	158	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	510						
42	40	317/2	317/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	511						
42	40	159	159	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	512						
42	40	319/2	319/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	513						
42	40	160	160	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	514						
42	40	321/2	321/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	515						
42	40	157	157	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	516						
42	40	315/2	315/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	517						
42	40	158	158	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	518						
42	40	317/2	317/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	519						
42	40	159	159	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	520						
42	40	319/2	319/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	521						
42	40	160	160	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	522						
42	40	321/2	321/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	523						
43	41	161	161	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	524						
43	41	323/2	323/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	525						
43	41	162	162	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	526						
43	41	325/2	325/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	527						
43	41	163	163	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	528						
43	41	327/2	327/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	529						
43	41	164	164	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	530						
43	41	329/2	329/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	531						
43	41	161	161	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	532						
43	41	323/2	323/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	533						
43	41	162	162	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	534						
43	41	325/2	325/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	535						
43	41	163	163	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	536						
43	41	164	164	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	537						
44	42	165	165	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	538						
44	42	165	165	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	539						
44	42	166	166	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	540						
44	42	167	167	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	541						
