mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
35	33	49	49	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	291							
35	33	99/2	99/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	292							
35	33	97/2	97/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	293							
35	33	49	49	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	294							
35	33	99/2	99/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	295							
36	34	50	50	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	296							
36	34	101/2	101/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	297							
36	34	203/4	203/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	298							
36	34	51	51	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	299							
36	34	205/4	205/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	300							
36	34	50	50	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	301							
36	34	101/2	101/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	302							
36	34	51	51	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	303							
37	35	103/2	103/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	304							
37	35	207/4	207/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	305							
37	35	52	52	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	306							
37	35	209/4	209/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	307							
37	35	105/2	105/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	308							
37	35	211/4	211/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	309							
37	35	103/2	103/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	310							
37	35	207/4	207/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	311							
37	35	52	52	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	312							
37	35	105/2	105/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	313							
38	36	53	53	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	314							
38	36	213/4	213/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	315							
38	36	107/2	107/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	316							
38	36	215/4	215/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	317							
38	36	54	54	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	318							
38	36	217/4	217/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	319							
38	36	53	53	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	320							
38	36	107/2	107/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	321							
38	36	215/4	215/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	322							
38	36	54	54	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	323							
38	36	217/4	217/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	324							
39	37	109/2	109/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	325							
39	37	55	55	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	326							
39	37	221/4	221/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	327							
39	37	111/2	111/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	328							
39	37	223/4	223/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	329							
39	37	109/2	109/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	330							
39	37	55	55	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	331							
39	37	111/2	111/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	332							
40	38	56	56	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	333							
40	38	113/2	113/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	334							
40	38	227/4	227/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	335							
40	38	57	57	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	336							
40	38	229/4	229/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	337							
40	38	56	56	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	338							
40	38	113/2	113/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	339							
40	38	57	57	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	340							
41	39	115/2	115/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	341							
41	39	231/4	231/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	342							
41	39	58	58	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	343							
41	39	233/4	233/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	344							
41	39	117/2	117/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	345							
41	39	235/4	235/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	346							
41	39	115/2	115/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	347							
41	39	58	58	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	348							
41	39	117/2	117/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	349							
42	40	59	59	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	350							
42	40	237/4	237/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	351							
42	40	119/2	119/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	352							
42	40	239/4	239/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	353							
42	40	60	60	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	354							
42	40	241/4	241/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	355							
42	40	59	59	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	356							
42	40	119/2	119/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	357							
42	40	60	60	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	358							
43	41	121/2	121/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	359							
43	41	243/4	243/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	360							
43	41	61	61	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	361							
43	41	245/4	245/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	362							
43	41	123/2	123/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	363							
43	41	247/4	247/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	364							
43	41	121/2	121/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	365							
43	41	61	61	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	366							
43	41	123/2	123/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	367							
44	42	62	62	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	368							
44	42	249/4	249/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	369							
44	42	125/2	125/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	370							
44	42	251/4	251/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	371							
44	42	63	63	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	372							
44	42	253/4	253/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	373							
44	42	62	62	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	374							
44	42	125/2	125/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	375							
44	42	63	63	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	376							
45	43	127/2	127/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	377							
45	43	255/4	255/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	378							
45	43	64	64	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	379							
45	43	257/4	257/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	380							
45	43	129/2	129/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	381							
45	43	259/4	259/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	382							
45	43	127/2	127/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	383							
45	43	255/4	255/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	384							
45	43	64	64	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	385							
45	43	129/2	129/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	386							
46	44	65	65	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	387							
46	44	261/4	261/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	388							
46	44	131/2	131/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	389							
46	44	263/4	263/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	390							
46	44	66	66	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	391							
46	44	265/4	265/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	392							
46	44	65	65	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	393							
46	44	131/2	131/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	394							
46	44	263/4	263/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	395							
46	44	66	66	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	396							
46	44	265/4	265/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	397							
47	45	133/2	133/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	398							
47	45	267/4	267/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	399							
47	45	67	67	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	400							
47	45	269/4	269/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	401							
47	45	135/2	135/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	402							
47	45	271/4	271/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	403							
47	45	133/2	133/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	404							
47	45	67	67	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	405							
47	45	135/2	135/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	406							
48	46	68	68	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	407							
48	46	137/2	137/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	408							
48	46	69	69	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	409							
48	46	68	68	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	410							
48	46	273/4	273/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	411							
48	46	137/2	137/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	412							
48	46	275/4	275/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	413							
48	46	69	69	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	414							
48	46	277/4	277/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	415							
49	47	139/2	139/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	416							
49	47	279/4	279/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	417							
49	47	70	70	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	418	ornamentTrill						
49	47	283/4	283/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	419							
49	47	139/2	139/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	420							
49	47	279/4	279/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	421							
49	47	70	70	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	422							
49	47	141/2	141/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	423							
50	48	71	71	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	424							
50	48	71	71	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	425							
50	48	143/2	143/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	426							
51	48	72	72	0.25	0	1/4	Chord	3/8	1	1	1/16	1/16	1	427							
51	48	289/4	289/4	0.25	1/16	5/16	Chord	3/8	1	1	1/16	1/16	1	428							
52	49	145/2	145/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	429							
52	49	291/4	291/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	430							
52	49	73	73	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	431							
52	49	293/4	293/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	432							
52	49	147/2	147/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	433							
52	49	73	73	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	434							
52	49	293/4	293/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	435							
52	49	147/2	147/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	436							
52	49	295/4	295/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	437							
53	50	74	74	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	438							
53	50	149/2	149/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	439							
53	50	75	75	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	440							
53	50	74	74	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	441							
53	50	297/4	297/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	442							
53	50	149/2	149/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	443							
53	50	299/4	299/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	444							
53	50	75	75	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	445							
53	50	301/4	301/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	446							
54	51	151/2	151/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	447							
54	51	303/4	303/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	448							
54	51	76	76	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	449							
54	51	305/4	305/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	450							
54	51	153/2	153/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	451							
54	51	307/4	307/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	452							
54	51	151/2	151/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	453							
54	51	76	76	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	454							
54	51	153/2	153/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	455							
55	52	77	77	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	456							
55	52	309/4	309/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	457							
55	52	155/2	155/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	458							
55	52	311/4	311/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	459							
55	52	78	78	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	460							
55	52	313/4	313/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	461							
55	52	77	77	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	462							
55	52	155/2	155/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	463							
55	52	78	78	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	464							
56	53	157/2	157/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	465							
56	53	315/4	315/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	466							
56	53	79	79	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	467							
56	53	317/4	317/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	468							
56	53	159/2	159/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	469							
56	53	157/2	157/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	470							
56	53	79	79	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	471							
56	53	317/4	317/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	472							
56	53	159/2	159/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	473							
56	53	319/4	319/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	474							
57	54	80	80	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	475							
57	54	161/2	161/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	476							
57	54	81	81	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	477							
57	54	80	80	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	478							
57	54	321/4	321/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	479							
57	54	161/2	161/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	480							
57	54	323/4	323/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	481							
57	54	81	81	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	482							
57	54	325/4	325/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	483							
58	55	163/2	163/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	484							
58	55	327/4	327/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	485							
58	55	82	82	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	486							
58	55	329/4	329/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	487							
58	55	165/2	165/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	488							
58	55	331/4	331/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	489							
58	55	163/2	163/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	490							
58	55	82	82	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	491							
58	55	165/2	165/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	492							
59	56	83	83	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	493							
59	56	333/4	333/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	494							
59	56	167/2	167/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	495							
59	56	335/4	335/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	496							
59	56	84	84	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	497							
59	56	83	83	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	498							
59	56	335/4	335/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	499							
59	56	84	84	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	500							
59	56	337/4	337/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	501							
60	57	169/2	169/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	502							
60	57	339/4	339/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	503							
60	57	85	85	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	504							
60	57	341/4	341/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	505							
60	57	171/2	171/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	506							
60	57	343/4	343/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	507							
60	57	169/2	169/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	508							
60	57	85	85	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	509							
60	57	171/2	171/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	510							
61	58	86	86	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	511							
61	58	345/4	345/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	512							
61	58	173/2	173/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	513							
61	58	347/4	347/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	514							
61	58	87	87	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	515							
61	58	86	86	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	516							
61	58	347/4	347/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	517							
61	58	87	87	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	518							
61	58	349/4	349/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	519							
62	59	175/2	175/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	520							
62	59	351/4	351/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	521							
62	59	88	88	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	522							
62	59	353/4	353/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	523							
62	59	177/2	177/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	524							
62	59	355/4	355/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	525							
62	59	175/2	175/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	526							
62	59	88	88	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	527							
62	59	177/2	177/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	528							
63	60	89	89	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	529							
63	60	357/4	357/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	530							
63	60	179/2	179/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	531							
63	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	532							
63	60	90	90	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	533							
63	60	89	89	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	534							
63	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	535							
63	60	90	90	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	536							
63	60	361/4	361/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	537							
64	61	181/2	181/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	538							
64	61	363/4	363/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	539							
64	61	91	91	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	540							
64	61	365/4	365/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	541							
64	61	183/2	183/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	542							
64	61	367/4	367/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	543							
64	61	181/2	181/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	544							
64	61	91	91	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	545							
65	62	92	92	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	546							
65	62	369/4	369/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	547							
65	62	185/2	185/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	548							
65	62	371/4	371/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	549							
65	62	93	93	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	550							
65	62	373/4	373/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	551							
65	62	92	92	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	552							
65	62	185/2	185/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	553							
66	63	187/2	187/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	554							
66	63	375/4	375/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	555							
66	63	94	94	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	556							
66	63	377/4	377/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	557							
66	63	189/2	189/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	558							
66	63	379/4	379/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	559							
66	63	187/2	187/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	560							
66	63	94	94	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	561							
66	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	562							
67	64	95	95	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	563							
67	64	96	96	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	564							
67	64	95	95	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	565							
67	64	381/4	381/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	566							
67	64	191/2	191/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	567							
67	64	383/4	383/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	568							
67	64	96	96	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	569							
67	64	385/4	385/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	570							
68	65	193/2	193/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	571							
68	65	387/4	387/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	572							
68	65	97	97	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	573							
68	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	574							
68	65	193/2	193/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	575							
68	65	97	97	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	576							
68	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	577							
69	66	98	98	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	578							
69	66	197/2	197/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	579							
69	66	395/4	395/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	580							
69	66	99	99	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	581							
69	66	397/4	397/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	582							
69	66	98	98	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	583							
69	66	197/2	197/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	584							
69	66	99	99	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	585							
70	67	199/2	199/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	586							
