mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
25	25	74	74	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	301								
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	302								
25	25	72	72	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	303								
25	25	145/2	145/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	304								
25	25	73	73	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	305								
25	25	147/2	147/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	306								
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	307								
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	308								
26	26	75	75	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	309								
26	26	75	75	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	310								
26	26	75	75	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	311								
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	312								
26	26	76	76	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	313								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	314								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	315								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	316								
26	26	75	75	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	317								
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	318								
26	26	76	76	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	319								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	320								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	321								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	322								
26	26	75	75	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	323								
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8		1/8	1	324								
26	26	76	76	0.5	1/4	1/4	Chord	3/4	2	2	1/8		1/8	1	325								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	326								
26	26	77	77	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	327								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	328								
27	27	78	78	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	329	ornamentShortTrill							
27	27	157/2	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	330								
27	27	79	79	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	331								
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	332								
27	27	80	80	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	333								
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	334								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	335								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	336								
27	27	78	78	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	337								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	1	3	1/4		1/4	1	338								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	1	3	1/4		1/4	1	339								
27	27	78	78	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	340								
27	27	79	79	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	341								
27	27	80	80	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	342								
28	28	81	81	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	343								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	344								
28	28	81	81	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	345								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	1	2	1/2		1/2	1	346								
28	28	81	81	1.0	0	0	Chord	3/4	1	3	1/4		1/4	1	347								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	1	3	1/2		1/2	1	348								
28	28	81	81	0.5	0	0	Chord	3/4	2	2	1/8		1/8	1	349								
28	28	163/2	163/2	0.25	1/8	1/8	Chord	3/4	2	2	1/16		1/16	1	350								
28	28	327/4	327/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	351								
28	28	82	82	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	352								
