mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
16	15	44	44	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	287						
16	15	177/4	177/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	288						
16	15	89/2	89/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	289						
16	15	45	45	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	290						
17	16	181/4	181/4	1.5	0	0	Chord	12/16	1	1	3/8	1/4	3/2	291						
17	16	187/4	187/4	0.5	3/8	3/8	Chord	12/16	1	1	1/8	1/8	1	292						
17	16	189/4	189/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	293						
17	16	95/2	95/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	294						
17	16	48	48	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	295						
17	16	181/4	181/4	0.25	0	0	Chord	12/16	1	2	1/16	1/16	1	296						
17	16	91/2	91/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	297						
17	16	183/4	183/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	298						
17	16	46	46	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	299						
17	16	185/4	185/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	300						
17	16	93/2	93/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	301						
17	16	187/4	187/4	1.5	3/8	3/8	Chord	12/16	1	2	3/8	1/4	3/2	302						
17	16	181/4	181/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	303						
17	16	91/2	91/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	304						
17	16	183/4	183/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	305						
17	16	46	46	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	306						
17	16	93/2	93/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	307						
17	16	187/4	187/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	308						
17	16	47	47	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	309						
17	16	189/4	189/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	310						
17	16	95/2	95/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	311						
17	16	191/4	191/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	312						
17	16	48	48	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	313						
18	17	193/4	193/4	0.75	0	0	Chord	12/16	1	1	3/16	1/8	3/2	314						
18	17	49	49	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	315						
18	17	99/2	99/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	316						
18	17	199/4	199/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	317						
18	17	101/2	101/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	318						
18	17	51	51	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	319						
18	17	193/4	193/4	0.5	0	0	Chord	12/16	1	2	1/8	1/8	1	320						
18	17	195/4	195/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	321						
18	17	49	49	0.75	3/16	3/16	Chord	12/16	1	2	3/16	1/8	3/2	322						
18	17	199/4	199/4	0.5	3/8	3/8	Chord	12/16	1	2	1/8	1/8	1	323						
18	17	201/4	201/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	324						
18	17	101/2	101/2	0.75	9/16	9/16	Chord	12/16	1	2	3/16	1/8	3/2	325						
18	17	193/4	193/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	326						
18	17	97/2	97/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	327						
18	17	195/4	195/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	328						
18	17	49	49	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	329						
18	17	197/4	197/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	330						
18	17	99/2	99/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	331						
18	17	199/4	199/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	332						
18	17	50	50	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	333						
18	17	201/4	201/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	334						
18	17	101/2	101/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	335						
18	17	203/4	203/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	336						
18	17	51	51	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	337						
19	18	205/4	205/4	0.5	0	0	Chord	12/16	1	1	1/8	1/8	1	338						
19	18	207/4	207/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	339						
19	18	52	52	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	340						
19	18	105/2	105/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	341						
19	18	211/4	211/4	0.5	3/8	3/8	Chord	12/16	1	1	1/8	1/8	1	342						
19	18	213/4	213/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	343						
19	18	107/2	107/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	344						
19	18	54	54	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	345						
19	18	103/2	103/2	0.5	1/16	1/16	Chord	12/16	1	2	1/8	1/8	1	346						
19	18	52	52	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	347						
19	18	209/4	209/4	0.5	1/4	1/4	Chord	12/16	1	2	1/8	1/8	1	348						
19	18	53	53	0.5	7/16	7/16	Chord	12/16	1	2	1/8	1/8	1	349						
19	18	107/2	107/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	350						
19	18	215/4	215/4	0.5	5/8	5/8	Chord	12/16	1	2	1/8	1/8	1	351						
19	18	205/4	205/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	352						
19	18	207/4	207/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	353						
19	18	52	52	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	354						
19	18	105/2	105/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	355						
19	18	211/4	211/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	356						
19	18	213/4	213/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	357						
19	18	107/2	107/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	358						
19	18	54	54	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	359						
20	19	217/4	217/4	0.5	0	0	Chord	12/16	1	1	1/8	1/8	1	360						
20	19	219/4	219/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	361						
20	19	55	55	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	362						
20	19	111/2	111/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	363						
20	19	223/4	223/4	0.5	3/8	3/8	Chord	12/16	1	1	1/8	1/8	1	364						
20	19	225/4	225/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	365						
20	19	113/2	113/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	366						
20	19	57	57	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	367						
20	19	109/2	109/2	0.5	1/16	1/16	Chord	12/16	1	2	1/8	1/8	1	368						
20	19	55	55	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	369						
20	19	221/4	221/4	0.5	1/4	1/4	Chord	12/16	1	2	1/8	1/8	1	370						
20	19	56	56	0.5	7/16	7/16	Chord	12/16	1	2	1/8	1/8	1	371						
20	19	113/2	113/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	372						
20	19	227/4	227/4	0.5	5/8	5/8	Chord	12/16	1	2	1/8	1/8	1	373						
20	19	217/4	217/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	374						
20	19	219/4	219/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	375						
20	19	55	55	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	376						
20	19	111/2	111/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	377						
20	19	223/4	223/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	378						
20	19	225/4	225/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	379						
20	19	113/2	113/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	380						
20	19	57	57	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	381						
21	20	229/4	229/4	1.5	0	0	Chord	12/16	1	1	3/8	1/4	3/2	382						
21	20	235/4	235/4	1.5	3/8	3/8	Chord	12/16	1	1	3/8	1/4	3/2	383						
21	20	115/2	115/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	384						
21	20	231/4	231/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	385						
21	20	58	58	0.25	3/16	3/16	Chord	12/16	1	2	1/16	1/16	1	386						
21	20	233/4	233/4	0.25	1/4	1/4	Chord	12/16	1	2	1/16	1/16	1	387						
21	20	117/2	117/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	388						
21	20	235/4	235/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	389						
21	20	59	59	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	390						
21	20	237/4	237/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	391						
21	20	119/2	119/2	0.25	9/16	9/16	Chord	12/16	1	2	1/16	1/16	1	392						
21	20	239/4	239/4	0.25	5/8	5/8	Chord	12/16	1	2	1/16	1/16	1	393						
21	20	60	60	0.25	11/16	11/16	Chord	12/16	1	2	1/16	1/16	1	394						
21	20	229/4	229/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	395						
21	20	231/4	231/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	396						
21	20	58	58	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	397						
21	20	117/2	117/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	398						
21	20	235/4	235/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	399						
21	20	237/4	237/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	400						
21	20	119/2	119/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	401						
21	20	60	60	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	402						
22	21	241/4	241/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	403						
22	21	121/2	121/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	404						
22	21	243/4	243/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	405						
22	21	61	61	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	406						
22	21	123/2	123/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	407						
22	21	247/4	247/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	408						
22	21	62	62	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	409						
22	21	249/4	249/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	410						
22	21	125/2	125/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	411						
22	21	63	63	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	412						
22	21	241/4	241/4	0.5	0	0	Chord	12/16	1	2	1/8	1/8	1	413						
22	21	63	63	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	414						
22	21	241/4	241/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	415						
22	21	121/2	121/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	416						
22	21	243/4	243/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	417						
22	21	61	61	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	418						
22	21	245/4	245/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	419						
22	21	123/2	123/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	420						
22	21	247/4	247/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	421						
22	21	62	62	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	422						
22	21	249/4	249/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	423						
22	21	125/2	125/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	424						
22	21	251/4	251/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	425						
22	21	63	63	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	426						
23	22	253/4	253/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	427						
23	22	127/2	127/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	428						
23	22	255/4	255/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	429						
23	22	64	64	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	430						
23	22	257/4	257/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	431						
23	22	129/2	129/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	432						
23	22	259/4	259/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	433						
23	22	65	65	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	434						
23	22	261/4	261/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	435						
23	22	131/2	131/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	436						
23	22	263/4	263/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	437						
23	22	66	66	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	438						
23	22	253/4	253/4	0.75	0	0	Chord	12/16	2	1	3/16	1/8	3/2	439						
23	22	64	64	0.75	3/16	3/16	Chord	12/16	2	1	3/16	1/8	3/2	440						
23	22	259/4	259/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	441						
23	22	253/4	253/4	0.75	0	0	Chord	12/16	2	2	3/16	1/8	3/2	442						
23	22	64	64	0.75	3/16	3/16	Chord	12/16	2	2	3/16	1/8	3/2	443						
23	22	259/4	259/4	0.5	3/8	3/8	Chord	12/16	2	2	1/8	1/8	1	444						
23	22	261/4	261/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	445						
23	22	131/2	131/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	446						
23	22	66	66	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	447						
24	23	265/4	265/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	448						
24	23	133/2	133/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	449						
24	23	267/4	267/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	450						
24	23	67	67	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	451						
24	23	269/4	269/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	452						
24	23	135/2	135/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	453						
24	23	271/4	271/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	454						
24	23	68	68	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	455						
24	23	273/4	273/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	456						
24	23	137/2	137/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	457						
24	23	275/4	275/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	458						
24	23	69	69	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	459						
24	23	265/4	265/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	460						
24	23	133/2	133/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	461						
24	23	267/4	267/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	462						
24	23	67	67	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	463						
24	23	269/4	269/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	464						
24	23	135/2	135/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	465						
24	23	271/4	271/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	466						
24	23	68	68	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	467						
24	23	273/4	273/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	468						
24	23	137/2	137/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	469						
24	23	275/4	275/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	470						
24	23	69	69	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	471						
25	24	277/4	277/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	472						
25	24	139/2	139/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	473						
25	24	279/4	279/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	474						
25	24	70	70	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	475						
25	24	281/4	281/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	476						
25	24	141/2	141/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	477						
25	24	283/4	283/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	478						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	479						
25	24	279/4	279/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	480						
25	24	70	70	0.5	3/16	3/16	Chord	12/16	1	2	1/8	1/8	1	481						
25	24	141/2	141/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	482						
25	24	283/4	283/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	483						
25	24	71	71	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	484						
25	24	285/4	285/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	485						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	486						
25	24	71	71	0.5	7/16	7/16	Chord	12/16	1	3	1/8	1/8	1	487						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	1	3	1/8	1/8	1	488						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	1	4	1/8	1/8	1	489						
25	24	283/4	283/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	490						
25	24	71	71	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	491						
25	24	285/4	285/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	492						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	493						
25	24	277/4	277/4	0.5	0	0	Chord	12/16	2	2	1/8	1/8	1	494						
25	24	279/4	279/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	495						
25	24	70	70	0.5	3/16	3/16	Chord	12/16	2	2	1/8	1/8	1	496						
25	24	141/2	141/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	497						
25	24	283/4	283/4	0.75	3/8	3/8	Chord	12/16	2	2	3/16	1/8	3/2	498						
25	24	143/2	143/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	499						
26	24	72	72	0.25	0	11/16	Chord	12/16	2	2	1/16	1/16	1	500						
27	25	289/4	289/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	501						
27	25	145/2	145/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	502						
27	25	291/4	291/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	503						
27	25	73	73	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	504						
27	25	293/4	293/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	505						
27	25	147/2	147/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	506						
27	25	295/4	295/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	507						
27	25	74	74	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	508						
27	25	297/4	297/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	509						
27	25	149/2	149/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	510						
27	25	299/4	299/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	511						
27	25	75	75	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	512						
28	26	301/4	301/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	513						
28	26	151/2	151/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	514						
28	26	303/4	303/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	515						
28	26	76	76	0.5	3/16	3/16	Chord	12/16	2	2	1/8	1/8	1	516						
28	26	153/2	153/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	517						
28	26	307/4	307/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	518						
28	26	77	77	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	519						
28	26	309/4	309/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	520						
28	26	155/2	155/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	521						
28	26	78	78	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	522						
29	27	81	81	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	523						
29	27	313/4	313/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	524						
29	27	157/2	157/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	525						
29	27	315/4	315/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	526						
29	27	79	79	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	527						
29	27	317/4	317/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	528						
29	27	159/2	159/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	529						
29	27	319/4	319/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	530						
29	27	80	80	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	531						
29	27	321/4	321/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	532						
29	27	161/2	161/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	533						
29	27	323/4	323/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	534						
29	27	81	81	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	535						
30	28	325/4	325/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	536						
30	28	163/2	163/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	537						
30	28	327/4	327/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	538						
30	28	82	82	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	539						
30	28	329/4	329/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	540						
30	28	165/2	165/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	541						
30	28	331/4	331/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	542						
30	28	83	83	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	543						
30	28	333/4	333/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	544						
30	28	167/2	167/2	0.25	9/16	9/16	Chord	12/16	1	1	1/16	1/16	1	545						
30	28	335/4	335/4	0.25	5/8	5/8	Chord	12/16	1	1	1/16	1/16	1	546						
30	28	84	84	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	547						
30	28	325/4	325/4	0.5	0	0	Chord	12/16	2	1	1/8	1/8	1	548						
30	28	327/4	327/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	549						
30	28	82	82	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	550						
30	28	165/2	165/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	551						
30	28	331/4	331/4	0.5	3/8	3/8	Chord	12/16	2	1	1/8	1/8	1	552						
30	28	333/4	333/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	553						
30	28	167/2	167/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	554						
30	28	84	84	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	555						
31	29	337/4	337/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	556						
31	29	169/2	169/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	557						
31	29	339/4	339/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	558						
31	29	85	85	0.5	3/16	3/16	Chord	12/16	1	1	1/8	1/8	1	559						
31	29	171/2	171/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	560						
31	29	343/4	343/4	0.25	3/8	3/8	Chord	12/16	1	1	1/16	1/16	1	561						
31	29	86	86	0.25	7/16	7/16	Chord	12/16	1	1	1/16	1/16	1	562						
31	29	345/4	345/4	0.25	1/2	1/2	Chord	12/16	1	1	1/16	1/16	1	563						
31	29	173/2	173/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	564						
31	29	87	87	0.25	11/16	11/16	Chord	12/16	1	1	1/16	1/16	1	565						
31	29	337/4	337/4	0.25	0	0	Chord	12/16	2	1	1/16	1/16	1	566						
31	29	169/2	169/2	0.25	1/16	1/16	Chord	12/16	2	1	1/16	1/16	1	567						
31	29	339/4	339/4	0.25	1/8	1/8	Chord	12/16	2	1	1/16	1/16	1	568						
31	29	85	85	0.25	3/16	3/16	Chord	12/16	2	1	1/16	1/16	1	569						
31	29	341/4	341/4	0.25	1/4	1/4	Chord	12/16	2	1	1/16	1/16	1	570						
31	29	171/2	171/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	571						
31	29	343/4	343/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	572						
31	29	86	86	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	573						
31	29	345/4	345/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	574						
31	29	173/2	173/2	0.25	9/16	9/16	Chord	12/16	2	1	1/16	1/16	1	575						
31	29	347/4	347/4	0.25	5/8	5/8	Chord	12/16	2	1	1/16	1/16	1	576						
31	29	87	87	0.25	11/16	11/16	Chord	12/16	2	1	1/16	1/16	1	577						
