mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
38	36	211/2	211/2	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	515						
38	36	635/6	635/6	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	516						
38	36	637/6	637/6	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	517						
38	36	213/2	213/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	518						
38	36	215/2	215/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	519						
38	36	211/2	211/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	520						
38	36	213/2	213/2	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	521						
38	36	641/6	641/6	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	522						
38	36	643/6	643/6	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	523						
38	36	215/2	215/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	524						
