mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
58	56	333/4	333/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	279		
58	56	84	84	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	280		
58	56	337/4	337/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	281		
58	56	333/4	333/4	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	282		
59	57	339/4	339/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	283	ornamentShortTrill	
59	57	171/2	171/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	284		
59	57	343/4	343/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	285		
59	57	171/2	171/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	286		
59	57	343/4	343/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	287		
60	58	345/4	345/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	288	ornamentMordent	
60	58	345/4	345/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	289	ornamentShortTrill	
60	58	87	87	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	290		
60	58	349/4	349/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	291		
61	59	351/4	351/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	292		
61	59	177/2	177/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	293		
61	59	355/4	355/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	294		
61	59	351/4	351/4	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	295	ornamentMordent	
62	60	357/4	357/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	296	ornamentMordent	
62	60	90	90	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	297		
62	60	361/4	361/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	298		
62	60	357/4	357/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	299		
62	60	90	90	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	300		
62	60	361/4	361/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	301		
63	61	363/4	363/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	302	ornamentShortTrill	
63	61	183/2	183/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	303		
63	61	367/4	367/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	304		
63	61	363/4	363/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	305		
63	61	183/2	183/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	306		
63	61	367/4	367/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	307		
64	62	369/4	369/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	308	ornamentMordent	
64	62	369/4	369/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	309	ornamentShortTrill	
64	62	93	93	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	310		
64	62	373/4	373/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	311		
65	63	375/4	375/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	312		
65	63	189/2	189/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	313		
65	63	379/4	379/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	314		
65	63	375/4	375/4	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	315	ornamentMordent	
66	64	381/4	381/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	316	ornamentMordent	
66	64	96	96	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	317		
66	64	385/4	385/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	318		
66	64	381/4	381/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	319		
66	64	96	96	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	320		
66	64	385/4	385/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	321		
67	65	387/4	387/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	322	ornamentShortTrill	
67	65	387/4	387/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	323		
67	65	195/2	195/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	324		
67	65	391/4	391/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	325		
68	66	393/4	393/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	326		
68	66	99	99	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	327		
68	66	397/4	397/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	328		
68	66	393/4	393/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	329		
68	66	99	99	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	330		
68	66	397/4	397/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	331		
69	67	399/4	399/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	332	ornamentShortTrill	
69	67	399/4	399/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	333		
69	67	201/2	201/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	334		
69	67	403/4	403/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	335		
70	68	405/4	405/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	336		
70	68	102	102	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	337		
70	68	409/4	409/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	338		
70	68	405/4	405/4	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	339	ornamentShortTrill	
71	69	411/4	411/4	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	340		
71	69	413/4	413/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	341		
71	69	207/2	207/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	342		
71	69	415/4	415/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	343		
71	69	104	104	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	344		
71	69	411/4	411/4	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	345		
71	69	413/4	413/4	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	346		
71	69	207/2	207/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	347		
71	69	415/4	415/4	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	348		
71	69	104	104	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	349		
72	70	417/4	417/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	350		
72	70	209/2	209/2	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	351		
72	70	419/4	419/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	352		
72	70	105	105	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	353		
72	70	421/4	421/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	354		
72	70	211/2	211/2	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	355		
72	70	417/4	417/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	356		
72	70	105	105	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	357		
72	70	421/4	421/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	358		
73	71	423/4	423/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	359		
73	71	106	106	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	360		
73	71	425/4	425/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	361		
73	71	213/2	213/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	362		
73	71	427/4	427/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	363		
73	71	107	107	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	364		
73	71	423/4	423/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	365		
73	71	213/2	213/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	366		
73	71	427/4	427/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	367		
74	72	429/4	429/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	368		
74	72	108	108	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	369		
74	72	433/4	433/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	370		
74	72	429/4	429/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	371		
74	72	108	108	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	372		
74	72	433/4	433/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	373		
75	73	435/4	435/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	374	ornamentShortTrill	
75	73	219/2	219/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	375		
75	73	439/4	439/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	376		
75	73	435/4	435/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	377		
75	73	219/2	219/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	378		
75	73	439/4	439/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	379		
76	74	441/4	441/4	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	380		
76	74	443/4	443/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	381		
76	74	111	111	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	382		
76	74	445/4	445/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	383		
76	74	223/2	223/2	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	384		
76	74	441/4	441/4	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	385		
76	74	443/4	443/4	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	386		
76	74	445/4	445/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	387		
77	75	447/4	447/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	388	ornamentMordent	
77	75	447/4	447/4	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	389		
77	75	112	112	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	390		
77	75	449/4	449/4	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	391		
77	75	225/2	225/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	392		
77	75	451/4	451/4	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	393		
77	75	113	113	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	394		
78	76	453/4	453/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	395		
78	76	227/2	227/2	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	396		
78	76	455/4	455/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	397		
78	76	114	114	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	398		
78	76	457/4	457/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	399		
78	76	229/2	229/2	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	400		
78	76	453/4	453/4	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	401	ornamentMordent	
79	77	459/4	459/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	402	ornamentMordent	
79	77	459/4	459/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	403		
79	77	231/2	231/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	404		
79	77	463/4	463/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	405		
80	78	465/4	465/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	406		
80	78	233/2	233/2	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	407		
80	78	467/4	467/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	408		
80	78	117	117	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	409		
80	78	469/4	469/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	410		
80	78	235/2	235/2	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	411		
80	78	465/4	465/4	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	412	ornamentMordent	
81	79	471/4	471/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	413		
81	79	118	118	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	414		
81	79	473/4	473/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	415		
81	79	237/2	237/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	416		
81	79	475/4	475/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	417		
81	79	119	119	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	418		
81	79	471/4	471/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	419		
81	79	237/2	237/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	420		
81	79	475/4	475/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	421		
82	80	477/4	477/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	422	ornamentMordent	
82	80	120	120	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	423		
82	80	481/4	481/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	424		
82	80	477/4	477/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	425		
82	80	120	120	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	426		
82	80	481/4	481/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	427		
83	81	483/4	483/4	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	428		
83	81	121	121	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	429		
83	81	485/4	485/4	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	430		
83	81	243/2	243/2	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	431		
83	81	487/4	487/4	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	432		
83	81	122	122	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	433		
83	81	483/4	483/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	434		
83	81	243/2	243/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	435		
83	81	487/4	487/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	436		
84	82	489/4	489/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	437		
84	82	123	123	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	438		
84	82	493/4	493/4	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	439		
84	82	489/4	489/4	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	440		
84	82	493/4	493/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	441		
85	83	495/4	495/4	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	442	ornamentShortTrill	
85	83	495/4	495/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	443		
85	83	249/2	249/2	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	444		
85	83	499/4	499/4	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	445		
86	84	501/4	501/4	0.75	0	0	Chord	3/8	1	1	3/16	1/8	3/2	446		
86	84	501/4	501/4	0.75	0	0	Chord	3/8	2	1	3/16	1/8	3/2	447		
