mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
23	23	137/2	137/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	293								
23	23	275/4	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	294								
23	23	66	66	0.25	0	0	Chord	3/4	1	2	1/16	1/16	1	295								
23	23	265/4	265/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16	1/16	1	296								
23	23	133/2	133/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16	1/16	1	297								
23	23	267/4	267/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	298								
23	23	67	67	0.25	1/4	1/4	Chord	3/4	1	2	1/16	1/16	1	299								
23	23	269/4	269/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16	1/16	1	300								
23	23	135/2	135/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16	1/16	1	301								
23	23	271/4	271/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16	1/16	1	302								
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	303								
23	23	66	66	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	304								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	305								
23	23	67	67	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	306								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	307								
23	23	68	68	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	308								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	309								
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	310								
24	24	70	70	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	311								
24	24	281/4	281/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	312								
24	24	141/2	141/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	313								
24	24	283/4	283/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	314								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	315								
24	24	69	69	0.25	0	0	Chord	3/4	1	2	1/16	1/16	1	316								
24	24	277/4	277/4	0.25	1/16	1/16	Chord	3/4	1	2	1/16	1/16	1	317								
24	24	139/2	139/2	0.25	1/8	1/8	Chord	3/4	1	2	1/16	1/16	1	318								
24	24	279/4	279/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16	1/16	1	319								
24	24	70	70	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	320								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	321								
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	1	3	1/8	1/8	1	322								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	323								
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	324								
24	24	69	69	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	325								
