mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
153	153	-1	9/8	9/8	0	4						154
154	154	-1	9/8	9/8	0	4						155
155	155	-1	9/8	9/8	0	4						156
156	156	-1	9/8	9/8	0	4						157
157	157	-1	9/8	9/8	0	4						158
158	158	-1	9/8	9/8	0	4						159
159	159	-1	9/8	9/8	0	4						160
160	160	-1	9/8	9/8	0	4						161
161	161	-1	9/8	9/8	0	4						162
162	162	-1	9/8	9/8	0	4						163
163	163	-1	9/8	9/8	0	3						164
164	164	-1	9/8	9/8	0	3						165
165	165	-1	9/8	9/8	0	4						166
166	166	-1	9/8	9/8	0	4						167
167	167	-1	9/8	9/8	0	3						168
168	168	-1	9/8	9/8	0	3						169
169	169	-1	9/8	9/8	0	3						170
170	170	-1	9/8	9/8	0	3						171
171	171	-1	9/8	9/8	0	2						172
172	172	-1	9/8	9/8	0	2						173
173	173	-1	9/8	9/8	0	2						174
174	174	-1	9/8	9/8	0	2						175
175	175	-1	9/8	9/8	0	3						176
176	176	-1	9/8	9/8	0	3						177
177	177	-1	9/8	9/8	0	3						178
178	178	-1	9/8	9/8	0	3						179
179	179	-1	9/8	9/8	0	2						180
180	180	-1	9/8	9/8	0	2						181
181	181	-1	9/8	9/8	0	2						182
182	182	-1	9/8	9/8	0	2						183
183	183	-1	9/8	9/8	0	2						184
184	184	-1	9/8	9/8	0	2						185
185	185	-1	9/8	9/8	0	2						186
186	186	-1	9/8	9/8	0	2						187
187	187	-1	9/8	9/8	0	2						188
188	188	-1	9/8	9/8	0	2						189
189	189	-1	9/8	9/8	0	2						190
190	190	-1	9/8	9/8	0	2						191
191	191	-1	9/8	9/8	0	2						192
192	192	-1	9/8	9/8	0	2						193
193	193	-1	9/8	9/8	0	4						194
194	194	-1	9/8	9/8	0	4						195
195	195	-1	9/8	9/8	0	4	lastMeasure		end			-1
