mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
43	43	1/2	1/2	3/4	2	1	#viio6						a	i	V	#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	1	3	0.25	0.0625	0.1875	0.25
44	44	0	0	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	2	3	0.4	0.3125	0.1875	0.625
44	44	1/4	1/4	3/4	2	1	V2						a	i	V	V2	V		2					Mm7	1	1	2, 4, 8, 5		4.0	2.0	1	3	0.25	0.0625	0.1875	0.25
44	44	1/2	1/2	3/4	2	1	iio6						a	i	V	iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	1	3	0.25	0.0625	0.1875	0.25
45	45	0	0	3/4	2	1	V7						a	i	V	V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	4	0.2	0.0625	0.4375	0.125
45	45	1/4	1/4	3/4	2	1	V						a	i	V	V	V							M	1	1	4, 8, 5		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
45	45	1/2	1/2	3/4	2	1	#viio						a	i	V	#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	1	3	0.25	0.0625	0.1875	0.25
46	46	0	0	3/4	2	1	V]						a	i	V	V	V							M	1	1	4, 8, 5		4.0	4.0	7	5	0.5833333333333334	0.4375	0.3125	0.5833333333333334
47	47	0	0	3/4	2	1	i|PAC}{						a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	0.875	0.0
47	47	1/2	1/2	3/4	2	1	V6/III						a	i		V6/III	V		6		III			M	1	1	5, 2, 1		1.0	5.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
47	47	5/8	5/8	3/4	2	1	V7/III						a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	0.375	0.0
48	48	0	0	3/4	2	1	III						a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
48	48	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	2	0.0	0.0	0.125	0.0
48	48	3/8	3/8	3/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.375	0.0
48	48	1/2	1/2	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
48	48	5/8	5/8	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.375	0.0
49	49	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.125	0.625	0.16666666666666666
49	49	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
49	49	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.375	0.0
49	49	5/8	5/8	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
50	50	0	0	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
50	50	1/4	1/4	3/4	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
50	50	3/8	3/8	3/4	2	1	ii%65						a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5.0	2.0	0	5	0.0	0.0	0.5	0.0
50	50	1/2	1/2	3/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	0	5	0.0	0.0	0.5	0.0
50	50	5/8	5/8	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	0.5	0.0
51	51	0	0	3/4	2	1	i}{						a	i		i	i						}{	m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
51	51	1/8	1/8	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
51	51	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
51	51	3/8	3/8	3/4	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	0	3	0.0	0.0	0.25	0.0
51	51	1/2	1/2	3/4	2	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.25	0.0
51	51	5/8	5/8	3/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5.0	2.0	0	4	0.0	0.0	0.25	0.0
52	52	0	0	3/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4.0	4.0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
52	52	3/16	3/16	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	0.125	0.0
52	52	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	3	0.25	0.0625	0.1875	0.25
52	52	3/8	3/8	3/4	2	1	iv65						a	i		iv65	iv		65					mm7	1	1	-1, 3, 0, 2		2.0	-1.0	0	4	0.0	0.0	0.25	0.0
52	52	1/2	1/2	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
52	52	5/8	5/8	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
53	53	0	0	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	2	0.5	0.125	0.125	0.5
53	53	1/8	1/8	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
53	53	1/4	1/4	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	2	2	0.5	0.125	0.125	0.5
53	53	3/8	3/8	3/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
53	53	1/2	1/2	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	0	4	0.0	0.0	0.25	0.0
53	53	5/8	5/8	3/4	2	1	#vio6						a	i		#vio6	#vi	o	6					o	1	1	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.25	0.0
54	54	0	0	3/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8.0	5.0	2	2	0.5	0.125	0.125	0.5
54	54	1/8	1/8	3/4	2	1	V65	0.247866	3.3754	0.252134	/	V43	a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	0	4	0.0	0.0	0.25	0.0
54	54	1/4	1/4	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	54	3/8	3/8	3/4	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	0	3	0.0	0.0	0.25	0.0
54	54	1/2	1/2	3/4	2	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4.0	4.0	0	4	0.0	0.0	0.5	0.0
54	54	5/8	5/8	3/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	0	3	0.0	0.0	0.25	0.0
55	55	0	0	3/4	2	1	i|PAC}{						a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3.0	3.0	3	17	0.15	0.1875	1.875	0.09090909090909091
56	56	0	0	3/4	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2.0	2.0	1	3	0.25	0.0	0.5	0.0
56	56	1/8	1/8	3/4	2	1	viio6/III						a	i		viio6/III	vii	o	6		III			o	1	1	2, -1, 5		5.0	2.0	0	2	0.0	0.0	0.25	0.0
56	56	1/4	1/4	3/4	2	1	V/III						a	i		V/III	V				III			M	1	1	1, 5, 2		1.0	1.0	3	13	0.1875	0.1875	1.25	0.13043478260869565
57	57	0	0	3/4	2	1	III						a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	4	18	0.18181818181818182	0.1875	2.0	0.08571428571428572
58	58	0	0	3/4	2	1	ii%7/v						a	i		ii%7/v	ii	%	7		v			%7	1	1	6, 3, 0, 4		6.0	6.0	1	3	0.25	0.0	0.5	0.0
58	58	1/8	1/8	3/4	2	1	#viio6/v						a	i		#viio6/v	#vii	o	6		v			o	1	1	6, 3, 9		9.0	6.0	0	2	0.0	0.0	0.25	0.0
58	58	1/4	1/4	3/4	2	1	V/v						a	i		V/v	V				v			M	1	1	5, 9, 6		5.0	5.0	3	13	0.1875	0.1875	1.25	0.13043478260869565
59	59	0	0	3/4	2	1	i/v						a	i		i/v	i				v			m	1	1	4, 1, 5		4.0	4.0	3	5	0.375	0.125	0.5	0.2
59	59	1/4	1/4	3/4	2	1	i6/v						a	i		i6/v	i		6		v			m	1	1	1, 5, 4		4.0	1.0	2	4	0.3333333333333333	0.125	0.375	0.25
59	59	1/2	1/2	3/4	2	1	III/v						a	i		III/v	III				v			M	1	1	1, 5, 2		1.0	1.0	0	4	0.0	0.0	0.25	0.0
59	59	5/8	5/8	3/4	2	1	iio/v						a	i		iio/v	ii	o			v			o	1	1	6, 3, 0		6.0	6.0	0	4	0.0	0.0	0.25	0.0
60	60	0	0	3/4	2	1	i6/v}{						a	i		i6/v	i		6		v		}{	m	1	1	1, 5, 4		4.0	1.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	60	1/8	1/8	3/4	2	1	V/v						a	i		V/v	V				v			M	1	1	5, 9, 6		5.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	60	1/4	1/4	3/4	2	1	i/v						a	i		i/v	i				v			m	1	1	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	60	3/8	3/8	3/4	2	1	VI6/v						a	i		VI6/v	VI		6		v			M	1	1	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.25	0.0
60	60	1/2	1/2	3/4	2	1	v/v						a	i		v/v	v				v			m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.25	0.0
60	60	5/8	5/8	3/4	2	1	iv/v						a	i		iv/v	iv				v			m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
61	61	0	0	3/4	2	1	V7/v						a	i		V7/v	V		7		v			Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	6	0.0	0.0	0.5	0.0
61	61	1/4	1/4	3/4	2	1	#viio/v						a	i		#viio/v	#vii	o			v			o	1	1	9, 6, 3		9.0	9.0	0	6	0.0	0.0	0.5	0.0
61	61	1/2	1/2	3/4	2	1	V65/v						a	i		V65/v	V		65		v			Mm7	1	1	9, 6, 3, 5		5.0	9.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
62	62	0	0	3/4	2	1	i/v|IAC}{						a	i		i/v	i				v	IAC	}{	m	1	1	4, 1, 5		4.0	4.0	3	18	0.14285714285714285	0.1875	1.875	0.09090909090909091
63	63	0	0	3/4	2	1	ii7/VII						a	i		ii7/VII	ii		7		VII			mm7	1	1	3, 0, 4, 1		3.0	3.0	1	3	0.25	0.0	0.5	0.0
63	63	1/8	1/8	3/4	2	1	viio6/VII						a	i		viio6/VII	vii	o	6		VII			o	1	1	3, 0, 6		6.0	3.0	0	2	0.0	0.0	0.25	0.0
63	63	1/4	1/4	3/4	2	1	V/VII						a	i		V/VII	V				VII			M	1	1	2, 6, 3		2.0	2.0	3	13	0.1875	0.1875	1.25	0.13043478260869565
64	64	0	0	3/4	2	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1.0	1.0	4	18	0.18181818181818182	0.1875	2.0	0.08571428571428572
65	65	0	0	3/4	2	1	ii%7/ii						a	i		ii%7/ii	ii	%	7		ii			%7	1	1	7, 4, 1, 5		7.0	7.0	1	3	0.25	0.0	0.5	0.0
65	65	1/8	1/8	3/4	2	1	#viio6/ii						a	i		#viio6/ii	#vii	o	6		ii			o	1	1	7, 4, 10		10.0	7.0	0	2	0.0	0.0	0.25	0.0
65	65	1/4	1/4	3/4	2	1	V/ii						a	i		V/ii	V				ii			M	1	1	6, 10, 7		6.0	6.0	3	13	0.1875	0.1875	1.25	0.13043478260869565
66	66	0	0	3/4	2	1	ii}{						a	i		ii	ii						}{	m	1	1	5, 2, 6		5.0	5.0	3	19	0.13636363636363635	0.125	1.625	0.07142857142857142
67	67	0	0	3/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	8	0.0	0.0	0.625	0.0
67	67	1/4	1/4	3/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	0	6	0.0	0.0	0.5	0.0
67	67	1/2	1/2	3/4	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
68	68	0	0	3/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	18	0.1	0.125	1.5625	0.07407407407407407
69	69	0	0	3/4	2	1	V7/VII						a	i		V7/VII	V		7		VII			Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	8	0.0	0.0	0.625	0.0
69	69	1/4	1/4	3/4	2	1	viio/VII						a	i		viio/VII	vii	o			VII			o	1	1	6, 3, 0		6.0	6.0	0	6	0.0	0.0	0.5	0.0
69	69	1/2	1/2	3/4	2	1	V65/VII						a	i		V65/VII	V		65		VII			Mm7	1	1	6, 3, 0, 2		2.0	6.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
70	70	0	0	3/4	2	1	VII.I|IAC}{						a	VII		I	I					IAC	}{	M	1	0	1, 5, 2		1.0	1.0	4	15	0.21052631578947367	0.25	1.25	0.16666666666666666
71	71	0	0	3/4	2	1	ii7						a	VII		ii7	ii		7					mm7	1	0	3, 0, 4, 1		3.0	3.0	5	14	0.2631578947368421	0.3125	1.1875	0.20833333333333334
72	72	0	0	3/4	2	1	I6						a	VII		I6	I		6					M	1	0	5, 2, 1		1.0	5.0	4	15	0.21052631578947367	0.25	1.25	0.16666666666666666
73	73	0	0	3/4	2	1	IV(9)						a	VII		IV(9)	IV			9				M	1	0	0, 4, 1	2	0.0	0.0	1	18	0.05263157894736842	0.0625	1.4375	0.041666666666666664
74	74	0	0	3/4	2	1	ii6						a	VII		ii6	ii		6					m	1	0	0, 4, 3		3.0	0.0	4	15	0.21052631578947367	0.25	1.25	0.16666666666666666
75	75	0	0	3/4	2	1	V7						a	VII		V7	V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	4	15	0.21052631578947367	0.25	1.25	0.16666666666666666
76	76	0	0	3/4	2	1	I64						a	VII		I64	I		64					M	1	0	2, 1, 5		1.0	2.0	4	15	0.21052631578947367	0.25	1.25	0.16666666666666666
77	77	0	0	3/4	2	1	V[viio/V]						a	VII	V	viio/V	vii	o			V			o	1	0	7, 4, 1		7.0	7.0	5	14	0.2631578947368421	0.375	1.125	0.25
78	78	0	0	3/4	2	1	V|HC}{						a	VII		V	V					HC	}{	M	1	0	2, 6, 3		2.0	2.0	1	6	0.14285714285714285	0.0625	0.4375	0.125
78	78	1/4	1/4	3/4	2	1	viio/IV						a	VII		viio/IV	vii	o			IV			o	1	0	5, 2, -1		5.0	5.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
78	78	5/8	5/8	3/4	2	1	V7/IV						a	VII		V7/IV	V		7		IV			Mm7	1	0	1, 5, 2, -1		1.0	1.0	0	3	0.0	0.0	0.25	0.0
79	79	0	0	3/4	2	1	IV						a	VII		IV	IV							M	1	0	0, 4, 1		0.0	0.0	1	6	0.14285714285714285	0.0625	0.4375	0.125
79	79	1/4	1/4	3/4	2	1	ii						a	VII		ii	ii							m	1	0	3, 0, 4		3.0	3.0	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
79	79	5/8	5/8	3/4	2	1	vii%7						a	VII		vii%7	vii	%	7					%7	1	0	6, 3, 0, 4		6.0	6.0	0	3	0.0	0.0	0.25	0.0
80	80	0	0	3/4	2	1	iii						a	VII		iii	iii							m	1	0	5, 2, 6		5.0	5.0	1	11	0.08333333333333333	0.0625	0.9375	0.0625
80	80	3/8	3/8	3/4	2	1	V7/ii						a	VII		V7/ii	V		7		ii			Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.375	0.0
80	80	1/2	1/2	3/4	2	1	iii						a	VII		iii	iii							m	1	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.375	0.0
80	80	5/8	5/8	3/4	2	1	V7/ii						a	VII		V7/ii	V		7		ii			Mm7	1	0	4, 8, 5, 2		4.0	4.0	0	4	0.0	0.0	0.375	0.0
81	81	0	0	3/4	2	1	ii(94)						a	VII		ii(94)	ii			94				m	1	0	3, 2, 4	5	3.0	3.0	0	4	0.0	0.0	0.375	0.0
81	81	1/8	1/8	3/4	2	1	ii6						a	VII		ii6	ii		6					m	1	0	0, 4, 3		3.0	0.0	0	4	0.0	0.0	0.375	0.0
81	81	1/4	1/4	3/4	2	1	ii						a	VII		ii	ii							m	1	0	3, 0, 4		3.0	3.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
81	81	3/8	3/8	3/4	2	1	V7						a	VII		V7	V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.375	0.0
81	81	1/2	1/2	3/4	2	1	ii						a	VII		ii	ii							m	1	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
81	81	5/8	5/8	3/4	2	1	V7						a	VII		V7	V		7					Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.375	0.0
82	82	0	0	3/4	2	1	I6						a	VII		I6	I		6					M	1	0	5, 2, 1		1.0	5.0	1	3	0.25	0.0625	0.25	0.2
82	82	1/8	1/8	3/4	2	1	V/vi						a	VII		V/vi	V				vi			M	1	0	5, 9, 6		5.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
82	82	1/4	1/4	3/4	2	1	vi						a	VII		vi	vi							m	1	0	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
82	82	3/8	3/8	3/4	2	1	IV6						a	VII		IV6	IV		6					M	1	0	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.25	0.0
82	82	1/2	1/2	3/4	2	1	v/vi						a	VII		v/vi	v				vi			m	1	0	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.25	0.0
82	82	5/8	5/8	3/4	2	1	iv/vi						a	VII		iv/vi	iv				vi			m	1	0	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.25	0.0
83	83	0	0	3/4	2	1	v.V7(9)|HC}{						a	v		V7(9)	V		7	9		HC	}{	Mm7	1	1	5, 9, 6, 3	0	5.0	5.0	0	13	0.0	0.0	1.0	0.0
84	84	0	0	3/4	2	1	V7	0	3.87282		/		a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	4	14	0.2222222222222222	0.25	1.25	0.16666666666666666
85	85	1/4	1/4	3/4	2	1	V(9)						a	v		V(9)	V			9				M	1	1	5, 9, 6	0	5.0	5.0	1	3	0.25	0.0625	0.1875	0.25
85	85	1/2	1/2	3/4	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	1	3	0.25	0.0625	0.1875	0.25
86	86	0	0	3/4	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.0625	0.3125	0.16666666666666666
86	86	1/4	1/4	3/4	2	1	#viio7						a	v		#viio7	#vii	o	7					o7	1	1	9, 6, 3, 0		9.0	9.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
86	86	1/2	1/2	3/4	2	1	V65						a	v		V65	V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	1	5	0.16666666666666666	0.0625	0.4375	0.125
87	87	0	0	3/4	2	1	i|IAC}{						a	v		i	i					IAC	}{	m	1	1	4, 1, 5		4.0	4.0	0	7	0.0	0.0	1.0	0.0
87	87	1/2	1/2	3/4	2	1	V6/III						a	v		V6/III	V		6		III			M	1	1	6, 3, 2		2.0	6.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
87	87	5/8	5/8	3/4	2	1	V7/III						a	v		V7/III	V		7		III			Mm7	1	1	2, 6, 3, 0		2.0	2.0	0	4	0.0	0.0	0.375	0.0
88	88	0	0	3/4	2	1	III						a	v		III	III							M	1	1	1, 5, 2		1.0	1.0	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
88	88	1/4	1/4	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	0	2	0.0	0.0	0.125	0.0
88	88	3/8	3/8	3/4	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.375	0.0
88	88	1/2	1/2	3/4	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.375	0.0
88	88	5/8	5/8	3/4	2	1	#viio6	0	-9		/		a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.375	0.0
89	89	0	0	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	6	0.25	0.125	0.625	0.16666666666666666
89	89	3/8	3/8	3/4	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.375	0.0
89	89	1/2	1/2	3/4	2	1	#viio6						a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.375	0.0
89	89	5/8	5/8	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.375	0.0
90	90	0	0	3/4	2	1	V65						a	v		V65	V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
90	90	1/4	1/4	3/4	2	1	VI						a	v		VI	VI							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
90	90	3/8	3/8	3/4	2	1	ii%65						a	v		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6.0	3.0	0	5	0.0	0.0	0.5	0.0
90	90	1/2	1/2	3/4	2	1	V(64)						a	v		V(64)	V			64				M	1	1	5, 4, 1		5.0	5.0	0	5	0.0	0.0	0.5	0.0
90	90	5/8	5/8	3/4	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	5	0.0	0.0	0.5	0.0
91	91	0	0	3/4	2	1	i|IAC}{						a	v		i	i					IAC	}{	m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.0625	0.3125	0.16666666666666666
91	91	1/8	1/8	3/4	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
91	91	1/4	1/4	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
91	91	3/8	3/8	3/4	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0.0	4.0	0	3	0.0	0.0	0.25	0.0
91	91	1/2	1/2	3/4	2	1	III6						a	v		III6	III		6					M	1	1	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.25	0.0
91	91	5/8	5/8	3/4	2	1	iio6						a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6.0	3.0	0	4	0.0	0.0	0.25	0.0
92	92	0	0	3/4	2	1	V(64)						a	v		V(64)	V			64				M	1	1	5, 4, 1		5.0	5.0	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
92	92	3/16	3/16	3/4	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.125	0.0
92	92	1/4	1/4	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.0625	0.1875	0.25
92	92	3/8	3/8	3/4	2	1	iv65						a	v		iv65	iv		65					mm7	1	1	0, 4, 1, 3		3.0	0.0	0	4	0.0	0.0	0.25	0.0
92	92	1/2	1/2	3/4	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.25	0.0
92	92	5/8	5/8	3/4	2	1	#viio6	-1	-6		/		a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.25	0.0
93	93	0	0	3/4	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	2	2	0.5	0.125	0.125	0.5
93	93	1/8	1/8	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	0	4	0.0	0.0	0.25	0.0
93	93	1/4	1/4	3/4	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	2	2	0.5	0.125	0.125	0.5
93	93	3/8	3/8	3/4	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	0	4	0.0	0.0	0.25	0.0
93	93	1/2	1/2	3/4	2	1	#viio6						a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9.0	6.0	0	4	0.0	0.0	0.25	0.0
93	93	5/8	5/8	3/4	2	1	#vio6						a	v		#vio6	#vi	o	6					o	1	1	4, 1, 7		7.0	4.0	0	4	0.0	0.0	0.25	0.0
94	94	0	0	3/4	2	1	#viio65						a	v		#viio65	#vii	o	65					o7	1	1	6, 3, 0, 9		9.0	6.0	1	3	0.25	0.0625	0.1875	0.25
94	94	1/8	1/8	3/4	2	1	V65					V43	a	v		V65	V		65					Mm7	1	1	9, 6, 3, 5		5.0	9.0	0	4	0.0	0.0	0.25	0.0
94	94	1/4	1/4	3/4	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
94	94	3/8	3/8	3/4	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.1875	0.25
94	94	1/2	1/2	3/4	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	1	4	0.2	0.0625	0.6875	0.08333333333333333
95	95	0	0	3/4	2	1	i|PAC}{						a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4.0	4.0	3	18	0.14285714285714285	0.1875	2.0	0.08571428571428572
96	96	0	0	3/4	2	1	V7(9)/vii						a	v		V7(9)/vii	V		7	9	vii			Mm7	1	1	3, 7, 4, 1	-2	3.0	3.0	0	6	0.0	0.0	0.875	0.0
96	96	1/4	1/4	3/4	2	1	V7/vii						a	v		V7/vii	V		7		vii			Mm7	1	1	3, 7, 4, 1		3.0	3.0	2	15	0.11764705882352941	0.125	1.1875	0.09523809523809523
