mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
56	53	1/2	1/2	2/2	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.125	0.375	0.25
56	53	3/4	3/4	2/2	2	1	V2						a	i		V2	V		2					Mm7	1	1	2, 4, 8, 5		4	2	0	3	0.0	0.0	0.5	0.0
57	54	0	0	2/2	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	2	0.5	0.25	0.25	0.5
57	54	1/4	1/4	2/2	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
57	54	3/8	3/8	2/2	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	2	0.0	0.0	0.25	0.0
57	54	1/2	1/2	2/2	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
57	54	3/4	3/4	2/2	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5	5	0	4	0.0	0.0	0.5	0.0
58	55	0	0	2/2	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	2	0.3333333333333333	0.125	0.5	0.2
58	55	1/4	1/4	2/2	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
58	55	1/2	1/2	2/2	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	3	0.25	0.125	0.875	0.125
59	56	0	0	2/2	2	1	i\\						a	i		i	i						\\	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	2.0	0.0
